t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,6,6,6,0,0,0,0,30.86,77.86,77.86
1,18,18,18,0,0,0,0,24.44,31.81,33.66
2,32,32,32,0,0,0,0,27.36,33.82,52.12
3,43,43,43,0,0,0,0,28.81,35.56,36.57
4,57,57,57,0,0,0,0,29.37,36.06,37.48
5,68,68,68,0,0,0,0,31.08,40.0,41.46
6,82,82,65,17,0,0,0,345.86,784.83,990.0
7,93,93,0,93,0,0,0,676.9,1009.07,1669.81
8,106,106,0,106,0,0,0,794.44,1184.36,1725.44
9,119,119,0,119,0,0,0,1000.62,1356.66,1493.89
10,125,125,0,125,0,0,0,1212.33,1649.22,1867.0
11,125,125,0,125,0,0,0,1575.62,2072.6,2254.06
12,125,125,0,125,0,0,0,1946.44,2436.8,2594.97
13,125,125,0,125,0,0,0,2281.02,2924.42,3194.12
14,122,122,0,122,0,0,0,2419.87,3195.91,3282.44
15,101,101,0,101,0,0,0,2654.22,3333.96,3676.08
16,93,93,0,93,0,0,0,2803.63,3375.05,3640.82
17,89,89,0,89,0,0,0,2734.07,3462.56,3591.17
18,93,93,0,93,0,0,0,2654.46,3405.06,3606.71
19,84,84,0,84,0,0,0,2357.59,2996.77,3050.33
20,94,94,0,94,0,0,0,1895.23,2537.74,2725.64
21,125,125,0,125,0,0,0,1872.21,2284.02,2302.77
22,126,126,0,126,0,0,0,2102.14,2307.72,2339.92
23,132,132,0,132,0,0,0,2038.17,2330.33,2353.27
24,138,138,0,138,0,0,0,1779.65,2328.98,2471.73
25,142,142,0,142,0,0,0,1756.46,2218.88,2257.37
26,146,146,0,146,0,0,0,1947.95,2140.34,2218.04
27,156,156,0,156,0,0,0,1347.48,2192.8,2225.86
28,181,181,0,181,0,0,0,1189.26,2242.32,2496.53
29,166,166,0,166,0,0,0,1424.04,2354.19,2481.25
30,137,137,0,137,0,0,0,2167.13,3057.86,3202.72
31,113,113,0,113,0,0,0,2778.04,3118.88,3348.39
32,102,102,0,102,0,0,0,2797.42,3129.15,3409.12
33,96,96,0,96,0,0,0,2326.47,3259.56,3322.19
34,96,96,0,96,0,0,0,2549.31,3107.52,3195.05
35,100,100,0,100,0,0,0,2884.5,3245.45,3305.11
36,89,89,0,89,0,0,0,3066.82,3532.55,3697.84
37,84,84,0,84,0,0,0,3086.68,3523.61,3791.66
38,93,93,0,93,0,0,0,2790.1,3642.95,4016.96
39,75,75,0,75,0,0,0,3111.5,3632.5,3788.34
40,88,88,0,88,0,0,0,2922.04,3761.61,3826.29
41,83,83,0,83,0,0,0,3365.45,3814.89,4016.98
42,82,82,0,82,0,0,0,3285.52,3824.69,4136.81
43,71,71,0,71,0,0,0,2914.88,3889.17,3961.77
44,89,89,0,89,0,0,0,2881.65,4001.88,4082.7
45,75,75,0,75,0,0,0,3381.76,4228.88,4397.98
46,72,72,0,72,0,0,0,3921.52,4218.0,4340.5
47,83,83,0,83,0,0,0,3010.42,4333.23,4444.01
48,70,70,0,70,0,0,0,3942.63,4286.46,4333.75
49,70,70,0,70,0,0,0,3967.86,4455.76,4792.9
50,74,74,0,74,0,0,0,3154.18,4282.62,4429.96
51,65,65,0,65,0,0,0,4000.53,4385.28,4634.86
52,74,74,0,74,0,0,0,3944.52,4346.35,4591.93
53,67,67,0,67,0,0,0,3136.45,4348.46,4418.04
54,76,76,0,76,0,0,0,4175.14,4542.59,4715.24
55,68,68,0,68,0,0,0,2950.17,4493.34,4746.56
56,83,83,0,83,0,0,0,4115.78,4402.25,4525.28
57,58,58,0,58,0,0,0,3995.75,4336.15,4439.86
58,78,78,0,78,0,0,0,3079.41,4451.42,4627.53
59,71,71,0,71,0,0,0,3974.19,4633.25,4929.97
60,65,65,0,65,0,0,0,3051.71,4619.79,4864.99
61,82,82,0,82,0,0,0,3899.16,4988.11,5085.81
62,65,65,0,65,0,0,0,3921.49,5081.86,5186.55
63,70,70,0,70,0,0,0,3957.99,5081.79,5256.87
64,69,69,0,69,0,0,0,3975.78,4894.88,5075.58
65,70,70,0,70,0,0,0,3127.3,4783.76,5036.65
66,63,63,0,63,0,0,0,2920.45,4823.08,4952.0
67,66,66,0,66,0,0,0,3925.56,4723.47,4922.22
68,78,78,0,78,0,0,0,3870.65,4693.22,4926.83
69,76,76,0,76,0,0,0,3030.57,4499.19,4874.67
70,65,65,0,65,0,0,0,4011.26,4682.29,4759.59
71,69,69,0,69,0,0,0,4082.8,4659.63,4740.84
72,75,75,0,75,0,0,0,3635.05,4690.86,4806.74
73,73,73,0,73,0,0,0,4192.09,4752.56,5184.06
74,65,65,0,65,0,0,0,2813.84,4740.53,4910.53
75,67,67,0,67,0,0,0,3225.46,4843.91,4891.37
76,73,73,0,73,0,0,0,2991.9,4921.21,5029.35
77,83,83,0,83,0,0,0,3148.99,4990.51,5093.72
78,60,60,0,60,0,0,0,2999.82,4955.87,4998.76
79,71,71,0,71,0,0,0,4194.52,4703.17,4720.18
80,80,80,0,80,0,0,0,2425.76,4442.43,4461.77
81,82,82,0,82,0,0,0,2100.03,4083.42,4176.96
82,86,86,0,86,0,0,0,2075.83,3828.14,3867.82
83,84,84,0,84,0,0,0,1974.41,3554.33,3558.75
84,102,102,0,102,0,0,0,1885.41,3320.98,3334.49
85,113,113,10,103,0,0,0,1658.05,3104.79,3131.69
86,138,138,38,100,0,0,0,1375.24,2961.67,2972.15
87,157,157,44,113,0,0,0,1237.54,2877.97,2937.56
88,172,172,44,128,0,0,0,878.45,3037.7,3102.01
89,111,111,30,81,0,0,0,2388.65,3304.31,3496.98
