t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,6,6,6,0,0,0,0,30.29,82.3,82.3
1,18,18,18,0,0,0,0,29.93,32.11,32.28
2,32,32,32,0,0,0,0,25.25,32.5,35.52
3,43,43,43,0,0,0,0,28.71,35.26,56.68
4,56,56,56,0,0,0,0,28.99,38.14,40.2
5,69,69,69,0,0,0,0,31.3,43.1,47.31
6,81,81,74,7,0,0,0,141.68,833.57,1217.71
7,94,94,3,91,0,0,0,668.41,957.36,1054.3
8,106,106,0,106,0,0,0,740.61,1076.09,1421.21
9,119,119,0,119,0,0,0,948.04,1263.7,1811.09
10,125,125,0,125,0,0,0,1205.73,1654.18,1765.73
11,125,125,0,125,0,0,0,1451.1,1920.54,2280.67
12,125,125,0,125,0,0,0,1891.09,2254.0,2469.87
13,125,125,0,125,0,0,0,2062.03,2777.89,2950.91
14,125,125,0,125,0,0,0,2352.86,3110.9,3217.07
15,110,110,0,110,0,0,0,2570.63,4218.88,4332.88
16,87,87,0,87,0,0,0,3881.16,5375.27,6277.16
17,95,95,0,95,0,0,0,4755.89,7119.5,7379.49
18,67,67,0,67,0,0,0,6025.04,7442.28,13347.03
19,33,33,0,33,0,0,0,12454.1,14287.07,14515.02
20,53,53,0,53,0,0,0,11663.4,13050.82,13210.97
21,44,44,0,44,0,0,0,10768.03,12293.54,12975.45
22,34,34,0,34,0,0,0,9952.44,11313.37,11539.93
23,32,32,0,32,0,0,0,9022.47,10034.24,10634.87
24,24,24,0,24,0,0,0,8032.47,9089.25,9114.52
25,29,29,0,29,0,0,0,7089.14,8180.22,8307.1
26,6,6,0,6,0,0,0,5102.29,7544.64,7544.64
27,3,3,0,3,0,0,0,2303.07,6946.77,6946.77
28,10,10,0,10,0,0,0,2193.73,5467.37,5467.37
29,15,15,0,15,0,0,0,2182.92,2295.54,4380.56
30,19,19,0,19,0,0,0,2039.06,2922.72,2952.08
31,64,64,0,64,0,0,0,2393.57,3209.14,3377.2
32,108,108,0,108,0,0,0,2359.19,3193.79,3475.58
33,110,110,0,110,0,0,0,2806.5,3232.13,3386.9
34,76,76,0,76,0,0,0,2606.01,3216.25,3512.81
35,105,105,0,105,0,0,0,2824.27,3238.84,3396.8
36,95,95,0,95,0,0,0,3071.37,3531.38,3955.24
37,87,87,0,87,0,0,0,3051.96,3646.66,3836.37
38,88,88,0,88,0,0,0,3237.14,3648.53,3894.15
39,88,88,0,88,0,0,0,3064.41,3749.3,3777.84
40,74,74,0,74,0,0,0,3403.7,3946.3,4081.08
41,80,80,0,80,0,0,0,2941.52,3765.85,3837.87
42,71,71,0,71,0,0,0,3335.39,3805.78,3891.66
43,88,88,0,88,0,0,0,3128.26,3944.19,3991.96
44,79,79,0,79,0,0,0,2941.78,4027.99,4137.99
45,79,79,0,79,0,0,0,3190.13,4276.71,4467.67
46,76,76,0,76,0,0,0,2909.91,4372.64,4742.12
47,73,73,0,73,0,0,0,3360.19,4307.54,4708.98
48,77,77,0,77,0,0,0,3948.34,4350.04,4560.38
