t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,78.76,78.76,78.76
1,1,1,1,0,0,0,0,32.81,32.81,32.81
2,1,1,1,0,0,0,0,24.57,24.57,24.57
3,1,1,1,0,0,0,0,31.52,31.52,31.52
4,1,1,1,0,0,0,0,21.66,21.66,21.66
5,1,1,1,0,0,0,0,33.21,33.21,33.21
6,1,1,1,0,0,0,0,24.62,24.62,24.62
7,1,1,1,0,0,0,0,32.75,32.75,32.75
8,1,1,1,0,0,0,0,23.36,23.36,23.36
9,1,1,1,0,0,0,0,32.97,32.97,32.97
10,1,1,1,0,0,0,0,40.23,40.23,40.23
11,1,1,1,0,0,0,0,33.74,33.74,33.74
12,1,1,1,0,0,0,0,26.41,26.41,26.41
13,1,1,1,0,0,0,0,31.17,31.17,31.17
14,1,1,1,0,0,0,0,27.08,27.08,27.08
15,1,1,1,0,0,0,0,29.94,29.94,29.94
16,1,1,1,0,0,0,0,26.77,26.77,26.77
17,1,1,1,0,0,0,0,32.88,32.88,32.88
18,1,1,1,0,0,0,0,23.43,23.43,23.43
19,1,1,1,0,0,0,0,31.71,31.71,31.71
20,1,1,1,0,0,0,0,24.63,24.63,24.63
21,1,1,1,0,0,0,0,33.55,33.55,33.55
22,1,1,1,0,0,0,0,27.54,27.54,27.54
23,1,1,1,0,0,0,0,29.73,29.73,29.73
24,1,1,1,0,0,0,0,28.09,28.09,28.09
25,2,2,2,0,0,0,0,25.96,31.15,31.15
26,1,1,1,0,0,0,0,37.6,37.6,37.6
27,1,1,1,0,0,0,0,26.88,26.88,26.88
28,1,1,1,0,0,0,0,31.92,31.92,31.92
29,1,1,1,0,0,0,0,26.1,26.1,26.1
30,1,1,1,0,0,0,0,31.92,31.92,31.92
31,1,1,1,0,0,0,0,28.05,28.05,28.05
32,1,1,1,0,0,0,0,34.25,34.25,34.25
33,1,1,1,0,0,0,0,54.21,54.21,54.21
34,1,1,1,0,0,0,0,31.6,31.6,31.6
35,1,1,1,0,0,0,0,31.17,31.17,31.17
36,1,1,1,0,0,0,0,33.54,33.54,33.54
37,1,1,1,0,0,0,0,26.94,26.94,26.94
38,1,1,1,0,0,0,0,33.87,33.87,33.87
39,1,1,1,0,0,0,0,25.35,25.35,25.35
40,1,1,1,0,0,0,0,31.9,31.9,31.9
41,1,1,1,0,0,0,0,25.57,25.57,25.57
42,1,1,1,0,0,0,0,34.35,34.35,34.35
43,1,1,1,0,0,0,0,25.8,25.8,25.8
44,1,1,1,0,0,0,0,30.82,30.82,30.82
45,1,1,1,0,0,0,0,25.27,25.27,25.27
46,1,1,1,0,0,0,0,31.74,31.74,31.74
47,1,1,1,0,0,0,0,27.26,27.26,27.26
48,1,1,1,0,0,0,0,31.87,31.87,31.87
49,1,1,1,0,0,0,0,25.54,25.54,25.54
50,2,2,2,0,0,0,0,25.22,30.99,30.99
51,1,1,1,0,0,0,0,30.68,30.68,30.68
52,1,1,1,0,0,0,0,24.08,24.08,24.08
53,1,1,1,0,0,0,0,31.16,31.16,31.16
54,1,1,1,0,0,0,0,25.96,25.96,25.96
55,1,1,1,0,0,0,0,32.6,32.6,32.6
56,1,1,1,0,0,0,0,27.57,27.57,27.57
57,1,1,1,0,0,0,0,31.7,31.7,31.7
58,1,1,1,0,0,0,0,25.05,25.05,25.05
59,1,1,1,0,0,0,0,31.62,31.62,31.62
60,1,1,1,0,0,0,0,27.71,27.71,27.71
61,1,1,1,0,0,0,0,29.66,29.66,29.66
62,1,1,1,0,0,0,0,25.06,25.06,25.06
63,1,1,1,0,0,0,0,32.06,32.06,32.06
64,1,1,1,0,0,0,0,24.36,24.36,24.36
65,1,1,1,0,0,0,0,30.29,30.29,30.29
66,1,1,1,0,0,0,0,25.62,25.62,25.62
67,1,1,1,0,0,0,0,30.7,30.7,30.7
68,1,1,1,0,0,0,0,23.91,23.91,23.91
69,1,1,1,0,0,0,0,30.72,30.72,30.72
70,1,1,1,0,0,0,0,24.31,24.31,24.31
71,1,1,1,0,0,0,0,29.84,29.84,29.84
72,1,1,1,0,0,0,0,24.18,24.18,24.18
73,1,1,1,0,0,0,0,30.14,30.14,30.14
74,1,1,1,0,0,0,0,25.47,25.47,25.47
75,2,2,2,0,0,0,0,23.93,30.37,30.37
76,1,1,1,0,0,0,0,28.43,28.43,28.43
77,1,1,1,0,0,0,0,25.75,25.75,25.75
78,1,1,1,0,0,0,0,29.99,29.99,29.99
79,1,1,1,0,0,0,0,23.52,23.52,23.52
80,1,1,1,0,0,0,0,30.31,30.31,30.31
81,1,1,1,0,0,0,0,19.28,19.28,19.28
82,1,1,1,0,0,0,0,29.22,29.22,29.22
83,1,1,1,0,0,0,0,24.99,24.99,24.99
84,1,1,1,0,0,0,0,34.53,34.53,34.53
85,1,1,1,0,0,0,0,26.32,26.32,26.32
86,1,1,1,0,0,0,0,32.44,32.44,32.44
87,1,1,1,0,0,0,0,24.32,24.32,24.32
88,1,1,1,0,0,0,0,28.75,28.75,28.75
89,1,1,1,0,0,0,0,26.5,26.5,26.5
90,1,1,1,0,0,0,0,29.14,29.14,29.14
91,1,1,1,0,0,0,0,24.4,24.4,24.4
92,1,1,1,0,0,0,0,31.29,31.29,31.29
93,1,1,1,0,0,0,0,30.42,30.42,30.42
94,1,1,1,0,0,0,0,33.97,33.97,33.97
95,1,1,1,0,0,0,0,26.95,26.95,26.95
96,1,1,1,0,0,0,0,31.99,31.99,31.99
97,1,1,1,0,0,0,0,21.11,21.11,21.11
98,1,1,1,0,0,0,0,32.77,32.77,32.77
99,1,1,1,0,0,0,0,23.92,23.92,23.92
100,2,2,2,0,0,0,0,24.53,31.59,31.59
101,1,1,1,0,0,0,0,30.08,30.08,30.08
102,1,1,1,0,0,0,0,24.98,24.98,24.98
103,1,1,1,0,0,0,0,30.53,30.53,30.53
104,1,1,1,0,0,0,0,24.52,24.52,24.52
105,1,1,1,0,0,0,0,31.46,31.46,31.46
106,1,1,1,0,0,0,0,30.73,30.73,30.73
107,1,1,1,0,0,0,0,31.75,31.75,31.75
108,1,1,1,0,0,0,0,22.75,22.75,22.75
109,1,1,1,0,0,0,0,29.84,29.84,29.84
110,1,1,1,0,0,0,0,24.42,24.42,24.42
111,1,1,1,0,0,0,0,34.24,34.24,34.24
112,1,1,1,0,0,0,0,23.48,23.48,23.48
113,1,1,1,0,0,0,0,29.82,29.82,29.82
114,1,1,1,0,0,0,0,24.06,24.06,24.06
115,1,1,1,0,0,0,0,30.84,30.84,30.84
116,1,1,1,0,0,0,0,23.36,23.36,23.36
117,1,1,1,0,0,0,0,31.86,31.86,31.86
118,1,1,1,0,0,0,0,24.63,24.63,24.63
119,1,1,1,0,0,0,0,34.22,34.22,34.22
120,2,2,2,0,0,0,0,25.19,29.67,29.67
121,4,4,4,0,0,0,0,21.65,32.49,32.49
122,5,5,5,0,0,0,0,23.67,32.07,32.07
123,7,7,7,0,0,0,0,28.75,32.99,32.99
124,9,9,9,0,0,0,0,24.82,32.88,32.88
125,10,10,10,0,0,0,0,23.97,34.09,34.09
126,13,13,13,0,0,0,0,25.08,31.6,32.15
127,13,13,13,0,0,0,0,24.13,35.78,41.0
128,16,16,16,0,0,0,0,28.61,33.27,34.62
129,17,17,17,0,0,0,0,25.46,32.04,34.45
130,20,20,20,0,0,0,0,24.08,32.0,32.16
131,20,20,20,0,0,0,0,25.61,32.65,33.17
132,23,23,23,0,0,0,0,25.43,31.28,31.75
133,24,24,24,0,0,0,0,29.2,36.91,51.36
134,26,26,26,0,0,0,0,24.61,30.58,30.83
135,28,28,28,0,0,0,0,24.17,34.89,41.12
136,29,29,29,0,0,0,0,23.52,33.43,37.23
137,31,31,31,0,0,0,0,28.12,44.28,245.45
138,33,33,33,0,0,0,0,25.25,31.62,35.0
139,34,34,34,0,0,0,0,26.65,31.64,35.99
140,36,36,36,0,0,0,0,27.91,31.81,33.3
141,38,38,38,0,0,0,0,28.77,32.32,32.93
142,40,40,40,0,0,0,0,28.75,31.83,33.23
143,41,41,41,0,0,0,0,29.52,33.75,35.11
144,44,44,44,0,0,0,0,29.3,33.22,34.91
145,44,44,44,0,0,0,0,29.63,34.26,37.1
146,47,47,47,0,0,0,0,29.88,32.8,35.99
147,48,48,48,0,0,0,0,30.48,34.45,35.02
148,50,50,50,0,0,0,0,28.62,33.5,34.58
149,51,51,51,0,0,0,0,29.99,32.55,33.19
150,54,54,54,0,0,0,0,27.93,32.31,32.99
151,55,55,55,0,0,0,0,32.13,65.76,81.53
152,57,57,57,0,0,0,0,30.71,47.09,48.93
153,58,58,58,0,0,0,0,37.7,64.13,66.87
154,61,61,61,0,0,0,0,39.9,65.32,82.37
155,62,62,62,0,0,0,0,33.75,51.91,57.31
156,63,63,63,0,0,0,0,31.35,38.26,38.57
157,66,66,66,0,0,0,0,30.53,40.1,43.2
158,67,67,67,0,0,0,0,29.4,36.97,37.76
159,69,69,69,0,0,0,0,32.92,47.73,51.29
160,70,70,70,0,0,0,0,29.61,36.04,38.89
161,72,72,72,0,0,0,0,31.63,38.79,39.68
162,74,74,74,0,0,0,0,33.75,300.78,461.23
163,76,76,76,0,0,0,0,304.36,379.02,386.82
164,77,77,77,0,0,0,0,182.1,336.16,355.68
165,79,79,79,0,0,0,0,46.37,137.61,194.45
166,81,81,81,0,0,0,0,35.83,42.64,44.78
167,83,83,83,0,0,0,0,35.78,43.28,45.97
168,84,84,84,0,0,0,0,36.89,44.64,45.35
169,86,86,86,0,0,0,0,36.75,46.34,48.87
170,88,88,88,0,0,0,0,41.39,50.94,55.48
171,89,89,89,0,0,0,0,55.12,104.74,107.88
172,91,91,91,0,0,0,0,130.03,241.23,259.47
173,93,93,93,0,0,0,0,132.89,377.37,389.93
174,95,95,95,0,0,0,0,191.59,494.81,545.76
175,96,96,87,9,0,0,0,324.0,594.71,598.26
176,98,98,59,39,0,0,0,423.23,639.58,650.92
177,100,100,46,54,0,0,0,601.58,659.3,665.85
178,101,101,48,53,0,0,0,627.37,692.35,710.93
179,103,103,18,85,0,0,0,648.41,726.44,734.92
180,104,104,0,104,0,0,0,681.99,780.26,788.51
181,104,104,0,104,0,0,0,658.04,811.26,820.09
182,104,104,0,104,0,0,0,717.66,855.4,862.18
183,104,104,0,104,0,0,0,818.37,898.51,917.13
184,104,104,0,104,0,0,0,851.66,927.69,939.67
185,104,104,0,104,0,0,0,816.78,993.81,998.51
186,104,104,0,104,0,0,0,904.83,1001.31,1011.03
187,104,104,0,104,0,0,0,860.52,1034.77,1042.08
188,104,104,0,104,0,0,0,977.44,1072.34,1103.82
189,104,104,0,104,0,0,0,893.05,1152.03,1178.66
190,104,104,0,104,0,0,0,1097.9,1193.05,1207.61
191,104,104,0,104,0,0,0,972.91,1208.3,1217.7
