t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,68.41,68.41,68.41
1,1,1,1,0,0,0,0,41.77,41.77,41.77
2,1,1,1,0,0,0,0,29.28,29.28,29.28
3,1,1,1,0,0,0,0,27.58,27.58,27.58
4,1,1,1,0,0,0,0,22.22,22.22,22.22
5,1,1,1,0,0,0,0,21.85,21.85,21.85
6,1,1,1,0,0,0,0,28.69,28.69,28.69
7,1,1,1,0,0,0,0,29.48,29.48,29.48
8,1,1,1,0,0,0,0,20.14,20.14,20.14
9,1,1,1,0,0,0,0,23.65,23.65,23.65
10,1,1,1,0,0,0,0,32.13,32.13,32.13
11,1,1,1,0,0,0,0,31.21,31.21,31.21
12,1,1,1,0,0,0,0,20.2,20.2,20.2
13,1,1,1,0,0,0,0,23.0,23.0,23.0
14,1,1,1,0,0,0,0,29.04,29.04,29.04
15,1,1,1,0,0,0,0,29.48,29.48,29.48
16,1,1,1,0,0,0,0,81.96,81.96,81.96
17,1,1,1,0,0,0,0,29.54,29.54,29.54
18,1,1,1,0,0,0,0,31.75,31.75,31.75
19,1,1,1,0,0,0,0,32.93,32.93,32.93
20,1,1,1,0,0,0,0,21.89,21.89,21.89
21,1,1,1,0,0,0,0,22.05,22.05,22.05
22,1,1,1,0,0,0,0,28.66,28.66,28.66
23,1,1,1,0,0,0,0,28.28,28.28,28.28
24,1,1,1,0,0,0,0,21.04,21.04,21.04
25,2,2,2,0,0,0,0,22.96,30.73,30.73
26,1,1,1,0,0,0,0,34.34,34.34,34.34
27,1,1,1,0,0,0,0,19.54,19.54,19.54
28,1,1,1,0,0,0,0,20.35,20.35,20.35
29,1,1,1,0,0,0,0,34.5,34.5,34.5
30,1,1,1,0,0,0,0,30.88,30.88,30.88
31,1,1,1,0,0,0,0,23.93,23.93,23.93
32,1,1,1,0,0,0,0,22.32,22.32,22.32
33,1,1,1,0,0,0,0,33.95,33.95,33.95
34,1,1,1,0,0,0,0,33.25,33.25,33.25
35,1,1,1,0,0,0,0,23.31,23.31,23.31
36,1,1,1,0,0,0,0,26.42,26.42,26.42
37,1,1,1,0,0,0,0,32.31,32.31,32.31
38,1,1,1,0,0,0,0,37.28,37.28,37.28
39,1,1,1,0,0,0,0,21.73,21.73,21.73
40,1,1,1,0,0,0,0,24.64,24.64,24.64
41,1,1,1,0,0,0,0,33.24,33.24,33.24
42,1,1,1,0,0,0,0,35.07,35.07,35.07
43,1,1,1,0,0,0,0,23.07,23.07,23.07
44,1,1,1,0,0,0,0,27.03,27.03,27.03
45,1,1,1,0,0,0,0,32.0,32.0,32.0
46,1,1,1,0,0,0,0,31.7,31.7,31.7
47,1,1,1,0,0,0,0,23.73,23.73,23.73
48,1,1,1,0,0,0,0,23.55,23.55,23.55
49,1,1,1,0,0,0,0,31.12,31.12,31.12
50,2,2,2,0,0,0,0,22.5,32.03,32.03
51,1,1,1,0,0,0,0,22.4,22.4,22.4
52,1,1,1,0,0,0,0,32.72,32.72,32.72
53,1,1,1,0,0,0,0,47.31,47.31,47.31
54,1,1,1,0,0,0,0,22.26,22.26,22.26
55,1,1,1,0,0,0,0,25.94,25.94,25.94
56,1,1,1,0,0,0,0,32.13,32.13,32.13
57,1,1,1,0,0,0,0,32.63,32.63,32.63
58,1,1,1,0,0,0,0,23.94,23.94,23.94
59,1,1,1,0,0,0,0,25.01,25.01,25.01
60,1,1,1,0,0,0,0,32.57,32.57,32.57
61,1,1,1,0,0,0,0,31.79,31.79,31.79
62,1,1,1,0,0,0,0,24.56,24.56,24.56
63,1,1,1,0,0,0,0,26.8,26.8,26.8
64,1,1,1,0,0,0,0,31.31,31.31,31.31
65,1,1,1,0,0,0,0,32.14,32.14,32.14
66,1,1,1,0,0,0,0,21.75,21.75,21.75
67,1,1,1,0,0,0,0,24.27,24.27,24.27
68,1,1,1,0,0,0,0,31.09,31.09,31.09
69,1,1,1,0,0,0,0,33.02,33.02,33.02
70,1,1,1,0,0,0,0,23.04,23.04,23.04
71,1,1,1,0,0,0,0,25.48,25.48,25.48
72,1,1,1,0,0,0,0,31.68,31.68,31.68
73,1,1,1,0,0,0,0,30.29,30.29,30.29
74,1,1,1,0,0,0,0,21.88,21.88,21.88
75,2,2,2,0,0,0,0,33.09,60.83,60.83
76,1,1,1,0,0,0,0,35.47,35.47,35.47
77,1,1,1,0,0,0,0,29.8,29.8,29.8
78,1,1,1,0,0,0,0,25.34,25.34,25.34
79,1,1,1,0,0,0,0,33.63,33.63,33.63
80,1,1,1,0,0,0,0,32.72,32.72,32.72
