t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,4,4,4,0,0,0,0,31.53,79.92,79.92
1,15,15,15,0,0,0,0,31.25,35.97,233.5
2,25,25,25,0,0,0,0,27.89,34.8,34.82
3,35,35,35,0,0,0,0,31.59,64.21,77.82
4,45,45,45,0,0,0,0,39.51,58.17,85.13
5,55,55,55,0,0,0,0,38.76,58.74,89.75
6,65,65,58,7,0,0,0,313.49,751.6,853.51
7,75,75,49,26,0,0,0,539.22,913.4,1364.17
8,85,85,5,80,0,0,0,671.56,1065.61,1232.84
9,95,95,0,95,0,0,0,771.02,1239.38,1421.02
10,100,100,0,100,0,0,0,900.08,1285.33,1364.02
11,100,100,0,100,0,0,0,1046.08,1470.03,1805.67
12,100,100,0,100,0,0,0,1168.08,1657.76,1918.96
13,100,100,0,100,0,0,0,1339.42,1749.95,1949.58
14,100,100,0,100,0,0,0,1556.16,1961.42,2078.15
15,100,100,0,100,0,0,0,1763.91,2072.97,2205.47
16,100,100,0,100,0,0,0,1827.61,2309.29,2374.65
17,100,100,0,100,0,0,0,2001.73,2444.49,2608.01
18,100,100,0,100,0,0,0,2211.54,2658.23,2859.51
19,100,100,0,100,0,0,0,2402.95,2784.88,3631.79
20,100,100,0,100,0,0,0,2668.3,3042.64,3266.74
21,100,100,0,100,0,0,0,2713.66,3012.82,3214.74
22,98,98,0,98,0,0,0,2956.25,3348.95,3534.77
23,100,100,0,100,0,0,0,2994.81,3328.97,3370.81
24,85,85,0,85,0,0,0,2914.54,3501.58,3988.92
25,80,80,0,80,0,0,0,3198.07,3760.05,4081.72
26,97,97,0,97,0,0,0,3148.32,3796.65,4042.17
27,79,79,0,79,0,0,0,3326.28,3750.77,3778.88
28,69,69,0,69,0,0,0,3481.63,3732.67,3953.5
29,89,89,0,89,0,0,0,2988.7,3770.29,3879.98
30,75,75,0,75,0,0,0,3142.65,3703.94,3961.13
31,74,74,0,74,0,0,0,3327.49,3816.11,4067.57
32,86,86,0,86,0,0,0,3157.6,3855.44,4044.82
33,76,76,0,76,0,0,0,3232.51,4006.29,4164.9
34,69,69,0,69,0,0,0,3306.11,3964.36,4104.21
35,87,87,0,87,0,0,0,3395.83,4156.82,4387.41
36,75,75,0,75,0,0,0,3591.93,3969.32,4183.08
37,69,69,0,69,0,0,0,3346.43,4095.88,4125.68
38,85,85,0,85,0,0,0,3758.35,4075.37,4148.76
39,68,68,0,68,0,0,0,3459.5,4050.1,4304.27
40,63,63,0,63,0,0,0,3774.83,4173.35,4286.2
41,70,70,0,70,0,0,0,3779.07,4118.08,4212.41
42,78,78,0,78,0,0,0,3693.8,4214.83,4344.84
43,73,73,0,73,0,0,0,3643.76,4084.67,4203.79
44,60,60,0,60,0,0,0,3648.43,4126.38,4243.94
45,70,70,0,70,0,0,0,3867.87,4201.8,4420.62
46,77,77,0,77,0,0,0,4007.73,4364.49,4526.23
47,73,73,0,73,0,0,0,3958.39,4204.24,4430.43
48,54,54,0,54,0,0,0,3886.32,4267.26,4338.71
49,74,74,0,74,0,0,0,4046.56,4321.76,4427.48
