t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,103.65,103.65,103.65
1,1,1,1,0,0,0,0,27.87,27.87,27.87
2,1,1,1,0,0,0,0,33.48,33.48,33.48
3,1,1,1,0,0,0,0,20.88,20.88,20.88
4,1,1,1,0,0,0,0,34.26,34.26,34.26
5,1,1,1,0,0,0,0,25.44,25.44,25.44
6,1,1,1,0,0,0,0,33.82,33.82,33.82
7,1,1,1,0,0,0,0,25.2,25.2,25.2
8,1,1,1,0,0,0,0,37.03,37.03,37.03
9,1,1,1,0,0,0,0,23.1,23.1,23.1
10,1,1,1,0,0,0,0,29.72,29.72,29.72
11,1,1,1,0,0,0,0,23.88,23.88,23.88
12,1,1,1,0,0,0,0,34.54,34.54,34.54
13,1,1,1,0,0,0,0,23.77,23.77,23.77
14,1,1,1,0,0,0,0,31.71,31.71,31.71
15,1,1,1,0,0,0,0,24.78,24.78,24.78
16,1,1,1,0,0,0,0,35.99,35.99,35.99
17,1,1,1,0,0,0,0,35.43,35.43,35.43
18,1,1,1,0,0,0,0,34.57,34.57,34.57
19,1,1,1,0,0,0,0,25.44,25.44,25.44
20,1,1,1,0,0,0,0,34.34,34.34,34.34
21,1,1,1,0,0,0,0,25.05,25.05,25.05
22,1,1,1,0,0,0,0,32.63,32.63,32.63
23,1,1,1,0,0,0,0,24.79,24.79,24.79
24,1,1,1,0,0,0,0,36.19,36.19,36.19
25,2,2,2,0,0,0,0,25.44,30.7,30.7
26,1,1,1,0,0,0,0,24.96,24.96,24.96
27,1,1,1,0,0,0,0,34.35,34.35,34.35
28,1,1,1,0,0,0,0,24.07,24.07,24.07
29,1,1,1,0,0,0,0,34.37,34.37,34.37
30,1,1,1,0,0,0,0,23.11,23.11,23.11
31,1,1,1,0,0,0,0,34.0,34.0,34.0
32,1,1,1,0,0,0,0,40.99,40.99,40.99
33,1,1,1,0,0,0,0,39.58,39.58,39.58
34,1,1,1,0,0,0,0,26.32,26.32,26.32
35,1,1,1,0,0,0,0,33.81,33.81,33.81
36,1,1,1,0,0,0,0,23.79,23.79,23.79
37,1,1,1,0,0,0,0,32.81,32.81,32.81
38,1,1,1,0,0,0,0,21.79,21.79,21.79
39,1,1,1,0,0,0,0,32.08,32.08,32.08
40,1,1,1,0,0,0,0,25.47,25.47,25.47
41,1,1,1,0,0,0,0,31.05,31.05,31.05
42,1,1,1,0,0,0,0,21.43,21.43,21.43
43,1,1,1,0,0,0,0,32.11,32.11,32.11
44,1,1,1,0,0,0,0,23.12,23.12,23.12
45,1,1,1,0,0,0,0,34.77,34.77,34.77
46,1,1,1,0,0,0,0,22.8,22.8,22.8
47,1,1,1,0,0,0,0,30.72,30.72,30.72
48,1,1,1,0,0,0,0,23.03,23.03,23.03
49,1,1,1,0,0,0,0,25.01,25.01,25.01
50,2,2,2,0,0,0,0,28.6,29.11,29.11
51,1,1,1,0,0,0,0,23.67,23.67,23.67
52,1,1,1,0,0,0,0,33.49,33.49,33.49
53,1,1,1,0,0,0,0,23.8,23.8,23.8
54,1,1,1,0,0,0,0,32.37,32.37,32.37
55,1,1,1,0,0,0,0,24.11,24.11,24.11
56,1,1,1,0,0,0,0,32.15,32.15,32.15
57,1,1,1,0,0,0,0,23.35,23.35,23.35
58,1,1,1,0,0,0,0,32.4,32.4,32.4
59,1,1,1,0,0,0,0,22.85,22.85,22.85
60,1,1,1,0,0,0,0,31.44,31.44,31.44
61,1,1,1,0,0,0,0,22.72,22.72,22.72
62,1,1,1,0,0,0,0,33.24,33.24,33.24
63,1,1,1,0,0,0,0,21.84,21.84,21.84
64,1,1,1,0,0,0,0,31.94,31.94,31.94
65,1,1,1,0,0,0,0,23.89,23.89,23.89
66,1,1,1,0,0,0,0,34.92,34.92,34.92
67,1,1,1,0,0,0,0,23.25,23.25,23.25
68,1,1,1,0,0,0,0,33.01,33.01,33.01
69,1,1,1,0,0,0,0,20.05,20.05,20.05
70,1,1,1,0,0,0,0,32.06,32.06,32.06
71,1,1,1,0,0,0,0,23.59,23.59,23.59
72,1,1,1,0,0,0,0,31.83,31.83,31.83
73,1,1,1,0,0,0,0,22.74,22.74,22.74
74,1,1,1,0,0,0,0,31.27,31.27,31.27
75,2,2,2,0,0,0,0,22.45,32.29,32.29
76,1,1,1,0,0,0,0,23.94,23.94,23.94
77,1,1,1,0,0,0,0,33.18,33.18,33.18
78,1,1,1,0,0,0,0,20.97,20.97,20.97
79,1,1,1,0,0,0,0,32.55,32.55,32.55
80,1,1,1,0,0,0,0,21.34,21.34,21.34
81,1,1,1,0,0,0,0,30.25,30.25,30.25
82,1,1,1,0,0,0,0,20.66,20.66,20.66
