t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,6,6,6,0,0,0,0,31.51,73.42,73.42
1,18,18,18,0,0,0,0,24.4,30.69,32.55
2,32,32,32,0,0,0,0,27.88,41.9,47.87
3,43,43,43,0,0,0,0,29.29,36.97,55.49
4,56,56,56,0,0,0,0,29.64,36.14,38.8
5,69,69,69,0,0,0,0,34.48,50.36,55.89
6,81,81,56,25,0,0,0,488.1,722.58,877.51
7,94,94,4,90,0,0,0,698.61,962.51,1058.96
8,106,106,0,106,0,0,0,829.77,1169.28,1341.3
9,119,119,0,119,0,0,0,1055.98,1369.63,1592.1
10,125,125,0,125,0,0,0,1267.05,1651.18,1826.01
11,125,125,0,125,0,0,0,1447.15,1966.01,2288.43
12,125,125,0,125,0,0,0,1729.06,2408.89,2677.2
13,125,125,0,125,0,0,0,2002.77,2483.84,2668.41
14,125,125,0,125,0,0,0,2228.55,3004.22,4104.43
15,107,107,0,107,0,0,0,2623.83,5116.99,5648.28
16,96,96,0,96,0,0,0,5350.94,7678.01,8036.49
17,84,84,0,84,0,0,0,7177.73,14906.22,15433.41
18,54,54,0,54,0,0,0,12492.54,14611.67,16344.28
19,31,31,0,31,0,0,0,11569.82,14475.64,15272.6
20,13,13,0,13,0,0,0,10350.16,12398.67,13752.29
21,22,22,0,22,0,0,0,9575.49,12709.95,12763.26
22,30,30,0,30,0,0,0,9251.81,11366.24,12658.68
23,33,33,0,33,0,0,0,7862.17,10410.66,10669.38
24,51,51,0,51,0,0,0,6685.55,9534.14,9671.69
26,2,2,0,2,0,0,0,4809.58,6006.59,6006.59
27,12,12,0,12,0,0,0,3862.17,6462.41,7410.52
28,11,11,0,11,0,0,0,2323.19,3766.96,5400.93
29,19,19,0,19,0,0,0,2336.81,3740.85,4517.76
30,78,78,10,68,0,0,0,5195.58,10414.7,14141.25
31,83,83,74,9,0,0,0,10004.26,15393.64,21631.48
32,43,43,41,2,0,0,0,8985.5,15082.58,20219.97
33,35,35,35,0,0,0,0,9121.63,14332.41,14941.15
34,28,28,27,1,0,0,0,6463.51,13151.85,21354.35
35,23,23,23,0,0,0,0,5954.78,13558.77,24602.08
36,27,27,26,1,0,0,0,5266.94,14634.88,20958.92
37,15,15,15,0,0,0,0,4274.38,10442.37,11487.17
38,18,18,18,0,0,0,0,2735.61,10063.82,16727.59
39,33,33,32,1,0,0,0,2035.19,14853.09,17891.01
40,52,52,51,1,0,0,0,2125.73,11758.44,14281.39
41,102,102,101,1,0,0,0,1939.83,11186.43,16229.73
42,82,82,78,4,0,0,0,4268.79,13881.33,14853.33
43,51,51,49,2,0,0,0,3315.15,11583.46,14746.21
44,52,52,50,2,0,0,0,3176.39,12301.14,18145.99
45,53,53,51,2,0,0,0,2516.26,9521.52,9832.51
46,54,54,52,2,0,0,0,2223.91,10063.72,11291.42
47,90,90,81,9,0,0,0,3022.2,11127.68,14975.16
48,93,93,76,17,0,0,0,4733.34,8898.37,10613.55
49,35,35,18,17,0,0,0,2157.3,8879.83,10086.7
50,24,24,16,8,0,0,0,994.11,7754.24,9918.02
51,51,51,51,0,0,0,0,2312.16,7093.5,7978.06
