t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,31.57,72.92,72.92
1,11,11,11,0,0,0,0,27.77,31.02,32.11
2,19,19,19,0,0,0,0,27.1,31.08,38.02
3,26,26,26,0,0,0,0,26.77,30.73,31.28
4,34,34,34,0,0,0,0,28.6,32.72,33.63
5,41,41,41,0,0,0,0,27.5,31.71,46.38
6,49,49,49,0,0,0,0,29.42,33.9,35.37
7,56,56,53,3,0,0,0,32.86,771.81,822.48
8,64,64,25,39,0,0,0,681.73,1009.94,1171.76
9,71,71,1,70,0,0,0,912.03,1366.41,1398.07
10,75,75,0,75,0,0,0,1106.5,1574.86,1697.97
11,75,75,0,75,0,0,0,1322.82,1912.32,1978.37
12,75,75,0,75,0,0,0,1615.42,2076.43,2240.62
13,75,75,0,75,0,0,0,1743.25,2242.96,2271.27
14,75,75,0,75,0,0,0,1988.8,2484.63,2601.7
15,75,75,0,75,0,0,0,2250.17,2785.89,2868.31
16,75,75,0,75,0,0,0,2701.71,3014.21,3107.94
17,75,75,0,75,0,0,0,2826.72,3242.04,3427.53
18,75,75,0,75,0,0,0,3108.26,3564.58,3910.9
19,75,75,0,75,0,0,0,3428.97,4247.23,4291.66
20,75,75,0,75,0,0,0,3394.94,4322.99,4482.29
21,75,75,0,75,0,0,0,3586.24,4565.95,4739.38
22,75,75,0,75,0,0,0,3918.98,4666.58,4794.2
23,61,61,0,61,0,0,0,4000.59,4870.3,4933.11
24,63,63,0,63,0,0,0,4131.01,4849.25,4984.64
25,63,63,0,63,0,0,0,4118.4,5165.99,5190.07
26,58,58,0,58,0,0,0,4559.4,5182.92,5258.76
27,61,61,0,61,0,0,0,4738.76,5325.73,5456.63
28,57,57,0,57,0,0,0,4648.89,5210.55,5418.19
29,55,55,0,55,0,0,0,4354.48,5186.23,5334.55
30,47,47,0,47,0,0,0,4778.18,5250.96,5589.65
31,56,56,0,56,0,0,0,4748.73,5289.4,5491.33
32,61,61,0,61,0,0,0,4713.75,5286.14,5332.47
33,55,55,0,55,0,0,0,4690.55,5126.3,5284.17
34,46,46,0,46,0,0,0,4825.98,5461.3,5795.29
35,54,54,0,54,0,0,0,4590.71,5331.88,5461.91
36,49,49,0,49,0,0,0,4593.36,5304.37,5465.82
37,62,62,0,62,0,0,0,4908.64,5527.49,5657.36
38,48,48,0,48,0,0,0,4987.0,5639.38,5969.6
39,56,56,0,56,0,0,0,5059.84,5461.01,5602.47
40,51,51,0,51,0,0,0,4751.65,5419.24,5578.81
41,55,55,0,55,0,0,0,5084.1,5718.77,5856.2
42,46,46,0,46,0,0,0,5775.06,6431.85,6734.35
43,49,49,0,49,0,0,0,5719.78,7113.22,7515.81
44,51,51,0,51,0,0,0,6627.65,7607.02,7769.79
45,48,48,0,48,0,0,0,7061.86,8330.4,8418.3
46,46,46,0,46,0,0,0,7486.22,16160.61,16379.79
47,29,29,0,29,0,0,0,15007.79,16658.9,16859.94
48,30,30,0,30,0,0,0,14309.92,15764.64,16098.06
49,44,44,0,44,0,0,0,13805.83,14572.18,14888.58
50,26,26,0,26,0,0,0,12303.18,13650.5,14163.29
51,30,30,0,30,0,0,0,11249.09,12444.32,12479.97
52,30,30,0,30,0,0,0,10399.67,11174.21,11427.02
53,36,36,0,36,0,0,0,9795.28,10641.28,11028.18
54,33,33,0,33,0,0,0,8229.05,9339.38,9728.79
55,4,4,0,4,0,0,0,5933.17,8316.48,8316.48
56,1,1,0,1,0,0,0,6439.49,6439.49,6439.49
57,2,2,0,2,0,0,0,2269.04,2714.47,2714.47
58,11,11,0,11,0,0,0,2920.21,5609.81,5700.68
59,12,12,0,12,0,0,0,3738.47,4793.01,4845.13
