t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,74.82,74.82,74.82
1,1,1,1,0,0,0,0,49.39,49.39,49.39
2,1,1,1,0,0,0,0,32.08,32.08,32.08
3,1,1,1,0,0,0,0,36.59,36.59,36.59
4,1,1,1,0,0,0,0,22.07,22.07,22.07
5,1,1,1,0,0,0,0,30.37,30.37,30.37
6,1,1,1,0,0,0,0,31.14,31.14,31.14
7,1,1,1,0,0,0,0,22.28,22.28,22.28
8,1,1,1,0,0,0,0,24.43,24.43,24.43
9,1,1,1,0,0,0,0,32.27,32.27,32.27
10,1,1,1,0,0,0,0,30.06,30.06,30.06
11,1,1,1,0,0,0,0,21.84,21.84,21.84
12,1,1,1,0,0,0,0,22.51,22.51,22.51
13,1,1,1,0,0,0,0,32.77,32.77,32.77
14,1,1,1,0,0,0,0,29.99,29.99,29.99
15,1,1,1,0,0,0,0,22.65,22.65,22.65
16,1,1,1,0,0,0,0,22.75,22.75,22.75
17,1,1,1,0,0,0,0,29.51,29.51,29.51
18,1,1,1,0,0,0,0,28.92,28.92,28.92
19,1,1,1,0,0,0,0,21.24,21.24,21.24
20,1,1,1,0,0,0,0,22.58,22.58,22.58
21,1,1,1,0,0,0,0,27.84,27.84,27.84
22,1,1,1,0,0,0,0,29.66,29.66,29.66
23,1,1,1,0,0,0,0,21.3,21.3,21.3
24,1,1,1,0,0,0,0,21.76,21.76,21.76
25,2,2,2,0,0,0,0,30.8,47.13,47.13
26,1,1,1,0,0,0,0,19.82,19.82,19.82
27,1,1,1,0,0,0,0,21.95,21.95,21.95
28,1,1,1,0,0,0,0,31.12,31.12,31.12
29,1,1,1,0,0,0,0,32.87,32.87,32.87
30,1,1,1,0,0,0,0,22.74,22.74,22.74
31,1,1,1,0,0,0,0,24.86,24.86,24.86
32,1,1,1,0,0,0,0,30.6,30.6,30.6
33,1,1,1,0,0,0,0,32.48,32.48,32.48
34,1,1,1,0,0,0,0,28.55,28.55,28.55
35,1,1,1,0,0,0,0,25.21,25.21,25.21
36,1,1,1,0,0,0,0,70.84,70.84,70.84
37,1,1,1,0,0,0,0,35.65,35.65,35.65
38,1,1,1,0,0,0,0,26.56,26.56,26.56
39,1,1,1,0,0,0,0,33.34,33.34,33.34
40,1,1,1,0,0,0,0,34.3,34.3,34.3
41,1,1,1,0,0,0,0,35.85,35.85,35.85
42,1,1,1,0,0,0,0,31.07,31.07,31.07
43,1,1,1,0,0,0,0,60.61,60.61,60.61
44,1,1,1,0,0,0,0,32.91,32.91,32.91
45,1,1,1,0,0,0,0,35.97,35.97,35.97
46,1,1,1,0,0,0,0,25.92,25.92,25.92
47,1,1,1,0,0,0,0,28.55,28.55,28.55
48,1,1,1,0,0,0,0,34.25,34.25,34.25
49,1,1,1,0,0,0,0,41.43,41.43,41.43
50,2,2,2,0,0,0,0,23.39,24.25,24.25
51,1,1,1,0,0,0,0,33.59,33.59,33.59
52,1,1,1,0,0,0,0,36.18,36.18,36.18
53,1,1,1,0,0,0,0,30.37,30.37,30.37
54,1,1,1,0,0,0,0,26.72,26.72,26.72
55,1,1,1,0,0,0,0,31.49,31.49,31.49
56,1,1,1,0,0,0,0,33.24,33.24,33.24
57,1,1,1,0,0,0,0,23.26,23.26,23.26
58,1,1,1,0,0,0,0,23.91,23.91,23.91
59,1,1,1,0,0,0,0,36.61,36.61,36.61
60,1,1,1,0,0,0,0,33.4,33.4,33.4
