t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,6,6,6,0,0,0,0,24.71,70.8,70.8
1,18,18,18,0,0,0,0,29.6,33.69,34.38
2,32,32,32,0,0,0,0,29.12,32.61,32.72
3,43,43,43,0,0,0,0,30.58,35.92,48.18
4,57,57,57,0,0,0,0,30.47,38.29,40.59
5,68,68,68,0,0,0,0,34.1,51.3,56.7
6,82,82,42,40,0,0,0,571.03,825.57,996.61
7,93,93,0,93,0,0,0,725.13,941.49,1041.99
8,106,106,0,106,0,0,0,892.14,1129.53,1241.71
9,119,119,0,119,0,0,0,1090.75,1374.35,1616.67
10,125,125,0,125,0,0,0,1403.49,1721.83,1868.44
11,125,125,0,125,0,0,0,1675.44,2021.41,2240.09
12,125,125,0,125,0,0,0,1978.37,2379.79,2649.07
13,125,125,0,125,0,0,0,2301.77,2642.0,2994.97
14,108,108,0,108,0,0,0,2521.63,2955.34,3213.91
15,99,99,0,99,0,0,0,2571.17,3001.01,3189.25
16,94,94,0,94,0,0,0,2718.62,3212.37,3332.14
17,94,94,0,94,0,0,0,2915.41,3330.92,3457.53
18,83,83,0,83,0,0,0,2934.56,3194.52,3408.92
19,91,91,0,91,0,0,0,2653.43,3043.07,3181.68
20,86,86,0,86,0,0,0,2345.57,2767.05,2818.5
21,100,100,0,100,0,0,0,2071.84,2317.69,2333.84
22,121,121,0,121,0,0,0,2180.15,2226.79,2244.34
23,110,110,0,110,0,0,0,2019.92,2219.18,2243.92
24,128,128,0,128,0,0,0,1945.66,2156.26,2184.36
25,120,120,0,120,0,0,0,1967.9,2086.81,2120.94
26,141,141,0,141,0,0,0,1750.76,2052.95,2110.47
27,130,130,0,130,0,0,0,1848.94,2048.71,2124.14
28,147,147,0,147,0,0,0,1764.67,2010.59,2093.9
29,158,158,0,158,0,0,0,1471.99,1924.79,2351.24
30,162,162,0,162,0,0,0,1722.7,2000.6,2107.08
31,161,161,0,161,0,0,0,1993.58,2296.12,2530.94
32,115,115,0,115,0,0,0,2061.79,2589.55,2784.06
33,135,135,0,135,0,0,0,2058.99,2514.98,2706.72
34,118,118,0,118,0,0,0,1882.71,2417.67,2709.87
35,124,124,0,124,0,0,0,1679.76,2077.07,2098.74
36,155,155,0,155,0,0,0,1599.38,1846.19,1877.53
37,156,156,0,156,0,0,0,1622.41,1850.64,1938.25
38,164,164,0,164,0,0,0,1720.48,2025.05,2110.27
39,150,150,0,150,0,0,0,2490.94,4284.49,5357.95
40,98,98,18,80,0,0,0,5634.92,12889.65,29127.63
41,37,37,21,16,0,0,0,10783.91,18569.8,23345.83
42,38,38,20,18,0,0,0,8890.31,18795.53,24961.24
43,32,32,11,21,0,0,0,9166.72,16116.61,21015.0
44,40,40,12,28,0,0,0,7891.43,17111.09,23885.35
45,19,19,10,9,0,0,0,6617.32,20028.31,21376.25
46,63,63,31,32,0,0,0,5620.14,16215.6,22719.05
47,18,18,11,7,0,0,0,2860.25,7526.15,11536.97
48,28,28,11,17,0,0,0,3440.58,10505.02,10559.36
49,26,26,10,16,0,0,0,3287.53,17288.48,20651.71
50,24,24,5,19,0,0,0,1027.66,15689.94,16159.55
51,54,54,41,13,0,0,0,2368.7,18403.89,24443.65
52,94,94,77,17,0,0,0,7282.94,16162.78,19552.88
53,51,51,42,9,0,0,0,6698.3,16531.03,21017.88
54,17,17,12,5,0,0,0,5444.53,13492.04,14955.24
55,11,11,10,1,0,0,0,4195.44,9270.63,11235.23
56,14,14,10,4,0,0,0,4167.41,12898.0,13686.84
57,24,24,17,7,0,0,0,2650.62,11664.57,12581.01
