t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,23.42,106.15,106.15
1,11,11,11,0,0,0,0,23.61,32.41,32.94
2,19,19,19,0,0,0,0,29.85,35.63,37.31
3,26,26,26,0,0,0,0,27.36,34.93,36.38
4,34,34,34,0,0,0,0,26.59,34.87,42.13
5,41,41,41,0,0,0,0,28.63,38.23,43.65
6,49,49,49,0,0,0,0,30.29,34.19,36.36
7,56,56,56,0,0,0,0,33.19,183.07,578.04
8,64,64,19,45,0,0,0,649.9,1048.49,1107.31
9,71,71,0,71,0,0,0,869.95,1243.57,1331.06
10,75,75,0,75,0,0,0,1040.15,1493.84,1606.02
11,75,75,0,75,0,0,0,1220.34,1946.46,2088.4
12,75,75,0,75,0,0,0,1393.22,2159.28,2375.9
13,75,75,0,75,0,0,0,1689.96,2484.69,2629.77
14,75,75,0,75,0,0,0,2047.71,2495.52,2638.46
15,75,75,0,75,0,0,0,2239.53,2691.61,2880.83
16,75,75,0,75,0,0,0,2435.64,3033.73,3143.27
17,75,75,0,75,0,0,0,2659.42,3365.19,3536.34
18,75,75,0,75,0,0,0,2876.19,3739.37,3864.24
19,75,75,0,75,0,0,0,2997.15,3850.36,3911.21
20,75,75,0,75,0,0,0,3491.06,4990.01,5195.83
21,75,75,0,75,0,0,0,4535.78,5641.85,5931.33
22,75,75,0,75,0,0,0,5242.8,7246.11,8000.8
23,62,62,1,61,0,0,0,6633.38,7569.09,7911.71
24,32,32,7,25,0,0,0,11679.39,20635.53,23703.93
25,38,38,11,27,0,0,0,11072.23,20223.56,29468.23
26,46,46,11,35,0,0,0,13536.26,20803.44,30471.71
27,39,39,13,26,0,0,0,12259.3,20440.08,27980.47
28,32,32,8,24,0,0,0,9382.51,18198.08,23936.43
29,24,24,8,16,0,0,0,7309.83,17279.72,17352.08
30,33,33,7,26,0,0,0,6854.02,17228.78,18512.54
31,16,16,2,14,0,0,0,6017.02,15545.93,22945.51
32,1,1,0,1,0,0,0,8663.9,8663.9,8663.9
33,10,10,4,6,0,0,0,2137.95,21204.68,21204.68
34,20,20,7,13,0,0,0,1694.44,9770.03,10974.52
35,45,45,7,38,0,0,0,2550.94,12247.2,15039.87
36,56,56,25,31,0,0,0,7697.34,11626.42,13899.64
37,44,44,12,32,0,0,0,6797.33,10455.88,18191.52
38,9,9,4,5,0,0,0,5057.02,9399.94,9399.94
39,12,12,3,9,0,0,0,4237.79,7841.81,15992.11
40,12,12,2,10,0,0,0,3120.85,7154.04,14006.85
41,14,14,6,8,0,0,0,2923.89,6264.31,13181.74
