t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,77.77,77.77,77.77
1,1,1,1,0,0,0,0,31.29,31.29,31.29
2,1,1,1,0,0,0,0,20.98,20.98,20.98
3,1,1,1,0,0,0,0,21.75,21.75,21.75
4,1,1,1,0,0,0,0,27.81,27.81,27.81
5,1,1,1,0,0,0,0,34.06,34.06,34.06
6,1,1,1,0,0,0,0,20.73,20.73,20.73
7,1,1,1,0,0,0,0,21.7,21.7,21.7
8,1,1,1,0,0,0,0,29.88,29.88,29.88
9,1,1,1,0,0,0,0,30.27,30.27,30.27
10,1,1,1,0,0,0,0,20.62,20.62,20.62
11,1,1,1,0,0,0,0,21.66,21.66,21.66
12,1,1,1,0,0,0,0,28.38,28.38,28.38
13,1,1,1,0,0,0,0,29.77,29.77,29.77
14,1,1,1,0,0,0,0,19.61,19.61,19.61
15,1,1,1,0,0,0,0,22.55,22.55,22.55
16,1,1,1,0,0,0,0,65.89,65.89,65.89
17,1,1,1,0,0,0,0,38.82,38.82,38.82
18,1,1,1,0,0,0,0,23.56,23.56,23.56
19,1,1,1,0,0,0,0,32.82,32.82,32.82
20,1,1,1,0,0,0,0,33.8,33.8,33.8
21,1,1,1,0,0,0,0,29.19,29.19,29.19
22,1,1,1,0,0,0,0,19.57,19.57,19.57
23,1,1,1,0,0,0,0,23.42,23.42,23.42
24,1,1,1,0,0,0,0,31.36,31.36,31.36
25,2,2,2,0,0,0,0,19.73,29.55,29.55
26,1,1,1,0,0,0,0,21.85,21.85,21.85
27,1,1,1,0,0,0,0,31.41,31.41,31.41
28,1,1,1,0,0,0,0,30.37,30.37,30.37
29,1,1,1,0,0,0,0,21.14,21.14,21.14
30,1,1,1,0,0,0,0,23.61,23.61,23.61
31,1,1,1,0,0,0,0,31.11,31.11,31.11
32,1,1,1,0,0,0,0,34.49,34.49,34.49
33,1,1,1,0,0,0,0,25.28,25.28,25.28
34,1,1,1,0,0,0,0,30.99,30.99,30.99
35,1,1,1,0,0,0,0,33.03,33.03,33.03
36,1,1,1,0,0,0,0,31.24,31.24,31.24
37,1,1,1,0,0,0,0,24.58,24.58,24.58
38,1,1,1,0,0,0,0,24.69,24.69,24.69
39,1,1,1,0,0,0,0,30.44,30.44,30.44
40,1,1,1,0,0,0,0,30.74,30.74,30.74
41,1,1,1,0,0,0,0,28.13,28.13,28.13
42,1,1,1,0,0,0,0,25.88,25.88,25.88
43,1,1,1,0,0,0,0,33.49,33.49,33.49
44,1,1,1,0,0,0,0,31.17,31.17,31.17
45,1,1,1,0,0,0,0,23.49,23.49,23.49
46,1,1,1,0,0,0,0,24.72,24.72,24.72
47,1,1,1,0,0,0,0,31.33,31.33,31.33
48,1,1,1,0,0,0,0,29.85,29.85,29.85
49,1,1,1,0,0,0,0,27.54,27.54,27.54
50,2,2,2,0,0,0,0,24.68,34.68,34.68
51,1,1,1,0,0,0,0,32.71,32.71,32.71
52,1,1,1,0,0,0,0,25.09,25.09,25.09
53,1,1,1,0,0,0,0,24.99,24.99,24.99
54,1,1,1,0,0,0,0,32.57,32.57,32.57
55,1,1,1,0,0,0,0,31.59,31.59,31.59
56,1,1,1,0,0,0,0,21.59,21.59,21.59
57,1,1,1,0,0,0,0,23.2,23.2,23.2
58,1,1,1,0,0,0,0,29.76,29.76,29.76
59,1,1,1,0,0,0,0,28.84,28.84,28.84
60,1,1,1,0,0,0,0,21.42,21.42,21.42
61,1,1,1,0,0,0,0,22.63,22.63,22.63
62,1,1,1,0,0,0,0,31.56,31.56,31.56
63,1,1,1,0,0,0,0,29.18,29.18,29.18
64,1,1,1,0,0,0,0,22.08,22.08,22.08
65,1,1,1,0,0,0,0,21.73,21.73,21.73
66,1,1,1,0,0,0,0,32.5,32.5,32.5
67,1,1,1,0,0,0,0,32.81,32.81,32.81
68,1,1,1,0,0,0,0,22.69,22.69,22.69
69,1,1,1,0,0,0,0,23.22,23.22,23.22
70,1,1,1,0,0,0,0,30.32,30.32,30.32
71,1,1,1,0,0,0,0,28.47,28.47,28.47
72,1,1,1,0,0,0,0,23.82,23.82,23.82
73,1,1,1,0,0,0,0,22.84,22.84,22.84
74,1,1,1,0,0,0,0,30.8,30.8,30.8
75,2,2,2,0,0,0,0,25.57,59.6,59.6
76,1,1,1,0,0,0,0,24.88,24.88,24.88
77,1,1,1,0,0,0,0,39.59,39.59,39.59
78,1,1,1,0,0,0,0,36.81,36.81,36.81
79,1,1,1,0,0,0,0,25.27,25.27,25.27
80,1,1,1,0,0,0,0,25.36,25.36,25.36
81,1,1,1,0,0,0,0,30.39,30.39,30.39
82,1,1,1,0,0,0,0,30.08,30.08,30.08
83,1,1,1,0,0,0,0,21.71,21.71,21.71
84,1,1,1,0,0,0,0,23.31,23.31,23.31
85,1,1,1,0,0,0,0,34.83,34.83,34.83
86,1,1,1,0,0,0,0,29.37,29.37,29.37
87,1,1,1,0,0,0,0,26.05,26.05,26.05
88,1,1,1,0,0,0,0,24.55,24.55,24.55
89,1,1,1,0,0,0,0,34.59,34.59,34.59
90,1,1,1,0,0,0,0,29.58,29.58,29.58
