t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,78.83,78.83,78.83
1,1,1,1,0,0,0,0,25.2,25.2,25.2
2,1,1,1,0,0,0,0,22.58,22.58,22.58
3,1,1,1,0,0,0,0,31.63,31.63,31.63
4,1,1,1,0,0,0,0,28.41,28.41,28.41
5,1,1,1,0,0,0,0,22.51,22.51,22.51
6,1,1,1,0,0,0,0,24.05,24.05,24.05
7,1,1,1,0,0,0,0,32.44,32.44,32.44
8,1,1,1,0,0,0,0,30.34,30.34,30.34
9,1,1,1,0,0,0,0,21.84,21.84,21.84
10,1,1,1,0,0,0,0,21.58,21.58,21.58
11,1,1,1,0,0,0,0,31.85,31.85,31.85
12,1,1,1,0,0,0,0,28.22,28.22,28.22
13,1,1,1,0,0,0,0,24.92,24.92,24.92
14,1,1,1,0,0,0,0,24.64,24.64,24.64
15,1,1,1,0,0,0,0,31.45,31.45,31.45
16,1,1,1,0,0,0,0,34.16,34.16,34.16
17,1,1,1,0,0,0,0,23.72,23.72,23.72
18,1,1,1,0,0,0,0,22.2,22.2,22.2
19,1,1,1,0,0,0,0,32.05,32.05,32.05
20,1,1,1,0,0,0,0,30.33,30.33,30.33
21,1,1,1,0,0,0,0,24.14,24.14,24.14
22,1,1,1,0,0,0,0,23.36,23.36,23.36
23,1,1,1,0,0,0,0,28.42,28.42,28.42
24,1,1,1,0,0,0,0,31.02,31.02,31.02
25,2,2,2,0,0,0,0,20.06,23.8,23.8
26,1,1,1,0,0,0,0,41.07,41.07,41.07
27,1,1,1,0,0,0,0,30.13,30.13,30.13
28,1,1,1,0,0,0,0,21.33,21.33,21.33
29,1,1,1,0,0,0,0,46.14,46.14,46.14
30,1,1,1,0,0,0,0,34.98,34.98,34.98
31,1,1,1,0,0,0,0,32.35,32.35,32.35
32,1,1,1,0,0,0,0,21.9,21.9,21.9
33,1,1,1,0,0,0,0,26.91,26.91,26.91
34,1,1,1,0,0,0,0,34.12,34.12,34.12
35,1,1,1,0,0,0,0,34.16,34.16,34.16
36,1,1,1,0,0,0,0,25.62,25.62,25.62
37,1,1,1,0,0,0,0,26.44,26.44,26.44
38,1,1,1,0,0,0,0,35.95,35.95,35.95
39,1,1,1,0,0,0,0,32.43,32.43,32.43
40,1,1,1,0,0,0,0,27.82,27.82,27.82
41,1,1,1,0,0,0,0,25.73,25.73,25.73
42,1,1,1,0,0,0,0,36.56,36.56,36.56
43,1,1,1,0,0,0,0,32.93,32.93,32.93
44,1,1,1,0,0,0,0,28.03,28.03,28.03
45,1,1,1,0,0,0,0,25.8,25.8,25.8
46,1,1,1,0,0,0,0,30.66,30.66,30.66
47,1,1,1,0,0,0,0,33.13,33.13,33.13
48,1,1,1,0,0,0,0,24.25,24.25,24.25
49,1,1,1,0,0,0,0,24.71,24.71,24.71
50,2,2,2,0,0,0,0,31.79,34.5,34.5
51,1,1,1,0,0,0,0,26.68,26.68,26.68
52,1,1,1,0,0,0,0,30.81,30.81,30.81
53,1,1,1,0,0,0,0,49.77,49.77,49.77
54,1,1,1,0,0,0,0,28.99,28.99,28.99
55,1,1,1,0,0,0,0,28.25,28.25,28.25
56,1,1,1,0,0,0,0,26.29,26.29,26.29
57,1,1,1,0,0,0,0,37.2,37.2,37.2
58,1,1,1,0,0,0,0,31.69,31.69,31.69
59,1,1,1,0,0,0,0,26.0,26.0,26.0
60,1,1,1,0,0,0,0,22.77,22.77,22.77
61,1,1,1,0,0,0,0,32.2,32.2,32.2
62,1,1,1,0,0,0,0,34.3,34.3,34.3
63,1,1,1,0,0,0,0,29.23,29.23,29.23
64,1,1,1,0,0,0,0,25.65,25.65,25.65
65,1,1,1,0,0,0,0,35.9,35.9,35.9
66,1,1,1,0,0,0,0,49.82,49.82,49.82
67,1,1,1,0,0,0,0,26.21,26.21,26.21
68,1,1,1,0,0,0,0,41.38,41.38,41.38
69,1,1,1,0,0,0,0,33.31,33.31,33.31
70,1,1,1,0,0,0,0,30.27,30.27,30.27
71,1,1,1,0,0,0,0,27.2,27.2,27.2
72,1,1,1,0,0,0,0,25.24,25.24,25.24
73,1,1,1,0,0,0,0,33.14,33.14,33.14
74,1,1,1,0,0,0,0,32.79,32.79,32.79
75,2,2,2,0,0,0,0,26.68,26.86,26.86
76,1,1,1,0,0,0,0,35.94,35.94,35.94
77,1,1,1,0,0,0,0,32.98,32.98,32.98
78,1,1,1,0,0,0,0,26.16,26.16,26.16
79,1,1,1,0,0,0,0,24.54,24.54,24.54
80,1,1,1,0,0,0,0,33.67,33.67,33.67
81,1,1,1,0,0,0,0,33.55,33.55,33.55
82,1,1,1,0,0,0,0,25.45,25.45,25.45
83,1,1,1,0,0,0,0,26.62,26.62,26.62
84,1,1,1,0,0,0,0,39.96,39.96,39.96
85,1,1,1,0,0,0,0,30.81,30.81,30.81
86,1,1,1,0,0,0,0,26.94,26.94,26.94
87,1,1,1,0,0,0,0,23.45,23.45,23.45
88,1,1,1,0,0,0,0,31.83,31.83,31.83
89,1,1,1,0,0,0,0,32.84,32.84,32.84
90,1,1,1,0,0,0,0,26.62,26.62,26.62
91,1,1,1,0,0,0,0,24.52,24.52,24.52
92,1,1,1,0,0,0,0,35.28,35.28,35.28
93,1,1,1,0,0,0,0,31.38,31.38,31.38
94,1,1,1,0,0,0,0,25.26,25.26,25.26
95,1,1,1,0,0,0,0,24.69,24.69,24.69
96,1,1,1,0,0,0,0,31.82,31.82,31.82
97,1,1,1,0,0,0,0,32.51,32.51,32.51
98,1,1,1,0,0,0,0,25.15,25.15,25.15
99,1,1,1,0,0,0,0,22.09,22.09,22.09
100,2,2,2,0,0,0,0,31.44,32.21,32.21
101,1,1,1,0,0,0,0,24.35,24.35,24.35
102,1,1,1,0,0,0,0,25.64,25.64,25.64
103,1,1,1,0,0,0,0,35.65,35.65,35.65
104,1,1,1,0,0,0,0,33.7,33.7,33.7
105,1,1,1,0,0,0,0,26.33,26.33,26.33
106,1,1,1,0,0,0,0,25.46,25.46,25.46
107,1,1,1,0,0,0,0,31.66,31.66,31.66
108,1,1,1,0,0,0,0,33.77,33.77,33.77
109,1,1,1,0,0,0,0,24.88,24.88,24.88
110,1,1,1,0,0,0,0,26.4,26.4,26.4
111,1,1,1,0,0,0,0,30.12,30.12,30.12
112,1,1,1,0,0,0,0,30.24,30.24,30.24
113,1,1,1,0,0,0,0,25.45,25.45,25.45
114,1,1,1,0,0,0,0,21.86,21.86,21.86
115,1,1,1,0,0,0,0,32.62,32.62,32.62
116,1,1,1,0,0,0,0,32.91,32.91,32.91
117,1,1,1,0,0,0,0,24.06,24.06,24.06
118,1,1,1,0,0,0,0,22.89,22.89,22.89
119,1,1,1,0,0,0,0,30.95,30.95,30.95
120,2,2,2,0,0,0,0,24.96,34.44,34.44
121,4,4,4,0,0,0,0,26.12,33.46,33.46
122,5,5,5,0,0,0,0,23.96,34.46,34.46
123,7,7,7,0,0,0,0,29.75,33.16,33.16
124,9,9,9,0,0,0,0,24.06,34.22,34.22
125,10,10,10,0,0,0,0,30.61,33.2,33.2
126,13,13,13,0,0,0,0,25.47,30.89,31.27
127,14,14,14,0,0,0,0,24.78,31.69,32.7
128,15,15,15,0,0,0,0,25.49,31.9,48.69
129,17,17,17,0,0,0,0,25.64,33.65,34.42
130,19,19,19,0,0,0,0,26.02,32.45,34.19
131,21,21,21,0,0,0,0,26.99,32.48,32.66
132,23,23,23,0,0,0,0,27.2,31.2,31.27
133,24,24,24,0,0,0,0,25.12,31.21,32.99
134,26,26,26,0,0,0,0,28.11,32.68,33.0
135,28,28,28,0,0,0,0,25.22,33.46,34.87
136,29,29,29,0,0,0,0,30.65,45.19,46.38
137,31,31,31,0,0,0,0,29.44,35.91,47.02
138,33,33,33,0,0,0,0,23.84,32.57,54.09
139,34,34,34,0,0,0,0,26.28,31.75,33.79
140,36,36,36,0,0,0,0,28.6,31.28,31.8
141,38,38,38,0,0,0,0,28.67,31.45,33.1
142,40,40,40,0,0,0,0,28.25,30.9,31.97
143,41,41,41,0,0,0,0,27.97,32.64,33.23
144,43,43,43,0,0,0,0,25.73,32.65,37.33
145,45,45,45,0,0,0,0,28.41,32.51,35.19
146,47,47,47,0,0,0,0,30.87,51.39,55.46
147,48,48,48,0,0,0,0,27.86,33.14,34.79
148,50,50,50,0,0,0,0,29.45,32.84,37.11
149,52,52,52,0,0,0,0,29.41,32.35,32.45
150,53,53,53,0,0,0,0,25.87,33.03,34.02
151,55,55,55,0,0,0,0,25.14,33.32,33.89
152,57,57,57,0,0,0,0,30.1,33.52,34.38
153,58,58,58,0,0,0,0,30.49,35.78,39.26
154,61,61,61,0,0,0,0,28.55,35.03,43.52
155,61,61,61,0,0,0,0,29.4,34.21,36.14
156,64,64,64,0,0,0,0,27.69,34.19,34.64
157,66,66,66,0,0,0,0,28.06,34.77,35.49
158,67,67,67,0,0,0,0,32.24,44.27,52.15
159,69,69,69,0,0,0,0,181.51,321.76,367.35
160,70,70,70,0,0,0,0,35.2,144.38,166.82
161,72,72,72,0,0,0,0,30.75,37.18,40.08
162,74,74,74,0,0,0,0,30.68,38.77,41.17
163,76,76,76,0,0,0,0,33.05,40.72,41.11
164,77,77,77,0,0,0,0,33.15,40.02,40.97
165,79,79,79,0,0,0,0,34.18,41.44,42.74
166,81,81,81,0,0,0,0,35.5,42.39,43.92
167,83,83,83,0,0,0,0,38.04,47.04,54.07
168,84,84,84,0,0,0,0,37.81,46.9,50.12
169,86,86,86,0,0,0,0,40.12,51.01,54.24
170,88,88,88,0,0,0,0,197.69,285.12,310.84
171,89,89,89,0,0,0,0,278.23,364.94,395.39
172,91,91,88,3,0,0,0,312.25,559.62,581.82
173,93,93,76,17,0,0,0,328.22,601.86,614.63
174,95,95,50,45,0,0,0,575.62,621.74,634.86
175,96,96,52,44,0,0,0,519.47,644.94,652.09
176,98,98,35,63,0,0,0,610.21,683.8,702.73
177,99,99,9,90,0,0,0,649.09,731.78,749.95
178,102,102,0,102,0,0,0,694.18,764.73,775.19
179,103,103,0,103,0,0,0,662.91,802.65,812.55
180,104,104,0,104,0,0,0,690.62,826.07,836.65
181,104,104,0,104,0,0,0,749.33,872.38,881.33
182,104,104,0,104,0,0,0,814.32,933.37,939.55
183,104,104,0,104,0,0,0,830.69,949.7,969.18
184,104,104,0,104,0,0,0,811.86,984.16,1000.8
185,104,104,0,104,0,0,0,951.79,1093.66,1097.77
186,104,104,0,104,0,0,0,909.63,1115.09,1126.36
187,104,104,0,104,0,0,0,900.37,1127.11,1145.68
188,104,104,0,104,0,0,0,984.37,1199.66,1208.03
189,104,104,0,104,0,0,0,1022.18,1258.72,1278.96
190,104,104,0,104,0,0,0,1223.89,1306.36,1316.83
191,104,104,0,104,0,0,0,1228.74,1335.23,1350.57
192,104,104,0,104,0,0,0,1096.29,1398.16,1411.57
193,104,104,0,104,0,0,0,1136.31,1409.44,1432.46
194,104,104,0,104,0,0,0,1409.37,1510.1,1523.82
195,104,104,0,104,0,0,0,1192.94,1529.72,1543.22
196,104,104,0,104,0,0,0,1199.13,1534.88,1542.13
197,104,104,0,104,0,0,0,1096.78,1467.02,1477.07
198,104,104,7,97,0,0,0,1271.19,1380.65,1396.25
199,104,104,42,62,0,0,0,1260.78,1375.44,1387.8
200,68,68,67,1,0,0,0,4196.01,10955.51,11896.05
201,67,67,67,0,0,0,0,5234.82,10887.73,11963.59
202,103,103,103,0,0,0,0,4326.42,11142.86,12820.16
203,42,42,42,0,0,0,0,4269.82,10145.62,11242.73
204,15,15,15,0,0,0,0,2613.22,8284.82,8583.64
205,56,56,56,0,0,0,0,1436.18,6213.12,9340.07
206,114,114,114,0,0,0,0,2100.22,7720.55,9314.51
207,87,87,87,0,0,0,0,2663.51,8271.29,10497.51
208,78,78,78,0,0,0,0,2710.28,6326.11,7376.95
209,70,70,70,0,0,0,0,2548.84,5761.96,23985.05
210,63,63,63,0,0,0,0,2009.04,13508.63,14720.01
211,67,67,67,0,0,0,0,2002.55,4886.03,9605.67
212,134,134,134,0,0,0,0,1070.92,4574.09,8392.15
213,144,144,144,0,0,0,0,1229.44,9741.66,17594.25
214,149,149,149,0,0,0,0,1241.32,10597.72,23394.49
215,144,144,144,0,0,0,0,1495.47,11138.48,21717.2
216,115,115,112,3,0,0,0,2696.45,13373.95,19464.79
217,74,74,72,2,0,0,0,5914.23,13641.51,22576.54
218,32,32,31,1,0,0,0,4986.46,15034.1,33323.45
219,23,23,23,0,0,0,0,4638.43,14254.95,14476.92
220,21,21,20,1,0,0,0,3529.79,10506.31,17613.66
221,22,22,21,1,0,0,0,2730.05,15647.2,21892.55
222,48,48,46,2,0,0,0,2003.81,12267.39,21627.35
223,76,76,73,3,0,0,0,2583.91,11923.98,21784.05
224,96,96,95,1,0,0,0,5193.71,13145.9,19314.29
225,30,30,30,0,0,0,0,4387.16,11113.7,12142.64
226,29,29,29,0,0,0,0,3867.2,10933.68,11140.82
227,27,27,27,0,0,0,0,2937.22,12860.96,16969.51
228,26,26,26,0,0,0,0,3626.93,8635.94,9190.83
229,69,69,69,0,0,0,0,1174.39,11549.03,14831.31
230,116,116,111,5,0,0,0,2817.5,13743.28,15141.21
231,75,75,70,5,0,0,0,4310.25,12244.76,12826.96
232,39,39,38,1,0,0,0,3987.05,13919.65,19835.82
233,36,36,34,2,0,0,0,3206.04,10513.96,11499.56
234,33,33,31,2,0,0,0,2886.03,10354.38,20014.62
235,31,31,29,2,0,0,0,1930.77,9483.11,15268.58
236,99,99,93,6,0,0,0,1708.22,12622.1,20358.67
237,92,92,77,15,0,0,0,4498.33,8463.16,13831.09
238,32,32,30,2,0,0,0,4188.47,7885.04,12246.05
239,34,34,34,0,0,0,0,2983.62,8904.15,15497.96
240,36,36,36,0,0,0,0,2938.73,12329.9,16178.68
