t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,109.36,109.36,109.36
1,1,1,1,0,0,0,0,24.69,24.69,24.69
2,1,1,1,0,0,0,0,33.21,33.21,33.21
3,1,1,1,0,0,0,0,23.85,23.85,23.85
4,1,1,1,0,0,0,0,35.15,35.15,35.15
5,1,1,1,0,0,0,0,30.19,30.19,30.19
6,1,1,1,0,0,0,0,28.41,28.41,28.41
7,1,1,1,0,0,0,0,23.27,23.27,23.27
8,1,1,1,0,0,0,0,24.87,24.87,24.87
9,1,1,1,0,0,0,0,25.13,25.13,25.13
10,1,1,1,0,0,0,0,32.97,32.97,32.97
11,1,1,1,0,0,0,0,26.33,26.33,26.33
12,1,1,1,0,0,0,0,23.99,23.99,23.99
13,1,1,1,0,0,0,0,20.36,20.36,20.36
14,1,1,1,0,0,0,0,24.85,24.85,24.85
15,1,1,1,0,0,0,0,31.23,31.23,31.23
16,1,1,1,0,0,0,0,22.64,22.64,22.64
17,1,1,1,0,0,0,0,20.75,20.75,20.75
18,1,1,1,0,0,0,0,31.78,31.78,31.78
19,1,1,1,0,0,0,0,24.46,24.46,24.46
20,1,1,1,0,0,0,0,30.4,30.4,30.4
21,1,1,1,0,0,0,0,34.21,34.21,34.21
22,1,1,1,0,0,0,0,25.61,25.61,25.61
23,1,1,1,0,0,0,0,35.22,35.22,35.22
24,1,1,1,0,0,0,0,26.6,26.6,26.6
25,2,2,2,0,0,0,0,19.08,25.38,25.38
26,1,1,1,0,0,0,0,51.14,51.14,51.14
27,1,1,1,0,0,0,0,17.3,17.3,17.3
28,1,1,1,0,0,0,0,26.13,26.13,26.13
29,1,1,1,0,0,0,0,20.27,20.27,20.27
30,1,1,1,0,0,0,0,29.79,29.79,29.79
31,1,1,1,0,0,0,0,61.92,61.92,61.92
32,1,1,1,0,0,0,0,29.19,29.19,29.19
33,1,1,1,0,0,0,0,23.23,23.23,23.23
34,1,1,1,0,0,0,0,21.12,21.12,21.12
35,1,1,1,0,0,0,0,24.05,24.05,24.05
36,1,1,1,0,0,0,0,28.27,28.27,28.27
37,1,1,1,0,0,0,0,29.24,29.24,29.24
38,1,1,1,0,0,0,0,35.31,35.31,35.31
39,1,1,1,0,0,0,0,24.15,24.15,24.15
40,1,1,1,0,0,0,0,26.72,26.72,26.72
41,1,1,1,0,0,0,0,27.29,27.29,27.29
42,1,1,1,0,0,0,0,22.69,22.69,22.69
43,1,1,1,0,0,0,0,27.86,27.86,27.86
44,1,1,1,0,0,0,0,24.27,24.27,24.27
45,1,1,1,0,0,0,0,21.33,21.33,21.33
46,1,1,1,0,0,0,0,22.51,22.51,22.51
47,1,1,1,0,0,0,0,26.33,26.33,26.33
48,1,1,1,0,0,0,0,26.08,26.08,26.08
49,1,1,1,0,0,0,0,38.2,38.2,38.2
50,2,2,2,0,0,0,0,25.11,31.43,31.43
51,1,1,1,0,0,0,0,28.9,28.9,28.9
52,1,1,1,0,0,0,0,24.44,24.44,24.44
53,1,1,1,0,0,0,0,22.78,22.78,22.78
54,1,1,1,0,0,0,0,34.62,34.62,34.62
55,1,1,1,0,0,0,0,27.79,27.79,27.79
56,1,1,1,0,0,0,0,27.87,27.87,27.87
57,1,1,1,0,0,0,0,29.74,29.74,29.74
58,1,1,1,0,0,0,0,24.24,24.24,24.24
59,1,1,1,0,0,0,0,31.85,31.85,31.85
60,1,1,1,0,0,0,0,31.47,31.47,31.47
61,1,1,1,0,0,0,0,24.64,24.64,24.64
62,1,1,1,0,0,0,0,25.98,25.98,25.98
63,1,1,1,0,0,0,0,25.89,25.89,25.89
64,1,1,1,0,0,0,0,31.55,31.55,31.55
65,1,1,1,0,0,0,0,40.91,40.91,40.91
