t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,4,4,4,0,0,0,0,23.82,106.45,106.45
1,15,15,15,0,0,0,0,29.74,41.67,48.98
2,25,25,25,0,0,0,0,29.26,34.32,34.34
3,35,35,35,0,0,0,0,28.6,48.62,78.97
4,45,45,45,0,0,0,0,31.56,42.27,56.25
5,55,55,55,0,0,0,0,33.31,41.2,47.23
6,65,65,59,6,0,0,0,292.08,718.73,776.39
7,75,75,45,30,0,0,0,595.51,974.13,1120.45
8,85,85,7,78,0,0,0,650.61,917.13,1024.5
9,95,95,0,95,0,0,0,765.87,1064.26,1272.49
10,100,100,0,100,0,0,0,938.14,1309.2,1506.72
11,100,100,0,100,0,0,0,1023.27,1323.34,1958.68
12,100,100,0,100,0,0,0,1154.78,1430.42,1562.36
13,100,100,0,100,0,0,0,1375.28,1652.3,1859.55
14,100,100,0,100,0,0,0,1571.48,1857.78,2023.99
15,100,100,0,100,0,0,0,1761.06,2015.08,2284.23
16,100,100,0,100,0,0,0,1835.75,2193.42,2562.07
17,100,100,0,100,0,0,0,2001.88,2368.0,2702.8
18,100,100,0,100,0,0,0,2119.33,2570.65,2735.12
19,100,100,0,100,0,0,0,2415.77,2736.92,2879.04
20,100,100,0,100,0,0,0,2589.74,2953.25,3179.41
21,100,100,0,100,0,0,0,2541.23,3005.41,3151.22
22,100,100,0,100,0,0,0,2952.01,3269.93,3416.44
23,94,94,0,94,0,0,0,2762.7,3379.22,3771.2
24,89,89,0,89,0,0,0,2724.84,3601.21,3816.31
25,82,82,0,82,0,0,0,3161.28,3718.39,4053.9
26,102,102,0,102,0,0,0,3146.07,3701.78,3848.03
27,68,68,0,68,0,0,0,3180.88,3935.81,4061.2
28,85,85,0,85,0,0,0,3317.53,3818.7,4011.78
29,85,85,0,85,0,0,0,3173.67,3826.26,4134.99
30,73,73,0,73,0,0,0,3160.5,3867.61,4153.39
31,77,77,0,77,0,0,0,3369.47,3818.96,3878.31
32,75,75,0,75,0,0,0,3169.86,3930.06,4405.67
33,77,77,0,77,0,0,0,3177.98,4031.41,4108.7
34,71,71,0,71,0,0,0,3308.36,3917.65,4171.63
35,90,90,0,90,0,0,0,3431.84,4063.91,4552.43
36,74,74,0,74,0,0,0,3602.71,4128.27,4364.84
37,64,64,0,64,0,0,0,3296.52,3988.34,4037.44
38,84,84,0,84,0,0,0,3369.89,4052.92,4210.98
39,74,74,0,74,0,0,0,3756.7,4030.18,4099.37
40,67,67,0,67,0,0,0,3652.21,4195.44,4301.55
41,68,68,0,68,0,0,0,3678.13,4122.98,4308.4
42,76,76,0,76,0,0,0,3547.64,4235.85,4418.43
43,70,70,0,70,0,0,0,3818.4,4109.79,4581.44
44,71,71,0,71,0,0,0,3932.38,4166.56,4330.29
45,73,73,0,73,0,0,0,3474.77,4280.12,4432.09
46,62,62,0,62,0,0,0,4002.68,4283.22,4349.96
47,66,66,0,66,0,0,0,3949.21,4287.57,4428.94
48,79,79,0,79,0,0,0,3900.04,4310.46,4510.54
49,63,63,0,63,0,0,0,4036.01,4362.88,4787.54
50,61,61,0,61,0,0,0,3163.74,4323.66,4470.14
51,76,76,0,76,0,0,0,3279.5,4291.16,4477.89
52,72,72,0,72,0,0,0,3189.38,4367.69,4623.39
53,75,75,0,75,0,0,0,3375.35,4516.67,4598.62
54,57,57,0,57,0,0,0,3103.43,4267.1,4409.53
55,77,77,0,77,0,0,0,3974.04,4396.01,4544.81
56,77,77,0,77,0,0,0,3925.73,4503.98,4608.33
57,69,69,0,69,0,0,0,3570.74,4278.81,4425.05
58,63,63,0,63,0,0,0,3999.45,4291.03,4585.4
59,74,74,0,74,0,0,0,3314.07,4357.43,4544.82
60,71,71,0,71,0,0,0,3435.47,4683.1,4856.7
61,75,75,0,75,0,0,0,3763.79,4632.4,4793.61
62,72,72,0,72,0,0,0,4152.08,4715.22,4840.19
63,58,58,0,58,0,0,0,4130.42,4622.89,4633.68
64,66,66,0,66,0,0,0,4050.08,4603.36,4614.29
65,61,61,0,61,0,0,0,3601.13,4374.1,4411.24
66,73,73,0,73,0,0,0,3202.99,4056.76,4092.19
67,81,81,0,81,0,0,0,3218.69,3696.73,3733.96
68,71,71,0,71,0,0,0,3075.14,3357.47,3430.82
69,94,94,0,94,0,0,0,2334.26,3138.67,3146.93
70,106,106,0,106,0,0,0,2913.86,3013.95,3039.01
71,110,110,0,110,0,0,0,2169.81,2962.85,2989.58
72,113,113,4,109,0,0,0,1970.81,2785.11,2818.39
73,157,157,44,113,0,0,0,1740.09,2679.59,2846.04
74,132,132,31,101,0,0,0,2288.02,2640.9,2847.61
75,148,148,36,112,0,0,0,1627.85,2497.61,2661.59
76,131,131,0,131,0,0,0,2236.92,3073.83,3214.94
77,130,130,0,130,0,0,0,2809.22,3684.66,4222.55
78,100,100,0,100,0,0,0,2813.45,3710.76,3947.85
79,88,88,0,88,0,0,0,3231.69,4111.28,4282.75
80,3,3,0,3,0,0,0,2575.96,4204.72,4204.72
