t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,33.01,74.59,74.59
1,11,11,11,0,0,0,0,22.98,32.74,34.55
2,19,19,19,0,0,0,0,30.54,35.98,37.36
3,26,26,26,0,0,0,0,28.23,33.24,34.21
4,34,34,34,0,0,0,0,27.32,35.16,40.68
5,41,41,41,0,0,0,0,29.67,34.14,36.57
6,49,49,49,0,0,0,0,29.65,34.26,36.27
7,56,56,54,2,0,0,0,36.71,675.28,997.65
8,64,64,16,48,0,0,0,667.86,901.88,967.86
9,71,71,0,71,0,0,0,850.91,1245.61,1444.73
10,75,75,0,75,0,0,0,1042.31,1478.65,1915.26
11,75,75,0,75,0,0,0,1247.79,1997.01,2156.26
12,75,75,0,75,0,0,0,1463.32,2103.56,2416.83
13,75,75,0,75,0,0,0,1735.77,2287.91,2445.28
14,75,75,0,75,0,0,0,1893.97,2507.26,2611.98
15,75,75,0,75,0,0,0,2260.01,2688.56,3078.43
16,75,75,0,75,0,0,0,2470.98,2979.06,3150.24
17,75,75,0,75,0,0,0,2549.2,3207.27,3220.06
18,75,75,0,75,0,0,0,2922.7,3538.58,3694.61
19,75,75,0,75,0,0,0,3139.82,3673.45,4077.18
20,75,75,0,75,0,0,0,3267.14,4954.69,5513.21
21,75,75,0,75,0,0,0,4371.63,5842.34,6077.75
22,75,75,0,75,0,0,0,5332.24,7306.2,7566.3
23,68,68,0,68,0,0,0,6941.57,15419.35,15995.19
24,31,31,6,25,0,0,0,11631.2,20389.56,22506.98
25,39,39,11,28,0,0,0,11772.75,21842.72,26272.39
26,35,35,5,30,0,0,0,10934.78,20153.94,29560.47
27,40,40,11,29,0,0,0,10629.93,18623.08,19482.96
28,27,27,6,21,0,0,0,8977.46,16197.58,16278.32
29,32,32,10,22,0,0,0,7967.55,17631.48,18424.02
30,31,31,6,25,0,0,0,6926.29,15339.35,23094.31
31,18,18,3,15,0,0,0,6355.24,17526.9,21876.94
32,1,1,0,1,0,0,0,5051.8,5051.8,5051.8
33,10,10,4,6,0,0,0,2622.22,18447.29,18447.29
34,15,15,4,11,0,0,0,1747.48,5587.27,13510.58
35,43,43,10,33,0,0,0,1419.84,9595.29,11437.76
36,57,57,25,32,0,0,0,7393.55,11483.9,14397.73
37,62,62,44,18,0,0,0,8038.32,14238.66,15061.64
38,47,47,41,6,0,0,0,7001.08,11350.58,14125.29
39,34,34,28,6,0,0,0,5749.44,9486.86,11925.51
40,12,12,8,4,0,0,0,4388.26,10907.69,13713.0
41,3,3,3,0,0,0,0,3762.84,5805.55,5805.55
42,11,11,11,0,0,0,0,3233.96,4344.76,4782.72
43,22,22,19,3,0,0,0,2076.99,5582.56,8489.42
44,94,94,85,9,0,0,0,1449.0,6683.06,8951.55
45,110,110,95,15,0,0,0,1837.59,7030.69,10466.18
46,114,114,84,30,0,0,0,1738.53,6877.11,8225.66
47,101,101,68,33,0,0,0,1298.12,7550.22,8880.29
48,110,110,54,56,0,0,0,2120.25,5353.6,6107.1
49,92,92,12,80,0,0,0,2400.15,4728.51,5988.13
50,27,27,0,27,0,0,0,3179.71,4919.81,5106.45
51,108,108,39,69,0,0,0,6836.1,15015.38,22256.49
52,67,67,38,29,0,0,0,9346.5,14624.29,15292.79
53,35,35,21,14,0,0,0,8021.58,12625.41,14873.34
54,28,28,14,14,0,0,0,7634.85,11726.69,13582.44
55,27,27,18,9,0,0,0,5961.94,13333.38,16603.16
56,20,20,9,11,0,0,0,6287.88,11149.13,17712.89
57,20,20,11,9,0,0,0,4856.02,8751.0,9924.82
58,26,26,12,14,0,0,0,3956.1,8983.25,9582.39
59,35,35,21,14,0,0,0,2391.36,8307.22,11594.74
60,54,54,20,34,0,0,0,2920.49,7658.38,10882.7
61,65,65,15,50,0,0,0,2470.21,6731.67,9725.47
62,54,54,11,43,0,0,0,6745.99,12004.31,12570.22
63,68,68,31,37,0,0,0,8736.74,11629.51,12091.7
64,43,43,13,30,0,0,0,9718.37,10828.44,11279.3
65,34,34,18,16,0,0,0,6818.54,9873.06,10025.44
66,28,28,11,17,0,0,0,7064.27,8385.26,8665.79
67,26,26,8,18,0,0,0,6403.05,7653.11,8254.28
68,20,20,6,14,0,0,0,5012.55,6460.61,6609.68
69,21,21,10,11,0,0,0,3009.09,5290.74,5706.2
70,28,28,9,19,0,0,0,3094.74,4577.54,4814.91
71,50,50,9,41,0,0,0,2742.94,3698.87,4351.56
72,31,31,2,29,0,0,0,1846.62,3103.87,3178.23
73,56,56,0,56,0,0,0,1566.79,2604.94,3009.47
74,185,185,20,165,0,0,0,4000.38,12972.41,18506.62
75,68,68,32,36,0,0,0,11412.5,21572.22,22174.84
76,43,43,25,18,0,0,0,10321.37,18511.51,28898.26
77,32,32,24,8,0,0,0,9622.86,17748.2,26162.37
78,31,31,21,10,0,0,0,10785.38,17200.96,25481.43
79,15,15,10,5,0,0,0,8517.21,16002.88,16095.17
80,38,38,22,16,0,0,0,6284.6,15414.13,22783.38
81,1,1,0,1,0,0,0,14057.47,14057.47,14057.47
82,9,9,5,4,0,0,0,6599.15,16826.16,16826.16
83,5,5,1,4,0,0,0,1544.05,3703.75,3703.75
84,22,22,10,12,0,0,0,2457.28,11633.27,13098.18
85,14,14,13,1,0,0,0,1289.0,6301.42,7926.96
86,98,98,44,54,0,0,0,7017.1,11308.66,18976.48
87,40,40,21,19,0,0,0,5666.4,9953.6,16552.66
88,24,24,7,17,0,0,0,5171.98,9150.3,10628.96
89,17,17,5,12,0,0,0,4635.42,8103.08,8598.25
90,20,20,9,11,0,0,0,3247.89,7052.44,12881.28
91,26,26,6,20,0,0,0,3005.9,7690.11,8183.6
92,44,44,9,35,0,0,0,2390.79,10077.91,11278.85
93,83,83,69,14,0,0,0,8977.49,13330.71,13684.98
94,49,49,47,2,0,0,0,8316.38,12482.71,12822.12
95,43,43,43,0,0,0,0,7591.58,11419.27,11806.06
96,29,29,29,0,0,0,0,6115.28,9768.74,9961.93
97,28,28,28,0,0,0,0,5395.2,9238.37,9641.79
98,16,16,16,0,0,0,0,3449.03,7669.75,8352.42
99,17,17,17,0,0,0,0,2494.5,5041.72,7781.27
100,28,28,28,0,0,0,0,1646.84,6085.01,6129.6
101,53,53,53,0,0,0,0,1594.8,4979.34,5275.42
102,95,95,93,2,0,0,0,1392.34,4455.89,4686.65
103,112,112,109,3,0,0,0,2052.37,3470.95,3819.4
