t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,84.56,84.56,84.56
1,1,1,1,0,0,0,0,30.6,30.6,30.6
2,1,1,1,0,0,0,0,32.41,32.41,32.41
3,1,1,1,0,0,0,0,25.77,25.77,25.77
4,1,1,1,0,0,0,0,25.94,25.94,25.94
5,1,1,1,0,0,0,0,29.69,29.69,29.69
6,1,1,1,0,0,0,0,31.94,31.94,31.94
7,1,1,1,0,0,0,0,32.1,32.1,32.1
8,1,1,1,0,0,0,0,25.86,25.86,25.86
9,1,1,1,0,0,0,0,27.76,27.76,27.76
10,1,1,1,0,0,0,0,33.29,33.29,33.29
11,1,1,1,0,0,0,0,37.67,37.67,37.67
12,1,1,1,0,0,0,0,21.24,21.24,21.24
13,1,1,1,0,0,0,0,30.58,30.58,30.58
14,1,1,1,0,0,0,0,30.18,30.18,30.18
15,1,1,1,0,0,0,0,24.95,24.95,24.95
16,1,1,1,0,0,0,0,24.34,24.34,24.34
17,1,1,1,0,0,0,0,25.29,25.29,25.29
18,1,1,1,0,0,0,0,31.06,31.06,31.06
19,1,1,1,0,0,0,0,24.35,24.35,24.35
20,1,1,1,0,0,0,0,23.34,23.34,23.34
21,1,1,1,0,0,0,0,23.97,23.97,23.97
22,1,1,1,0,0,0,0,30.36,30.36,30.36
23,1,1,1,0,0,0,0,22.26,22.26,22.26
24,1,1,1,0,0,0,0,24.29,24.29,24.29
25,2,2,2,0,0,0,0,28.72,30.33,30.33
26,1,1,1,0,0,0,0,27.91,27.91,27.91
27,1,1,1,0,0,0,0,20.77,20.77,20.77
28,1,1,1,0,0,0,0,32.48,32.48,32.48
29,1,1,1,0,0,0,0,33.95,33.95,33.95
30,1,1,1,0,0,0,0,22.16,22.16,22.16
31,1,1,1,0,0,0,0,74.26,74.26,74.26
32,1,1,1,0,0,0,0,33.93,33.93,33.93
33,1,1,1,0,0,0,0,33.09,33.09,33.09
34,1,1,1,0,0,0,0,25.62,25.62,25.62
35,1,1,1,0,0,0,0,23.7,23.7,23.7
36,1,1,1,0,0,0,0,33.26,33.26,33.26
37,1,1,1,0,0,0,0,29.79,29.79,29.79
38,1,1,1,0,0,0,0,34.85,34.85,34.85
39,1,1,1,0,0,0,0,22.82,22.82,22.82
40,1,1,1,0,0,0,0,29.11,29.11,29.11
41,1,1,1,0,0,0,0,32.86,32.86,32.86
42,1,1,1,0,0,0,0,25.14,25.14,25.14
43,1,1,1,0,0,0,0,25.04,25.04,25.04
44,1,1,1,0,0,0,0,23.91,23.91,23.91
45,1,1,1,0,0,0,0,31.92,31.92,31.92
46,1,1,1,0,0,0,0,23.32,23.32,23.32
47,1,1,1,0,0,0,0,27.09,27.09,27.09
48,1,1,1,0,0,0,0,26.66,26.66,26.66
49,1,1,1,0,0,0,0,37.02,37.02,37.02
50,2,2,2,0,0,0,0,32.46,47.44,47.44
51,1,1,1,0,0,0,0,24.22,24.22,24.22
52,1,1,1,0,0,0,0,35.2,35.2,35.2
