t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,32.81,120.97,120.97
1,11,11,11,0,0,0,0,28.3,35.32,35.41
2,19,19,19,0,0,0,0,30.82,34.88,56.16
3,26,26,26,0,0,0,0,30.44,40.14,41.17
4,34,34,34,0,0,0,0,29.1,44.9,49.91
5,41,41,41,0,0,0,0,29.54,35.35,45.24
6,49,49,49,0,0,0,0,29.9,36.54,40.4
7,56,56,56,0,0,0,0,32.68,50.5,76.34
8,64,64,27,37,0,0,0,648.38,1084.01,1356.19
9,71,71,6,65,0,0,0,861.2,1307.94,1745.45
10,75,75,0,75,0,0,0,1109.93,1517.7,1651.65
11,75,75,0,75,0,0,0,1310.11,1647.15,1750.09
12,75,75,0,75,0,0,0,1560.6,1975.88,2071.09
13,75,75,0,75,0,0,0,1752.67,2125.01,2327.39
14,75,75,0,75,0,0,0,1955.5,2586.51,2838.96
15,75,75,0,75,0,0,0,2276.23,2657.11,2703.92
16,75,75,0,75,0,0,0,2515.93,2900.31,3045.99
17,75,75,0,75,0,0,0,2751.51,3238.76,3537.09
18,75,75,0,75,0,0,0,3120.18,3818.8,3997.5
19,75,75,0,75,0,0,0,3183.01,3960.2,4075.67
20,75,75,0,75,0,0,0,3428.15,4047.3,4146.14
21,75,75,0,75,0,0,0,3931.17,4474.87,4816.75
22,75,75,0,75,0,0,0,3746.24,4803.28,5047.18
23,66,66,0,66,0,0,0,4063.66,4855.1,4878.37
24,61,61,0,61,0,0,0,4174.55,4969.32,5004.87
25,64,64,0,64,0,0,0,4007.78,5081.06,5159.62
26,72,72,0,72,0,0,0,4746.13,5138.19,5386.85
27,47,47,0,47,0,0,0,4746.46,5188.71,5641.9
28,66,66,0,66,0,0,0,4067.69,5248.64,5285.31
29,57,57,0,57,0,0,0,4127.78,5282.15,5535.97
30,49,49,0,49,0,0,0,4110.61,5303.26,5327.42
31,62,62,0,62,0,0,0,5078.64,5618.06,5805.97
32,60,60,0,60,0,0,0,4678.13,5702.59,5856.2
33,59,59,0,59,0,0,0,4551.67,5886.34,5958.59
34,60,60,0,60,0,0,0,5080.91,5874.24,6090.81
35,46,46,0,46,0,0,0,4011.06,5913.86,6025.0
36,46,46,0,46,0,0,0,5340.87,5812.23,6302.09
37,63,63,0,63,0,0,0,4160.54,5709.47,5797.2
38,48,48,0,48,0,0,0,5454.53,5720.19,5902.75
39,55,55,0,55,0,0,0,5399.48,5961.4,6167.02
40,47,47,0,47,0,0,0,5438.04,5873.09,5945.47
41,58,58,0,58,0,0,0,4236.2,5855.78,6180.09
42,57,57,0,57,0,0,0,5428.56,5885.09,6081.66
43,46,46,0,46,0,0,0,4268.6,5824.46,6071.16
44,49,49,0,49,0,0,0,4248.37,6177.69,6494.85
45,57,57,0,57,0,0,0,4436.28,5852.63,5883.62
46,49,49,0,49,0,0,0,4465.71,5699.88,5884.0
47,45,45,0,45,0,0,0,4433.55,6004.05,6255.74
48,63,63,0,63,0,0,0,5430.37,5898.23,6205.26
49,50,50,0,50,0,0,0,4487.14,5825.87,5984.45
50,44,44,0,44,0,0,0,4543.15,5802.31,6202.82
51,55,55,0,55,0,0,0,4799.03,5896.9,6047.24
52,40,40,0,40,0,0,0,5442.74,5833.03,6171.76
53,55,55,0,55,0,0,0,5389.47,5978.21,6080.57
54,62,62,0,62,0,0,0,4695.3,6066.74,6223.77
55,50,50,0,50,0,0,0,4564.76,5872.26,6113.45
56,41,41,0,41,0,0,0,5582.68,6170.84,6400.49
57,49,49,0,49,0,0,0,5412.49,5937.94,6070.96
58,55,55,0,55,0,0,0,4636.93,6012.85,6025.83
59,61,61,0,61,0,0,0,4531.24,6097.58,6388.75
60,38,38,0,38,0,0,0,4505.44,6062.36,6282.62
61,40,40,0,40,0,0,0,5318.74,5930.45,6036.48
62,56,56,0,56,0,0,0,5263.54,5964.17,6054.16
63,61,61,0,61,0,0,0,4763.3,6248.28,6419.07
64,46,46,0,46,0,0,0,4919.65,5735.12,6167.44
65,46,46,0,46,0,0,0,4389.08,5275.19,5627.14
66,43,43,0,43,0,0,0,4187.88,4825.07,5082.22
67,54,54,0,54,0,0,0,2978.9,4331.71,4418.04
68,67,67,0,67,0,0,0,2779.56,3818.97,3928.64
69,80,80,0,80,0,0,0,2533.64,3506.62,3629.38
70,87,87,0,87,0,0,0,2893.3,3380.18,3517.83
71,89,89,0,89,0,0,0,2612.86,3299.32,3330.75
72,97,97,0,97,0,0,0,2481.97,3547.01,3857.7
73,93,93,0,93,0,0,0,2996.31,3461.65,4307.14
74,95,95,0,95,0,0,0,2804.43,3139.53,3278.11
75,85,85,0,85,0,0,0,2649.67,3020.47,3338.11
76,104,104,0,104,0,0,0,3588.72,4819.3,4866.63
77,108,108,0,108,0,0,0,4282.73,4950.28,5005.66
78,54,54,0,54,0,0,0,4302.35,4944.44,5044.71
79,35,35,0,35,0,0,0,4369.04,5108.2,5150.27
80,51,51,0,51,0,0,0,4605.91,5086.8,5308.23
81,82,82,0,82,0,0,0,3757.49,5225.94,5415.11
