t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,4,4,4,0,0,0,0,45.18,86.31,86.31
1,15,15,15,0,0,0,0,27.75,33.69,34.65
2,25,25,25,0,0,0,0,24.51,32.25,32.77
3,35,35,35,0,0,0,0,29.45,38.31,50.9
4,45,45,45,0,0,0,0,25.24,33.72,36.49
5,55,55,55,0,0,0,0,30.79,35.77,36.73
6,65,65,65,0,0,0,0,32.67,38.44,40.54
7,75,75,75,0,0,0,0,113.2,576.64,713.88
8,85,85,16,69,0,0,0,615.05,889.24,996.67
9,95,95,0,95,0,0,0,685.63,960.86,1279.47
10,100,100,0,100,0,0,0,806.29,1069.21,1387.35
11,100,100,0,100,0,0,0,917.77,1220.67,1392.94
12,100,100,0,100,0,0,0,1073.53,1567.38,1748.19
13,100,100,0,100,0,0,0,1200.46,1635.54,1696.93
14,100,100,0,100,0,0,0,1364.15,1667.5,1803.77
15,100,100,0,100,0,0,0,1500.27,1944.51,2193.76
16,100,100,0,100,0,0,0,1703.74,2258.27,2687.77
17,100,100,0,100,0,0,0,1714.2,2179.31,2307.89
18,100,100,0,100,0,0,0,2014.95,2486.37,2702.23
19,100,100,0,100,0,0,0,2111.28,2528.07,2693.59
20,100,100,0,100,0,0,0,2404.94,2721.45,2828.15
21,100,100,0,100,0,0,0,2469.08,2795.07,3083.52
22,100,100,0,100,0,0,0,2696.27,3011.55,3208.34
23,100,100,0,100,0,0,0,2675.15,3100.96,3384.82
24,91,91,0,91,0,0,0,2778.57,3210.87,3521.27
25,91,91,0,91,0,0,0,2989.96,3307.73,3483.03
26,86,86,0,86,0,0,0,3202.08,3453.55,3664.67
27,82,82,0,82,0,0,0,3306.14,3602.74,3676.63
28,79,79,0,79,0,0,0,2967.35,3755.85,3994.75
29,87,87,0,87,0,0,0,3444.45,3975.82,4076.88
30,75,75,0,75,0,0,0,3494.65,3774.84,3892.84
31,81,81,0,81,0,0,0,3199.78,3988.34,4124.94
32,78,78,0,78,0,0,0,3055.48,3961.43,4200.83
33,78,78,0,78,0,0,0,3620.91,3960.17,4137.53
34,72,72,0,72,0,0,0,3680.15,4898.94,5043.55
35,84,84,0,84,0,0,0,4541.82,5377.38,5689.7
36,60,60,0,60,0,0,0,5328.24,6831.91,7017.42
37,74,74,0,74,0,0,0,6492.2,7845.1,13989.39
38,30,30,0,30,0,0,0,12471.14,13834.55,14040.02
39,54,54,0,54,0,0,0,11411.85,12776.34,13143.45
40,46,46,0,46,0,0,0,11047.45,12426.85,12627.27
41,33,33,0,33,0,0,0,9330.8,11073.54,11342.55
42,28,28,0,28,0,0,0,8596.32,10041.66,10163.31
43,23,23,0,23,0,0,0,8268.54,9456.33,9470.65
44,32,32,0,32,0,0,0,6666.09,7570.17,8357.0
45,12,12,0,12,0,0,0,5803.39,7357.99,7378.44
46,1,1,0,1,0,0,0,5590.34,5590.34,5590.34
47,7,7,0,7,0,0,0,3121.28,3360.22,3360.22
48,11,11,0,11,0,0,0,2520.13,2807.66,3001.7
49,22,22,0,22,0,0,0,2556.46,2946.43,2949.05
50,68,68,0,68,0,0,0,2099.86,3612.88,3674.72
51,96,96,0,96,0,0,0,2155.72,3677.09,3871.19
52,127,127,0,127,0,0,0,2164.34,3944.23,4235.29
53,66,66,0,66,0,0,0,3192.42,4007.17,4025.3
54,112,112,0,112,0,0,0,2646.0,4114.5,4341.77
55,73,73,0,73,0,0,0,2435.46,3986.92,4063.74
56,87,87,0,87,0,0,0,3474.4,4107.65,4288.61
57,64,64,0,64,0,0,0,2594.26,4026.25,4169.54
58,107,107,0,107,0,0,0,3306.3,3967.01,4095.89
59,63,63,0,63,0,0,0,3584.55,4320.54,4378.84
60,100,100,0,100,0,0,0,3550.21,4226.08,4625.59
61,69,69,0,69,0,0,0,2738.75,4243.34,4411.69
62,88,88,0,88,0,0,0,3815.88,4199.34,4409.82
63,72,72,0,72,0,0,0,2620.5,4006.12,4262.09
64,79,79,0,79,0,0,0,2658.37,3949.85,4041.47
65,68,68,0,68,0,0,0,2709.04,4339.27,4523.43
66,103,103,0,103,0,0,0,3577.93,4128.17,4450.06
67,62,62,0,62,0,0,0,3347.27,4361.96,4722.28
68,79,79,0,79,0,0,0,2775.7,4558.07,4827.2
69,76,76,0,76,0,0,0,3087.43,4637.05,4737.03
70,91,91,0,91,0,0,0,3936.5,4855.58,5147.87
71,66,66,0,66,0,0,0,3956.79,5033.13,5270.89
72,71,71,0,71,0,0,0,2699.76,5028.55,5258.66
73,65,65,0,65,0,0,0,2850.9,5477.82,5553.06
74,79,79,0,79,0,0,0,2608.24,5041.65,5363.35
75,73,73,0,73,0,0,0,2424.7,4866.67,5000.56
76,66,66,0,66,0,0,0,4365.44,4868.14,4904.69
77,85,85,0,85,0,0,0,4351.67,4919.36,5080.62
78,65,65,0,65,0,0,0,4300.11,4777.27,5077.58
79,71,71,0,71,0,0,0,2682.75,4645.57,4789.75
80,63,63,0,63,0,0,0,2504.24,4566.05,4587.01
81,85,85,0,85,0,0,0,2398.45,4400.85,4658.74
82,74,74,0,74,0,0,0,2136.58,4291.86,4375.68
83,94,94,0,94,0,0,0,3929.28,4178.15,4261.11
84,76,76,0,76,0,0,0,2184.61,4232.36,4299.48
85,82,82,0,82,0,0,0,2203.25,4222.53,4277.26
86,84,84,0,84,0,0,0,2327.87,4306.25,4410.83
87,99,99,0,99,0,0,0,1786.86,4224.37,4369.91
88,77,77,0,77,0,0,0,1739.35,4145.56,4181.19
89,58,58,0,58,0,0,0,3984.82,4214.78,4280.77
