t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,6,6,6,0,0,0,0,33.26,95.16,95.16
1,18,18,18,0,0,0,0,24.81,31.73,33.65
2,32,32,32,0,0,0,0,24.21,31.19,33.46
3,43,43,43,0,0,0,0,29.16,32.44,37.14
4,56,56,56,0,0,0,0,29.58,34.55,39.58
5,69,69,69,0,0,0,0,29.91,38.33,39.22
6,81,81,78,3,0,0,0,244.09,658.54,727.56
7,94,94,20,74,0,0,0,669.95,915.9,1085.22
8,106,106,0,106,0,0,0,755.88,1218.7,1305.44
9,119,119,0,119,0,0,0,968.5,1284.06,1599.89
10,125,125,0,125,0,0,0,1187.44,1598.44,2010.21
11,125,125,0,125,0,0,0,1422.44,1935.86,2350.39
12,125,125,0,125,0,0,0,1668.24,2194.01,2470.3
13,125,125,0,125,0,0,0,1969.23,2494.98,2821.56
14,125,125,0,125,0,0,0,2229.7,2809.8,3075.23
15,109,109,0,109,0,0,0,2476.41,5282.64,5856.43
16,98,98,0,98,0,0,0,5154.21,6430.81,8048.01
17,93,93,0,93,0,0,0,6758.87,14094.31,14840.92
18,56,56,0,56,0,0,0,12625.99,15833.77,16775.0
19,5,5,0,5,0,0,0,11779.39,13094.81,13094.81
20,25,25,0,25,0,0,0,10976.46,13409.28,14033.31
21,32,32,0,32,0,0,0,10274.6,12173.14,13041.35
22,33,33,0,33,0,0,0,9516.63,12545.35,13272.22
23,39,39,0,39,0,0,0,8655.02,11298.28,11490.03
24,42,42,0,42,0,0,0,7391.48,10392.4,11378.6
25,19,19,0,19,0,0,0,6960.67,9656.76,9744.36
27,10,10,0,10,0,0,0,2641.14,6586.08,6586.08
28,6,6,0,6,0,0,0,1572.62,2793.53,2793.53
29,20,20,0,20,0,0,0,1373.07,3987.07,5146.4
30,39,39,0,39,0,0,0,3980.18,5049.42,5941.41
31,95,95,45,50,0,0,0,6520.29,16439.95,25844.8
32,64,64,53,11,0,0,0,9395.48,20625.18,21763.54
33,37,37,35,2,0,0,0,8360.02,13047.15,17315.38
34,29,29,27,2,0,0,0,7837.22,13612.26,16422.48
35,25,25,22,3,0,0,0,6561.56,16893.29,17256.78
36,20,20,17,3,0,0,0,6119.67,16262.14,17188.53
37,33,33,31,2,0,0,0,4438.35,10086.78,17549.91
38,14,14,14,0,0,0,0,2920.62,7456.04,8786.8
39,28,28,26,2,0,0,0,3298.59,11300.61,14980.2
40,43,43,41,2,0,0,0,3150.35,8061.95,13095.93
41,70,70,64,6,0,0,0,1536.28,9120.52,10583.37
42,107,107,95,12,0,0,0,1500.04,7999.65,9395.38
43,101,101,91,10,0,0,0,1414.97,8542.96,10595.48
44,83,83,66,17,0,0,0,2459.87,8358.24,14084.23
45,73,73,56,17,0,0,0,2141.36,7535.23,9227.64
46,72,72,38,34,0,0,0,3339.56,7937.35,8725.17
47,76,76,28,48,0,0,0,3182.58,11909.92,14894.12
48,56,56,15,41,0,0,0,2754.15,6754.56,13236.26
49,37,37,4,33,0,0,0,1798.57,5081.63,7549.99
50,88,88,78,10,0,0,0,9243.18,12538.04,13487.76
51,48,48,47,1,0,0,0,8779.19,12887.55,14423.23
52,40,40,38,2,0,0,0,8194.04,14297.9,21000.22
53,31,31,31,0,0,0,0,6716.34,9438.56,12011.13
54,27,27,26,1,0,0,0,6204.82,11578.17,21133.11
55,15,15,13,2,0,0,0,4489.82,10638.62,12204.21
56,17,17,17,0,0,0,0,4239.52,6326.35,7071.83
57,26,26,24,2,0,0,0,2838.21,10655.07,11381.74
58,29,29,28,1,0,0,0,2348.56,5922.83,9194.1
59,74,74,65,9,0,0,0,901.52,6713.79,8997.9
60,120,120,106,14,0,0,0,1461.33,7193.44,15060.74
61,128,128,111,17,0,0,0,1388.19,6946.48,14883.23
62,127,127,94,33,0,0,0,1430.89,10758.25,20771.73
63,124,124,77,47,0,0,0,1375.4,10161.88,19682.98
64,114,114,41,73,0,0,0,2251.22,11544.24,19446.77
65,45,45,17,28,0,0,0,6154.64,18394.92,27724.28
66,72,72,56,16,0,0,0,7319.12,16802.53,17467.52
67,48,48,41,7,0,0,0,6941.38,14396.26,16404.03
68,39,39,36,3,0,0,0,5946.02,13514.1,24488.68
69,17,17,15,2,0,0,0,4126.06,14085.58,14117.48
70,11,11,10,1,0,0,0,3589.97,13083.58,19134.68
71,17,17,13,4,0,0,0,2873.92,11516.22,19252.84
72,38,38,20,18,0,0,0,3241.58,11069.84,17307.73
73,79,79,50,29,0,0,0,2024.35,16658.38,17610.34
74,74,74,46,28,0,0,0,1697.78,15301.47,17101.47
75,84,84,64,20,0,0,0,6217.65,16048.42,18934.48
76,39,39,29,10,0,0,0,5375.35,16687.42,25788.1
77,25,25,20,5,0,0,0,4585.41,14098.46,14498.93
78,19,19,13,6,0,0,0,4728.05,13541.82,17015.16
79,9,9,4,5,0,0,0,3567.99,12937.99,12937.99
80,23,23,14,9,0,0,0,3187.31,16036.91,21928.79
81,75,75,37,38,0,0,0,2000.31,13120.33,15593.92
82,49,49,28,21,0,0,0,4597.76,8790.26,14748.15
83,81,81,70,11,0,0,0,5957.88,11088.21,13349.14
84,30,30,26,4,0,0,0,4704.61,12263.78,24806.5
85,19,19,15,4,0,0,0,3499.61,11048.16,13295.07
86,18,18,16,2,0,0,0,2901.82,9030.03,10341.33
