t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,6,6,6,0,0,0,0,23.74,80.38,80.38
1,18,18,18,0,0,0,0,27.37,32.49,33.03
2,32,32,32,0,0,0,0,24.75,32.97,49.51
3,43,43,43,0,0,0,0,25.58,34.44,39.49
4,57,57,57,0,0,0,0,28.87,35.63,35.97
5,68,68,68,0,0,0,0,32.07,52.79,54.31
6,82,82,59,23,0,0,0,531.35,723.46,908.11
7,93,93,2,91,0,0,0,692.38,898.82,1166.85
8,106,106,0,106,0,0,0,823.31,1133.02,1335.97
9,119,119,0,119,0,0,0,1050.07,1474.45,1699.91
10,125,125,0,125,0,0,0,1295.16,1640.5,1970.96
11,125,125,0,125,0,0,0,1512.87,1944.94,2062.67
12,125,125,0,125,0,0,0,1751.6,2337.98,2473.86
13,125,125,0,125,0,0,0,1943.51,2475.69,2943.05
14,123,123,0,123,0,0,0,2326.75,2912.94,3020.69
15,109,109,0,109,0,0,0,2490.29,3190.31,3383.0
16,93,93,0,93,0,0,0,2567.16,3035.21,3337.88
17,102,102,0,102,0,0,0,2697.14,3165.26,3401.25
18,78,78,0,78,0,0,0,2565.13,2979.89,3065.53
19,90,90,0,90,0,0,0,2307.5,2638.72,2706.85
20,101,101,0,101,0,0,0,2089.36,2269.42,2323.6
21,124,124,0,124,0,0,0,2018.12,2121.61,2151.24
22,123,123,0,123,0,0,0,1987.24,2111.45,2126.22
23,126,126,0,126,0,0,0,1864.9,2116.74,2148.21
24,132,132,0,132,0,0,0,1918.1,2071.44,2131.77
25,132,132,0,132,0,0,0,1859.29,2007.55,2114.61
26,129,129,0,129,0,0,0,1760.16,2013.67,2369.24
27,145,145,0,145,0,0,0,1568.39,1897.51,2012.18
28,159,159,0,159,0,0,0,1351.22,1724.29,1873.49
29,190,190,0,190,0,0,0,1381.47,1840.03,1959.64
30,169,169,0,169,0,0,0,1961.96,2419.49,2652.61
31,116,116,0,116,0,0,0,2018.05,2699.81,3077.28
32,114,114,0,114,0,0,0,1971.22,3289.26,4112.0
33,131,131,12,119,0,0,0,4129.25,6956.78,12882.09
34,52,52,44,8,0,0,0,9226.48,17959.66,20271.05
35,55,55,51,4,0,0,0,8118.54,14921.66,18890.97
36,12,12,12,0,0,0,0,6275.85,9393.67,9603.52
37,31,31,24,7,0,0,0,8079.52,15277.89,18007.91
38,20,20,17,3,0,0,0,7098.44,15115.81,17572.58
39,63,63,52,11,0,0,0,5300.85,12593.31,13629.7
40,21,21,16,5,0,0,0,3844.57,10686.57,14621.57
41,23,23,19,4,0,0,0,5020.49,10126.55,10186.7
42,38,38,30,8,0,0,0,2074.22,9897.43,12034.99
43,63,63,50,13,0,0,0,1186.81,9712.11,12141.95
44,99,99,73,26,0,0,0,2149.57,9269.99,9997.91
45,66,66,46,20,0,0,0,2198.95,8088.58,9530.33
46,74,74,38,36,0,0,0,3163.72,8676.84,9229.76
47,74,74,25,49,0,0,0,3853.81,8550.95,10056.33
