t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,29.35,79.34,79.34
1,11,11,11,0,0,0,0,24.34,33.4,35.45
2,19,19,19,0,0,0,0,29.08,32.24,34.58
3,26,26,26,0,0,0,0,24.82,30.09,30.21
4,34,34,34,0,0,0,0,26.07,34.3,51.74
5,41,41,41,0,0,0,0,26.92,32.75,33.4
6,49,49,49,0,0,0,0,25.0,30.87,33.22
7,56,56,56,0,0,0,0,31.96,60.18,98.12
8,64,64,64,0,0,0,0,29.31,34.95,35.68
9,71,71,71,0,0,0,0,31.63,37.77,42.35
10,75,75,75,0,0,0,0,32.68,40.77,44.77
11,75,75,75,0,0,0,0,34.74,40.1,41.3
12,75,75,75,0,0,0,0,203.12,469.74,558.52
13,67,67,67,0,0,0,0,396.83,3682.95,4976.54
14,75,75,71,4,0,0,0,1947.84,5159.78,5463.96
15,79,79,79,0,0,0,0,1431.01,3987.51,4286.34
16,77,77,74,3,0,0,0,896.43,3222.35,3480.41
17,75,75,61,14,0,0,0,1167.07,2397.69,2936.95
18,75,75,61,14,0,0,0,674.87,1380.13,1736.15
19,77,77,26,51,0,0,0,680.52,908.15,960.14
20,67,67,65,2,0,0,0,3007.6,6716.38,6836.07
21,74,74,74,0,0,0,0,3718.79,6159.67,6612.38
22,71,71,71,0,0,0,0,3517.09,5196.23,5711.66
23,68,68,68,0,0,0,0,2662.18,4278.25,4675.25
24,56,56,56,0,0,0,0,1986.33,3537.49,3773.41
25,113,113,113,0,0,0,0,984.89,2454.93,2928.77
26,74,74,74,0,0,0,0,593.14,1666.41,1938.73
27,77,77,77,0,0,0,0,312.09,950.76,1143.83
28,75,75,75,0,0,0,0,55.82,198.4,218.68
29,75,75,75,0,0,0,0,34.34,40.48,41.78
30,75,75,75,0,0,0,0,35.04,42.25,43.17
31,75,75,75,0,0,0,0,34.68,42.02,49.75
32,75,75,75,0,0,0,0,37.5,44.8,48.08
33,75,75,75,0,0,0,0,33.77,41.26,43.47
34,75,75,75,0,0,0,0,32.99,37.8,40.1
35,75,75,75,0,0,0,0,30.97,37.83,39.45
36,75,75,75,0,0,0,0,32.0,37.12,37.93
37,75,75,75,0,0,0,0,33.62,37.96,40.83
38,75,75,75,0,0,0,0,69.27,323.76,429.26
39,75,75,75,0,0,0,0,200.32,316.63,322.6
40,75,75,75,0,0,0,0,35.71,61.4,87.78
41,75,75,75,0,0,0,0,32.9,40.4,48.55
42,75,75,75,0,0,0,0,34.72,39.25,42.45
43,75,75,75,0,0,0,0,32.86,40.81,43.29
44,75,75,75,0,0,0,0,33.97,39.05,39.49
45,75,75,75,0,0,0,0,34.45,55.52,65.02
46,75,75,75,0,0,0,0,30.5,37.37,39.07
47,75,75,75,0,0,0,0,33.26,37.45,40.12
48,75,75,75,0,0,0,0,33.5,38.77,39.66
49,75,75,75,0,0,0,0,33.5,41.03,53.42
50,75,75,75,0,0,0,0,35.07,52.03,64.75
51,75,75,75,0,0,0,0,33.87,39.91,42.42
52,75,75,75,0,0,0,0,34.33,40.11,41.12
53,75,75,75,0,0,0,0,32.14,40.18,41.19
54,75,75,75,0,0,0,0,33.98,40.08,41.47
55,75,75,75,0,0,0,0,32.19,39.19,41.08
56,75,75,75,0,0,0,0,32.5,38.61,41.52
57,75,75,75,0,0,0,0,35.18,44.75,52.56
58,75,75,75,0,0,0,0,32.25,38.79,40.25
59,75,75,75,0,0,0,0,32.9,39.56,41.2
60,75,75,75,0,0,0,0,34.76,42.09,46.6
61,75,75,75,0,0,0,0,32.44,39.74,40.74
62,75,75,75,0,0,0,0,33.05,39.6,46.9
63,75,75,75,0,0,0,0,34.77,39.96,43.13
64,75,75,75,0,0,0,0,33.97,40.24,41.32
65,75,75,75,0,0,0,0,32.65,39.6,40.92
66,75,75,75,0,0,0,0,33.62,39.25,41.04
67,75,75,75,0,0,0,0,32.53,39.4,49.94
68,75,75,75,0,0,0,0,34.83,41.41,42.45
69,75,75,75,0,0,0,0,31.79,38.82,39.37
