t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,92.91,92.91,92.91
1,1,1,1,0,0,0,0,22.62,22.62,22.62
2,1,1,1,0,0,0,0,24.66,24.66,24.66
3,1,1,1,0,0,0,0,32.1,32.1,32.1
4,1,1,1,0,0,0,0,31.47,31.47,31.47
5,1,1,1,0,0,0,0,21.54,21.54,21.54
6,1,1,1,0,0,0,0,24.91,24.91,24.91
7,1,1,1,0,0,0,0,33.05,33.05,33.05
8,1,1,1,0,0,0,0,31.06,31.06,31.06
9,1,1,1,0,0,0,0,25.43,25.43,25.43
10,1,1,1,0,0,0,0,29.27,29.27,29.27
11,1,1,1,0,0,0,0,30.86,30.86,30.86
12,1,1,1,0,0,0,0,31.36,31.36,31.36
13,1,1,1,0,0,0,0,27.79,27.79,27.79
14,1,1,1,0,0,0,0,22.35,22.35,22.35
15,1,1,1,0,0,0,0,31.47,31.47,31.47
16,1,1,1,0,0,0,0,32.22,32.22,32.22
17,1,1,1,0,0,0,0,23.89,23.89,23.89
18,1,1,1,0,0,0,0,23.72,23.72,23.72
19,1,1,1,0,0,0,0,33.15,33.15,33.15
20,1,1,1,0,0,0,0,32.28,32.28,32.28
21,1,1,1,0,0,0,0,24.49,24.49,24.49
22,1,1,1,0,0,0,0,24.02,24.02,24.02
23,1,1,1,0,0,0,0,34.19,34.19,34.19
24,1,1,1,0,0,0,0,38.73,38.73,38.73
25,2,2,2,0,0,0,0,24.36,24.93,24.93
26,1,1,1,0,0,0,0,33.51,33.51,33.51
27,1,1,1,0,0,0,0,30.16,30.16,30.16
28,1,1,1,0,0,0,0,25.24,25.24,25.24
29,1,1,1,0,0,0,0,25.87,25.87,25.87
30,1,1,1,0,0,0,0,32.78,32.78,32.78
31,1,1,1,0,0,0,0,66.66,66.66,66.66
32,1,1,1,0,0,0,0,26.94,26.94,26.94
33,1,1,1,0,0,0,0,41.06,41.06,41.06
34,1,1,1,0,0,0,0,32.48,32.48,32.48
35,1,1,1,0,0,0,0,30.74,30.74,30.74
36,1,1,1,0,0,0,0,25.68,25.68,25.68
37,1,1,1,0,0,0,0,21.27,21.27,21.27
38,1,1,1,0,0,0,0,31.76,31.76,31.76
39,1,1,1,0,0,0,0,30.18,30.18,30.18
40,1,1,1,0,0,0,0,23.02,23.02,23.02
41,1,1,1,0,0,0,0,22.58,22.58,22.58
42,1,1,1,0,0,0,0,32.92,32.92,32.92
43,1,1,1,0,0,0,0,33.89,33.89,33.89
44,1,1,1,0,0,0,0,24.13,24.13,24.13
45,1,1,1,0,0,0,0,22.36,22.36,22.36
46,1,1,1,0,0,0,0,32.12,32.12,32.12
47,1,1,1,0,0,0,0,29.1,29.1,29.1
48,1,1,1,0,0,0,0,24.36,24.36,24.36
49,1,1,1,0,0,0,0,24.1,24.1,24.1
50,2,2,2,0,0,0,0,30.45,32.3,32.3
51,1,1,1,0,0,0,0,23.7,23.7,23.7
52,1,1,1,0,0,0,0,23.64,23.64,23.64
53,1,1,1,0,0,0,0,28.85,28.85,28.85
54,1,1,1,0,0,0,0,31.64,31.64,31.64
55,1,1,1,0,0,0,0,26.08,26.08,26.08
56,1,1,1,0,0,0,0,23.75,23.75,23.75
57,1,1,1,0,0,0,0,31.92,31.92,31.92
58,1,1,1,0,0,0,0,32.36,32.36,32.36
59,1,1,1,0,0,0,0,25.2,25.2,25.2
60,1,1,1,0,0,0,0,20.84,20.84,20.84
61,1,1,1,0,0,0,0,30.95,30.95,30.95
62,1,1,1,0,0,0,0,31.82,31.82,31.82
63,1,1,1,0,0,0,0,23.32,23.32,23.32
64,1,1,1,0,0,0,0,23.26,23.26,23.26
65,1,1,1,0,0,0,0,31.67,31.67,31.67
66,1,1,1,0,0,0,0,32.02,32.02,32.02
67,1,1,1,0,0,0,0,23.96,23.96,23.96
68,1,1,1,0,0,0,0,25.92,25.92,25.92
69,1,1,1,0,0,0,0,29.98,29.98,29.98
70,1,1,1,0,0,0,0,29.67,29.67,29.67
71,1,1,1,0,0,0,0,23.08,23.08,23.08
72,1,1,1,0,0,0,0,22.84,22.84,22.84
73,1,1,1,0,0,0,0,30.67,30.67,30.67
74,1,1,1,0,0,0,0,29.36,29.36,29.36
75,2,2,2,0,0,0,0,22.09,23.75,23.75
76,1,1,1,0,0,0,0,32.09,32.09,32.09
77,1,1,1,0,0,0,0,33.79,33.79,33.79
78,1,1,1,0,0,0,0,24.14,24.14,24.14
79,1,1,1,0,0,0,0,22.79,22.79,22.79
80,1,1,1,0,0,0,0,30.63,30.63,30.63
81,1,1,1,0,0,0,0,28.8,28.8,28.8
82,1,1,1,0,0,0,0,23.27,23.27,23.27
83,1,1,1,0,0,0,0,20.31,20.31,20.31
84,1,1,1,0,0,0,0,30.24,30.24,30.24
85,1,1,1,0,0,0,0,29.9,29.9,29.9
86,1,1,1,0,0,0,0,32.57,32.57,32.57
87,1,1,1,0,0,0,0,23.67,23.67,23.67
88,1,1,1,0,0,0,0,29.83,29.83,29.83
89,1,1,1,0,0,0,0,31.14,31.14,31.14
90,1,1,1,0,0,0,0,23.99,23.99,23.99
91,1,1,1,0,0,0,0,21.09,21.09,21.09
92,1,1,1,0,0,0,0,30.46,30.46,30.46
