t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,4,4,4,0,0,0,0,30.43,69.21,69.21
1,15,15,15,0,0,0,0,27.9,30.57,30.6
2,25,25,25,0,0,0,0,24.75,31.44,33.28
3,35,35,35,0,0,0,0,24.76,31.0,31.35
4,45,45,45,0,0,0,0,29.37,44.1,53.28
5,55,55,55,0,0,0,0,29.5,34.75,36.88
6,65,65,65,0,0,0,0,31.26,38.93,40.34
7,75,75,75,0,0,0,0,42.21,521.06,706.65
8,85,85,38,47,0,0,0,587.24,946.7,1063.76
9,95,95,0,95,0,0,0,689.55,1095.59,1197.92
10,100,100,0,100,0,0,0,785.59,1144.83,1441.56
11,100,100,0,100,0,0,0,909.69,1229.74,1454.32
12,100,100,0,100,0,0,0,1048.71,1500.66,1562.32
13,100,100,0,100,0,0,0,1130.1,1597.23,2092.3
14,100,100,0,100,0,0,0,1337.08,1673.61,1860.33
15,100,100,0,100,0,0,0,1507.91,1926.69,2155.5
16,100,100,0,100,0,0,0,1685.79,2077.57,2309.85
17,100,100,0,100,0,0,0,1882.36,2235.38,2542.23
18,100,100,0,100,0,0,0,2009.98,2495.49,2725.17
19,100,100,0,100,0,0,0,2047.43,2592.04,2713.76
20,100,100,0,100,0,0,0,2261.84,2549.79,2689.99
21,100,100,0,100,0,0,0,2490.62,2822.64,3005.62
22,100,100,0,100,0,0,0,2618.08,3023.14,3193.61
23,100,100,0,100,0,0,0,2642.12,2973.98,3164.47
24,94,94,0,94,0,0,0,2822.92,3243.93,3586.11
25,91,91,0,91,0,0,0,2849.68,3354.94,3709.69
26,89,89,0,89,0,0,0,3117.43,3602.22,3765.41
27,80,80,0,80,0,0,0,3231.36,3759.33,4085.61
28,87,87,0,87,0,0,0,3375.58,3670.48,3929.85
29,78,78,0,78,0,0,0,2846.36,3713.47,3758.94
30,72,72,0,72,0,0,0,2930.58,3687.75,3760.1
31,89,89,0,89,0,0,0,3606.57,3847.47,4013.67
32,78,78,0,78,0,0,0,3655.84,3940.71,4151.77
33,73,73,0,73,0,0,0,2907.52,3888.6,4084.16
34,65,65,0,65,0,0,0,3689.18,5155.52,5256.75
35,87,87,0,87,0,0,0,4134.54,5504.47,5744.61
36,79,79,0,79,0,0,0,5060.1,6534.28,6810.4
37,59,59,0,59,0,0,0,6721.94,7680.43,7776.18
38,45,45,0,45,0,0,0,7136.11,13974.81,15065.54
39,27,27,0,27,0,0,0,12725.85,13960.04,14150.87
40,56,56,0,56,0,0,0,11834.84,13710.88,13999.69
41,39,39,0,39,0,0,0,11557.23,12590.33,13008.36
42,33,33,0,33,0,0,0,9841.29,11798.84,12223.61
43,24,24,0,24,0,0,0,8992.44,10483.48,10792.07
44,31,31,0,31,0,0,0,7614.79,9491.24,9732.2
45,29,29,0,29,0,0,0,6556.8,8530.74,9406.79
46,2,2,0,2,0,0,0,3904.86,5925.81,5925.81
47,6,6,0,6,0,0,0,2866.98,5230.08,5230.08
48,4,4,0,4,0,0,0,2700.95,4524.46,4524.46
49,16,16,0,16,0,0,0,2088.66,3083.9,3596.55
50,24,24,0,24,0,0,0,3209.5,3999.78,4014.48
51,52,52,0,52,0,0,0,3222.29,3696.73,3782.64
52,105,105,0,105,0,0,0,3224.1,4067.46,4252.42
53,98,98,0,98,0,0,0,3208.6,3992.74,4378.29
54,66,66,0,66,0,0,0,3551.37,4096.67,4187.64
55,94,94,0,94,0,0,0,2667.33,3952.18,4027.47
56,79,79,0,79,0,0,0,3531.35,4006.57,4183.63
57,86,86,0,86,0,0,0,3479.06,4117.12,4359.88
58,74,74,0,74,0,0,0,2412.85,3941.19,4028.31
59,89,89,0,89,0,0,0,3454.96,4166.4,4388.42
60,79,79,0,79,0,0,0,2516.53,4191.19,4307.84
61,83,83,0,83,0,0,0,2651.21,4084.67,4223.77
62,82,82,0,82,0,0,0,3802.64,4137.21,4303.83
63,83,83,0,83,0,0,0,3788.82,4171.81,4469.5
64,75,75,0,75,0,0,0,3808.04,4127.94,4250.86
65,73,73,0,73,0,0,0,2874.43,4071.07,4287.51
66,80,80,0,80,0,0,0,2600.05,4127.49,4318.94
67,85,85,0,85,0,0,0,3583.76,4468.52,4689.54
68,79,79,0,79,0,0,0,2919.63,4544.74,4694.56
69,82,82,0,82,0,0,0,2745.62,4678.61,4724.71
70,68,68,0,68,0,0,0,3903.11,5001.11,5152.49
71,75,75,0,75,0,0,0,2808.03,4827.88,5133.17
72,76,76,0,76,0,0,0,4065.09,5102.81,5199.0
