t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,31.08,83.36,83.36
1,11,11,11,0,0,0,0,29.54,32.73,34.48
2,19,19,19,0,0,0,0,24.92,31.66,34.97
3,26,26,26,0,0,0,0,23.36,39.41,49.13
4,34,34,34,0,0,0,0,25.88,34.53,41.18
5,41,41,41,0,0,0,0,29.93,40.08,56.15
6,49,49,49,0,0,0,0,28.4,39.39,50.17
7,56,56,55,1,0,0,0,36.29,379.1,659.5
8,64,64,13,51,0,0,0,704.76,1027.99,1069.51
9,71,71,0,71,0,0,0,888.25,1139.41,1236.67
10,75,75,0,75,0,0,0,1055.56,1735.76,2067.52
11,75,75,0,75,0,0,0,1264.16,1914.75,2138.82
12,75,75,0,75,0,0,0,1415.8,2116.96,2192.9
13,75,75,0,75,0,0,0,1684.37,2324.33,2791.47
14,75,75,0,75,0,0,0,2003.9,2541.95,3053.8
15,75,75,0,75,0,0,0,2185.04,2701.39,2764.05
16,75,75,0,75,0,0,0,2425.91,3034.3,3153.94
17,75,75,0,75,0,0,0,2540.26,3284.51,3594.33
18,75,75,0,75,0,0,0,2836.45,3560.81,4142.22
19,75,75,0,75,0,0,0,3203.94,4048.4,4180.26
20,75,75,0,75,0,0,0,3457.13,4606.89,4849.36
21,75,75,0,75,0,0,0,4051.07,5252.02,5456.17
22,75,75,0,75,0,0,0,4746.64,6727.38,7103.27
23,65,65,0,65,0,0,0,6075.69,7636.43,7812.38
24,42,42,0,42,0,0,0,7286.33,14583.14,17316.02
25,48,48,3,45,0,0,0,12440.85,17371.66,18002.13
26,41,41,4,37,0,0,0,10865.2,16357.68,21153.83
27,35,35,1,34,0,0,0,10477.72,15264.14,15402.14
28,32,32,2,30,0,0,0,9867.8,13520.58,14050.03
29,28,28,3,25,0,0,0,8342.63,13917.3,16159.21
30,23,23,1,22,0,0,0,7128.01,11077.12,12578.59
31,31,31,3,28,0,0,0,6385.33,10242.09,10970.94
32,1,1,0,1,0,0,0,2112.83,2112.83,2112.83
33,9,9,0,9,0,0,0,5696.87,9046.96,9046.96
34,15,15,0,15,0,0,0,2992.05,6692.71,8561.6
35,32,32,5,27,0,0,0,1566.95,5433.2,10261.58
36,32,32,0,32,0,0,0,1706.13,6062.91,15967.48
37,88,88,57,31,0,0,0,9027.7,16100.83,17010.26
38,50,50,34,16,0,0,0,8924.9,16207.1,17355.45
39,36,36,32,4,0,0,0,8058.43,13151.29,16234.93
40,33,33,23,10,0,0,0,6835.04,13348.01,14197.71
41,25,25,17,8,0,0,0,6484.55,13144.0,13161.39
42,24,24,17,7,0,0,0,5525.33,12346.33,12627.57
43,13,13,6,7,0,0,0,6574.97,11799.12,15074.41
44,22,22,16,6,0,0,0,2988.38,10558.01,11711.65
