t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,89.16,89.16,89.16
1,1,1,1,0,0,0,0,30.96,30.96,30.96
2,1,1,1,0,0,0,0,29.7,29.7,29.7
3,1,1,1,0,0,0,0,21.9,21.9,21.9
4,1,1,1,0,0,0,0,24.74,24.74,24.74
5,1,1,1,0,0,0,0,31.91,31.91,31.91
6,1,1,1,0,0,0,0,30.28,30.28,30.28
7,1,1,1,0,0,0,0,20.97,20.97,20.97
8,1,1,1,0,0,0,0,23.28,23.28,23.28
9,1,1,1,0,0,0,0,30.59,30.59,30.59
10,1,1,1,0,0,0,0,31.15,31.15,31.15
11,1,1,1,0,0,0,0,21.27,21.27,21.27
12,1,1,1,0,0,0,0,23.59,23.59,23.59
13,1,1,1,0,0,0,0,29.56,29.56,29.56
14,1,1,1,0,0,0,0,30.46,30.46,30.46
15,1,1,1,0,0,0,0,21.87,21.87,21.87
16,1,1,1,0,0,0,0,21.64,21.64,21.64
17,1,1,1,0,0,0,0,27.87,27.87,27.87
18,1,1,1,0,0,0,0,30.53,30.53,30.53
19,1,1,1,0,0,0,0,22.08,22.08,22.08
20,1,1,1,0,0,0,0,23.16,23.16,23.16
21,1,1,1,0,0,0,0,28.79,28.79,28.79
22,1,1,1,0,0,0,0,31.25,31.25,31.25
23,1,1,1,0,0,0,0,20.81,20.81,20.81
24,1,1,1,0,0,0,0,22.46,22.46,22.46
25,2,2,2,0,0,0,0,30.99,47.11,47.11
26,1,1,1,0,0,0,0,20.18,20.18,20.18
27,1,1,1,0,0,0,0,22.44,22.44,22.44
28,1,1,1,0,0,0,0,32.42,32.42,32.42
29,1,1,1,0,0,0,0,32.64,32.64,32.64
30,1,1,1,0,0,0,0,21.92,21.92,21.92
31,1,1,1,0,0,0,0,23.65,23.65,23.65
32,1,1,1,0,0,0,0,31.59,31.59,31.59
33,1,1,1,0,0,0,0,32.67,32.67,32.67
34,1,1,1,0,0,0,0,27.9,27.9,27.9
35,1,1,1,0,0,0,0,27.44,27.44,27.44
36,1,1,1,0,0,0,0,72.54,72.54,72.54
37,1,1,1,0,0,0,0,37.26,37.26,37.26
38,1,1,1,0,0,0,0,25.98,25.98,25.98
39,1,1,1,0,0,0,0,35.8,35.8,35.8
40,1,1,1,0,0,0,0,34.62,34.62,34.62
41,1,1,1,0,0,0,0,36.09,36.09,36.09
42,1,1,1,0,0,0,0,31.08,31.08,31.08
43,1,1,1,0,0,0,0,28.66,28.66,28.66
44,1,1,1,0,0,0,0,33.98,33.98,33.98
45,1,1,1,0,0,0,0,36.06,36.06,36.06
46,1,1,1,0,0,0,0,25.67,25.67,25.67
47,1,1,1,0,0,0,0,28.55,28.55,28.55
48,1,1,1,0,0,0,0,34.87,34.87,34.87
49,1,1,1,0,0,0,0,40.53,40.53,40.53
50,2,2,2,0,0,0,0,22.66,25.87,25.87
51,1,1,1,0,0,0,0,36.01,36.01,36.01
52,1,1,1,0,0,0,0,36.57,36.57,36.57
53,1,1,1,0,0,0,0,29.0,29.0,29.0
54,1,1,1,0,0,0,0,25.55,25.55,25.55
55,1,1,1,0,0,0,0,33.09,33.09,33.09
56,1,1,1,0,0,0,0,32.15,32.15,32.15
57,1,1,1,0,0,0,0,22.57,22.57,22.57
58,1,1,1,0,0,0,0,31.1,31.1,31.1
59,1,1,1,0,0,0,0,37.19,37.19,37.19
60,1,1,1,0,0,0,0,32.91,32.91,32.91
61,1,1,1,0,0,0,0,23.47,23.47,23.47
62,1,1,1,0,0,0,0,24.73,24.73,24.73
63,1,1,1,0,0,0,0,31.09,31.09,31.09
64,1,1,1,0,0,0,0,32.93,32.93,32.93
65,1,1,1,0,0,0,0,26.1,26.1,26.1
66,1,1,1,0,0,0,0,25.43,25.43,25.43
67,1,1,1,0,0,0,0,34.34,34.34,34.34
68,1,1,1,0,0,0,0,34.63,34.63,34.63
69,1,1,1,0,0,0,0,28.15,28.15,28.15
70,1,1,1,0,0,0,0,31.76,31.76,31.76
71,1,1,1,0,0,0,0,30.68,30.68,30.68
72,1,1,1,0,0,0,0,30.59,30.59,30.59
73,1,1,1,0,0,0,0,21.99,21.99,21.99
74,1,1,1,0,0,0,0,24.14,24.14,24.14
75,2,2,2,0,0,0,0,30.26,31.64,31.64
76,1,1,1,0,0,0,0,21.85,21.85,21.85
77,1,1,1,0,0,0,0,23.94,23.94,23.94
78,1,1,1,0,0,0,0,38.23,38.23,38.23
79,1,1,1,0,0,0,0,32.62,32.62,32.62
80,1,1,1,0,0,0,0,22.92,22.92,22.92
81,1,1,1,0,0,0,0,25.19,25.19,25.19
82,1,1,1,0,0,0,0,29.81,29.81,29.81
83,1,1,1,0,0,0,0,33.83,33.83,33.83
84,1,1,1,0,0,0,0,24.8,24.8,24.8
85,1,1,1,0,0,0,0,22.85,22.85,22.85
86,1,1,1,0,0,0,0,31.15,31.15,31.15
87,1,1,1,0,0,0,0,32.32,32.32,32.32
88,1,1,1,0,0,0,0,30.03,30.03,30.03
89,1,1,1,0,0,0,0,30.78,30.78,30.78
90,1,1,1,0,0,0,0,31.82,31.82,31.82
91,1,1,1,0,0,0,0,32.3,32.3,32.3
92,1,1,1,0,0,0,0,24.0,24.0,24.0
93,1,1,1,0,0,0,0,23.74,23.74,23.74
94,1,1,1,0,0,0,0,31.27,31.27,31.27
95,1,1,1,0,0,0,0,31.63,31.63,31.63
96,1,1,1,0,0,0,0,22.25,22.25,22.25
97,1,1,1,0,0,0,0,23.26,23.26,23.26
98,1,1,1,0,0,0,0,31.6,31.6,31.6
99,1,1,1,0,0,0,0,31.5,31.5,31.5
100,2,2,2,0,0,0,0,21.47,23.69,23.69
101,1,1,1,0,0,0,0,34.76,34.76,34.76
102,1,1,1,0,0,0,0,39.65,39.65,39.65
103,1,1,1,0,0,0,0,23.95,23.95,23.95
104,1,1,1,0,0,0,0,24.0,24.0,24.0
105,1,1,1,0,0,0,0,30.5,30.5,30.5
106,1,1,1,0,0,0,0,31.89,31.89,31.89
107,1,1,1,0,0,0,0,21.57,21.57,21.57
108,1,1,1,0,0,0,0,30.69,30.69,30.69
109,1,1,1,0,0,0,0,31.39,31.39,31.39
110,1,1,1,0,0,0,0,29.98,29.98,29.98
111,1,1,1,0,0,0,0,21.31,21.31,21.31
112,1,1,1,0,0,0,0,26.01,26.01,26.01
113,1,1,1,0,0,0,0,39.19,39.19,39.19
114,1,1,1,0,0,0,0,33.85,33.85,33.85
115,1,1,1,0,0,0,0,21.61,21.61,21.61
116,1,1,1,0,0,0,0,25.41,25.41,25.41
117,1,1,1,0,0,0,0,30.6,30.6,30.6
118,1,1,1,0,0,0,0,32.44,32.44,32.44
119,1,1,1,0,0,0,0,23.95,23.95,23.95
120,2,2,2,0,0,0,0,31.26,31.47,31.47
121,4,4,4,0,0,0,0,29.09,31.63,31.63
122,5,5,5,0,0,0,0,24.72,35.3,35.3
123,7,7,7,0,0,0,0,21.76,42.27,42.27
124,9,9,9,0,0,0,0,24.2,32.46,32.46
125,10,10,10,0,0,0,0,28.82,31.71,31.71
126,13,13,13,0,0,0,0,29.7,33.06,33.95
127,13,13,13,0,0,0,0,24.9,32.04,32.34
128,16,16,16,0,0,0,0,24.68,31.72,38.96
129,17,17,17,0,0,0,0,23.54,32.16,37.45
130,20,20,20,0,0,0,0,27.93,31.65,34.47
131,20,20,20,0,0,0,0,23.16,30.8,32.74
132,23,23,23,0,0,0,0,27.74,30.51,34.58
133,24,24,24,0,0,0,0,22.07,33.0,33.6
134,26,26,26,0,0,0,0,24.1,32.65,32.79
135,27,27,27,0,0,0,0,29.46,32.4,32.64
136,30,30,30,0,0,0,0,28.8,33.24,34.06
137,31,31,31,0,0,0,0,27.39,34.44,41.41
138,33,33,33,0,0,0,0,25.26,33.18,34.49
139,34,34,34,0,0,0,0,27.66,32.3,36.2
140,36,36,36,0,0,0,0,28.15,32.49,32.93
141,38,38,38,0,0,0,0,27.43,32.57,246.97
142,40,40,40,0,0,0,0,29.77,33.09,34.9
143,41,41,41,0,0,0,0,29.36,32.52,32.88
144,43,43,43,0,0,0,0,30.47,33.77,36.94
145,45,45,45,0,0,0,0,30.02,38.47,49.45
146,47,47,47,0,0,0,0,24.25,32.57,33.52
147,48,48,48,0,0,0,0,29.65,33.54,34.15
148,50,50,50,0,0,0,0,28.76,32.87,34.13
149,51,51,51,0,0,0,0,25.08,32.56,32.96
150,54,54,54,0,0,0,0,25.7,33.67,37.67
151,55,55,55,0,0,0,0,30.0,34.72,35.22
152,57,57,57,0,0,0,0,24.81,33.17,34.72
153,58,58,58,0,0,0,0,28.31,34.97,35.96
154,61,61,61,0,0,0,0,31.19,36.0,37.83
155,61,61,61,0,0,0,0,31.14,39.37,42.04
156,64,64,64,0,0,0,0,28.89,36.09,46.21
