t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,4,4,4,0,0,0,0,33.16,55.54,55.54
1,15,15,15,0,0,0,0,29.26,34.06,48.14
2,25,25,25,0,0,0,0,23.54,31.98,32.19
3,35,35,35,0,0,0,0,22.87,30.65,36.15
4,45,45,45,0,0,0,0,27.59,33.03,33.18
5,55,55,55,0,0,0,0,27.31,34.49,37.41
6,65,65,65,0,0,0,0,31.26,40.41,47.21
7,75,75,75,0,0,0,0,198.93,633.43,927.01
8,85,85,25,60,0,0,0,606.74,936.38,1221.2
9,95,95,0,95,0,0,0,682.23,1169.39,1586.67
10,100,100,0,100,0,0,0,802.17,1127.81,1236.04
11,100,100,0,100,0,0,0,904.05,1271.18,1430.23
12,100,100,0,100,0,0,0,1055.15,1404.28,1544.3
13,100,100,0,100,0,0,0,1186.7,1652.88,2039.06
14,100,100,0,100,0,0,0,1349.93,1770.66,1827.63
15,100,100,0,100,0,0,0,1494.64,1894.32,1992.6
16,100,100,0,100,0,0,0,1686.88,1983.28,2051.88
17,100,100,0,100,0,0,0,1762.95,2352.43,2697.47
18,100,100,0,100,0,0,0,2007.86,2549.96,2709.59
19,100,100,0,100,0,0,0,2099.26,2715.68,2895.91
20,100,100,0,100,0,0,0,2354.77,2732.69,3051.71
21,100,100,0,100,0,0,0,2511.76,2731.7,3033.08
22,100,100,0,100,0,0,0,2452.01,2973.66,3384.2
23,100,100,0,100,0,0,0,2673.43,3114.41,3386.24
24,100,100,0,100,0,0,0,2783.99,3136.2,3305.05
25,83,83,0,83,0,0,0,2979.11,3266.79,3710.12
26,89,89,0,89,0,0,0,3064.67,3534.89,3703.53
27,89,89,0,89,0,0,0,2852.27,3534.12,3612.13
28,81,81,0,81,0,0,0,2884.67,3648.49,3716.06
29,71,71,0,71,0,0,0,3189.06,3790.94,4021.89
30,97,97,0,97,0,0,0,3515.18,3860.82,4137.91
31,71,71,0,71,0,0,0,3611.05,4050.37,4098.28
32,73,73,0,73,0,0,0,3080.22,3808.64,4294.45
33,76,76,0,76,0,0,0,3599.55,4108.9,4280.27
34,77,77,0,77,0,0,0,3199.73,3990.08,4268.94
35,81,81,0,81,0,0,0,3699.98,4179.67,4333.87
36,63,63,0,63,0,0,0,3170.23,4196.42,4301.55
37,82,82,0,82,0,0,0,4032.42,4283.54,4468.11
38,61,61,0,61,0,0,0,3787.7,4100.68,4126.95
39,76,76,0,76,0,0,0,2737.18,3841.1,3850.3
40,62,62,0,62,0,0,0,2396.07,3479.13,3521.89
41,94,94,0,94,0,0,0,2977.55,3147.63,3208.28
42,89,89,0,89,0,0,0,2926.21,3063.35,3079.56
43,95,95,0,95,0,0,0,2106.04,3032.3,3039.33
44,98,98,0,98,0,0,0,1917.02,2959.52,2987.63
45,111,111,0,111,0,0,0,1719.61,2916.51,2947.24
46,116,116,0,116,0,0,0,2639.66,2830.53,2924.76
47,116,116,0,116,0,0,0,2457.69,2685.58,2828.65
48,115,115,0,115,0,0,0,1396.69,2558.95,2680.91
49,149,149,0,149,0,0,0,1768.08,2928.17,3084.52
50,125,125,0,125,0,0,0,3096.63,3626.17,3809.87
51,98,98,0,98,0,0,0,2030.56,3626.24,3742.15
52,80,80,0,80,0,0,0,2100.08,4014.47,4283.12
53,102,102,0,102,0,0,0,2346.05,4224.08,4287.08
54,101,101,0,101,0,0,0,3597.12,4118.95,4318.82
55,77,77,0,77,0,0,0,2320.63,4110.69,4481.77
56,82,82,0,82,0,0,0,2305.93,4181.93,4278.57
57,82,82,0,82,0,0,0,2296.21,3930.52,4046.62
58,100,100,0,100,0,0,0,2482.77,4036.16,4124.46
59,84,84,0,84,0,0,0,3497.56,4230.26,4639.72
60,79,79,0,79,0,0,0,3564.91,4252.59,4387.18
61,86,86,0,86,0,0,0,2479.96,4131.78,4165.18
62,77,77,0,77,0,0,0,3804.25,4098.33,4234.09
63,80,80,0,80,0,0,0,2608.94,4077.25,4384.66
64,72,72,0,72,0,0,0,2663.61,4021.85,4161.89
65,78,78,0,78,0,0,0,3664.59,4030.53,4179.62
66,91,91,0,91,0,0,0,2927.02,4157.36,4328.06
67,78,78,0,78,0,0,0,3678.65,4383.72,4458.27
68,72,72,0,72,0,0,0,3803.19,4545.35,4812.07
69,73,73,0,73,0,0,0,3860.81,4787.24,5226.51
70,77,77,0,77,0,0,0,2803.89,4807.83,4956.86
71,75,75,0,75,0,0,0,3958.68,4905.04,5023.46
72,63,63,0,63,0,0,0,3098.31,4988.36,5156.88
73,78,78,0,78,0,0,0,2850.9,5039.03,5446.47
74,74,74,0,74,0,0,0,2674.07,5080.22,5205.7
75,71,71,0,71,0,0,0,2787.1,5020.38,5241.66
76,69,69,0,69,0,0,0,2746.56,4899.75,4980.79
77,61,61,0,61,0,0,0,4382.65,4774.38,5278.27
