t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,38.42,72.29,72.29
1,11,11,11,0,0,0,0,24.57,35.41,48.8
2,19,19,19,0,0,0,0,29.57,35.75,38.75
3,26,26,26,0,0,0,0,30.03,34.71,41.43
4,34,34,34,0,0,0,0,30.56,36.11,52.71
5,41,41,41,0,0,0,0,29.8,35.93,39.51
6,49,49,49,0,0,0,0,31.04,40.73,57.05
7,56,56,54,2,0,0,0,36.04,206.56,810.5
8,64,64,20,44,0,0,0,641.82,1036.81,1149.68
9,71,71,0,71,0,0,0,848.54,1169.6,1475.78
10,75,75,0,75,0,0,0,1027.15,1576.25,1708.65
11,75,75,0,75,0,0,0,1210.52,1814.39,2035.52
12,75,75,0,75,0,0,0,1420.67,2164.43,2231.63
13,75,75,0,75,0,0,0,1651.24,2274.42,2511.89
14,75,75,0,75,0,0,0,1913.2,2483.57,2523.64
15,75,75,0,75,0,0,0,2171.28,2700.29,2787.69
16,75,75,0,75,0,0,0,2369.23,2985.94,3040.78
17,75,75,0,75,0,0,0,2587.89,3500.42,3607.38
18,75,75,0,75,0,0,0,2918.55,3410.61,3450.22
19,75,75,0,75,0,0,0,3223.93,3918.0,4120.78
20,75,75,0,75,0,0,0,3350.95,5618.08,6263.08
21,75,75,0,75,0,0,0,5993.38,7887.81,8674.86
22,75,75,0,75,0,0,0,7326.26,8856.4,9441.92
23,64,64,0,64,0,0,0,8044.86,14487.47,15018.47
24,25,25,0,25,0,0,0,13861.31,15420.45,15702.92
25,21,21,0,21,0,0,0,13048.58,13675.95,14325.14
26,14,14,0,14,0,0,0,12178.78,12666.75,13712.72
27,21,21,3,18,0,0,0,10909.35,11804.27,12087.76
28,23,23,0,23,0,0,0,9861.99,10474.33,11480.26
29,43,43,0,43,0,0,0,9133.33,10048.91,10177.03
30,43,43,0,43,0,0,0,8209.56,9584.78,12015.77
31,39,39,0,39,0,0,0,6992.99,8257.19,9906.4
32,23,23,0,23,0,0,0,6282.76,6962.5,7058.25
33,1,1,0,1,0,0,0,6550.39,6550.39,6550.39
34,9,9,0,9,0,0,0,3305.76,5787.57,5787.57
35,15,15,1,14,0,0,0,3169.65,3990.93,4570.64
36,15,15,0,15,0,0,0,1730.59,2495.25,3295.24
37,27,27,0,27,0,0,0,1451.47,3419.66,5262.34
38,170,170,0,170,0,0,0,2028.09,5925.6,6483.95
39,118,118,51,67,0,0,0,7961.19,17966.13,21042.21
40,50,50,34,16,0,0,0,8550.55,17945.86,21803.71
41,36,36,19,17,0,0,0,9799.79,18077.3,18600.23
