t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,42.33,78.54,78.54
1,11,11,11,0,0,0,0,28.32,33.06,35.26
2,19,19,19,0,0,0,0,26.93,33.94,34.71
3,26,26,26,0,0,0,0,23.99,31.48,31.62
4,34,34,34,0,0,0,0,28.51,32.73,33.55
5,41,41,41,0,0,0,0,25.75,32.79,38.16
6,49,49,49,0,0,0,0,29.85,39.65,43.49
7,56,56,56,0,0,0,0,33.39,266.42,311.85
8,64,64,18,46,0,0,0,680.87,1118.21,1265.04
9,71,71,0,71,0,0,0,856.99,1266.82,1400.12
10,75,75,0,75,0,0,0,1060.56,1705.08,1834.02
11,75,75,0,75,0,0,0,1170.43,1914.34,2215.19
12,75,75,0,75,0,0,0,1487.62,2191.4,2424.41
13,75,75,0,75,0,0,0,1641.98,2199.63,2257.28
14,75,75,0,75,0,0,0,1982.93,2532.37,2706.72
15,75,75,0,75,0,0,0,2239.38,2788.18,3094.5
16,75,75,0,75,0,0,0,2352.91,3037.66,3188.58
17,75,75,0,75,0,0,0,2551.28,3241.41,3356.55
18,75,75,0,75,0,0,0,2823.76,3459.63,3641.05
19,75,75,0,75,0,0,0,3191.35,3950.97,4020.55
20,75,75,0,75,0,0,0,3281.66,3980.12,4285.37
21,75,75,0,75,0,0,0,3472.08,4372.96,4677.8
22,75,75,0,75,0,0,0,3815.27,4624.5,4706.14
23,75,75,0,75,0,0,0,4010.33,4778.08,4887.17
24,58,58,0,58,0,0,0,3882.83,4991.57,5189.29
25,55,55,0,55,0,0,0,3424.25,4368.97,4383.95
26,67,67,0,67,0,0,0,2866.53,3767.14,3891.61
27,66,66,0,66,0,0,0,2314.26,3246.91,3350.13
28,95,95,0,95,0,0,0,2119.7,3037.68,3351.74
29,109,109,0,109,0,0,0,2766.41,4756.6,5154.34
30,74,74,0,74,0,0,0,4082.13,6553.26,6618.41
31,50,50,1,49,0,0,0,8168.95,10954.9,16899.37
32,33,33,0,33,0,0,0,9397.42,11467.39,11879.74
33,22,22,0,22,0,0,0,8928.11,13026.86,13117.08
34,21,21,0,21,0,0,0,7585.56,9579.36,10865.99
35,24,24,0,24,0,0,0,6594.52,9644.33,9971.28
36,82,82,0,82,0,0,0,5855.36,7669.34,9073.34
37,36,36,0,36,0,0,0,4803.56,8250.82,9199.43
38,9,9,0,9,0,0,0,3097.04,4258.52,4258.52
39,14,14,0,14,0,0,0,1742.13,2563.27,3507.5
40,22,22,0,22,0,0,0,1607.75,3543.07,3574.04
41,64,64,0,64,0,0,0,2749.99,6450.33,6546.95
42,135,135,15,120,0,0,0,6104.43,12717.06,13554.87
43,50,50,7,43,0,0,0,10994.06,12181.02,12856.29
44,37,37,4,33,0,0,0,9647.93,10747.37,13924.7
45,32,32,4,28,0,0,0,9022.21,10732.22,11920.57
46,26,26,0,26,0,0,0,7579.6,9485.37,9928.69
47,17,17,1,16,0,0,0,6996.13,7972.68,8350.34
48,31,31,1,30,0,0,0,5989.04,7198.5,7523.34
49,17,17,3,14,0,0,0,4377.04,5173.98,5337.75
50,13,13,0,13,0,0,0,3421.76,5627.87,5723.96
51,10,10,0,10,0,0,0,1547.25,3657.55,3657.55
52,24,24,0,24,0,0,0,1428.35,2414.92,2898.51
53,55,55,0,55,0,0,0,3051.53,6311.03,6711.61
54,142,142,10,132,0,0,0,5903.63,14778.57,22509.01
55,52,52,13,39,0,0,0,11426.68,19376.98,20099.57
56,38,38,8,30,0,0,0,9508.74,18442.02,20879.5
57,31,31,2,29,0,0,0,8758.33,19139.95,21033.07
58,30,30,1,29,0,0,0,8671.14,16679.04,18336.74
59,10,10,2,8,0,0,0,6007.65,11134.51,11134.51
60,40,40,6,34,0,0,0,6571.21,13478.25,16821.83
61,14,14,1,13,0,0,0,5582.23,7797.67,15642.87
62,12,12,0,12,0,0,0,4005.01,7195.16,14415.41
63,15,15,0,15,0,0,0,2784.78,5549.66,5979.69
64,20,20,0,20,0,0,0,1369.55,3518.02,11749.89
65,47,47,10,37,0,0,0,4463.45,11535.18,11945.12
66,78,78,12,66,0,0,0,9859.15,11003.5,11491.24
67,51,51,5,46,0,0,0,9112.15,10153.59,10443.78
68,36,36,7,29,0,0,0,7790.44,8884.46,9190.98
69,32,32,2,30,0,0,0,7306.86,8068.57,8173.7
70,14,14,0,14,0,0,0,5851.24,6296.97,6379.01
71,14,14,0,14,0,0,0,4968.81,5464.47,5685.25
72,13,13,0,13,0,0,0,4327.75,5369.69,5761.59
73,15,15,0,15,0,0,0,2720.73,4138.91,4240.19
74,10,10,0,10,0,0,0,1278.48,1724.72,1724.72
75,42,42,0,42,0,0,0,1924.99,2573.84,2822.47
76,145,145,0,145,0,0,0,1726.01,2129.83,2527.07
77,130,130,0,130,0,0,0,1619.53,2134.35,2518.74
78,156,156,0,156,0,0,0,1468.58,1855.17,2142.1
79,169,169,0,169,0,0,0,1285.26,1857.5,2216.93
80,196,196,0,196,0,0,0,1213.34,1773.31,2133.72
