t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,34.36,101.82,101.82
1,11,11,11,0,0,0,0,29.04,35.96,38.7
2,19,19,19,0,0,0,0,30.8,43.06,68.79
3,26,26,26,0,0,0,0,37.24,49.3,51.91
4,34,34,34,0,0,0,0,38.01,50.44,56.97
5,41,41,41,0,0,0,0,31.69,40.74,49.45
6,49,49,49,0,0,0,0,31.2,37.23,47.51
7,56,56,56,0,0,0,0,34.17,63.38,97.74
8,64,64,30,34,0,0,0,584.54,1032.89,1313.49
9,71,71,6,65,0,0,0,852.49,1236.91,1477.35
10,75,75,0,75,0,0,0,1103.53,1430.3,1934.19
11,75,75,0,75,0,0,0,1325.11,1618.7,1844.51
12,75,75,0,75,0,0,0,1576.46,1900.56,1988.83
13,75,75,0,75,0,0,0,1778.13,2299.64,2526.68
14,75,75,0,75,0,0,0,2100.33,2463.72,2611.45
15,75,75,0,75,0,0,0,2240.51,2540.6,2692.15
16,75,75,0,75,0,0,0,2504.31,2832.72,2978.92
17,75,75,0,75,0,0,0,2775.2,3265.57,3626.37
18,75,75,0,75,0,0,0,3094.06,3638.62,3794.2
19,75,75,0,75,0,0,0,3231.11,3982.43,4080.3
20,75,75,0,75,0,0,0,3520.4,4138.68,4333.39
21,75,75,0,75,0,0,0,3709.49,4420.5,4781.92
22,75,75,0,75,0,0,0,3982.58,4655.86,4981.52
23,64,64,0,64,0,0,0,3885.37,4821.88,5178.18
24,68,68,0,68,0,0,0,4494.3,5085.7,5372.36
25,51,51,0,51,0,0,0,4073.02,5137.87,5244.04
26,75,75,0,75,0,0,0,3933.24,5206.69,5361.61
27,57,57,0,57,0,0,0,3959.93,5227.88,5247.43
28,49,49,0,49,0,0,0,4802.29,5301.23,5450.2
29,71,71,0,71,0,0,0,4870.02,5444.05,5643.88
30,64,64,0,64,0,0,0,4053.47,5546.59,5562.38
31,53,53,0,53,0,0,0,4074.69,5540.49,5641.37
32,48,48,0,48,0,0,0,4276.32,5684.24,5759.15
33,56,56,0,56,0,0,0,5024.17,5838.41,6175.0
34,67,67,0,67,0,0,0,4214.99,5747.37,5858.71
35,52,52,0,52,0,0,0,5218.47,5783.55,5939.29
36,47,47,0,47,0,0,0,4117.9,5842.07,5863.44
37,46,46,0,46,0,0,0,4012.04,5877.24,5893.25
38,68,68,0,68,0,0,0,5442.2,5757.56,5823.28
39,52,52,0,52,0,0,0,4267.7,5673.12,5682.74
40,54,54,0,54,0,0,0,4298.55,5750.11,6139.0
41,52,52,0,52,0,0,0,5383.73,5749.43,5881.25
42,49,49,0,49,0,0,0,4254.39,6050.44,6242.11
43,52,52,0,52,0,0,0,5560.75,5800.85,6047.45
44,58,58,0,58,0,0,0,4303.94,5821.49,6015.5
45,52,52,0,52,0,0,0,4264.17,5902.24,5981.57
46,40,40,0,40,0,0,0,5298.11,5774.69,6031.21
47,44,44,0,44,0,0,0,5426.48,5831.97,5950.16
48,65,65,0,65,0,0,0,4512.52,5718.64,5765.37
49,54,54,0,54,0,0,0,4487.16,5882.9,5951.88
50,51,51,0,51,0,0,0,4594.07,5811.23,5847.72
51,39,39,0,39,0,0,0,4775.25,5980.59,6093.8
52,55,55,0,55,0,0,0,4776.79,5932.17,6023.28
53,58,58,0,58,0,0,0,4358.3,5765.23,5903.18
54,52,52,0,52,0,0,0,4512.85,5822.42,5838.14
55,46,46,0,46,0,0,0,5449.91,5939.42,6604.94
56,43,43,0,43,0,0,0,4661.86,5971.95,6168.79
57,59,59,0,59,0,0,0,4626.97,5968.72,6159.29
58,57,57,0,57,0,0,0,4654.7,6619.59,6748.23
59,49,49,0,49,0,0,0,4902.59,6297.28,6462.62
60,46,46,0,46,0,0,0,6007.92,6653.61,7168.38
61,45,45,0,45,0,0,0,4987.65,7742.79,7842.37
62,51,51,0,51,0,0,0,5871.73,8159.79,8352.93
63,50,50,0,50,0,0,0,6994.4,8188.2,14783.79
64,33,33,0,33,0,0,0,13761.04,15589.86,16204.42
65,53,53,0,53,0,0,0,13163.48,14860.83,15289.69
66,37,37,0,37,0,0,0,12155.83,14001.36,14611.93
67,30,30,0,30,0,0,0,11647.0,12757.31,12863.4
68,28,28,0,28,0,0,0,10525.53,12082.27,12154.0
69,26,26,0,26,0,0,0,9591.1,10985.46,11130.49
70,31,31,0,31,0,0,0,8505.82,9751.9,9790.11
71,31,31,0,31,0,0,0,7881.49,8974.85,9562.47
72,2,2,0,2,0,0,0,7325.9,8317.87,8317.87
73,2,2,0,2,0,0,0,2476.19,4768.85,4768.85
74,9,9,0,9,0,0,0,3193.32,4610.1,4610.1
75,7,7,0,7,0,0,0,2721.21,3000.43,3000.43
76,16,16,0,16,0,0,0,3925.74,4709.48,4710.4
77,18,18,0,18,0,0,0,4451.19,4911.24,5147.52
78,74,74,0,74,0,0,0,4206.51,4907.64,5037.31
79,98,98,0,98,0,0,0,3979.35,4971.86,5303.28
