t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,81.32,81.32,81.32
1,1,1,1,0,0,0,0,30.82,30.82,30.82
2,1,1,1,0,0,0,0,20.92,20.92,20.92
3,1,1,1,0,0,0,0,22.32,22.32,22.32
4,1,1,1,0,0,0,0,28.83,28.83,28.83
5,1,1,1,0,0,0,0,32.57,32.57,32.57
6,1,1,1,0,0,0,0,22.4,22.4,22.4
7,1,1,1,0,0,0,0,29.58,29.58,29.58
8,1,1,1,0,0,0,0,28.72,28.72,28.72
9,1,1,1,0,0,0,0,30.54,30.54,30.54
10,1,1,1,0,0,0,0,20.16,20.16,20.16
11,1,1,1,0,0,0,0,22.59,22.59,22.59
12,1,1,1,0,0,0,0,31.38,31.38,31.38
13,1,1,1,0,0,0,0,31.33,31.33,31.33
14,1,1,1,0,0,0,0,19.41,19.41,19.41
15,1,1,1,0,0,0,0,20.97,20.97,20.97
16,1,1,1,0,0,0,0,30.32,30.32,30.32
17,1,1,1,0,0,0,0,20.84,20.84,20.84
18,1,1,1,0,0,0,0,22.06,22.06,22.06
19,1,1,1,0,0,0,0,21.93,21.93,21.93
20,1,1,1,0,0,0,0,30.65,30.65,30.65
21,1,1,1,0,0,0,0,21.6,21.6,21.6
22,1,1,1,0,0,0,0,21.53,21.53,21.53
23,1,1,1,0,0,0,0,20.01,20.01,20.01
24,1,1,1,0,0,0,0,31.16,31.16,31.16
25,2,2,2,0,0,0,0,22.26,34.5,34.5
26,1,1,1,0,0,0,0,26.67,26.67,26.67
27,1,1,1,0,0,0,0,25.71,25.71,25.71
28,1,1,1,0,0,0,0,32.81,32.81,32.81
29,1,1,1,0,0,0,0,22.94,22.94,22.94
30,1,1,1,0,0,0,0,32.83,32.83,32.83
31,1,1,1,0,0,0,0,33.43,33.43,33.43
32,1,1,1,0,0,0,0,20.0,20.0,20.0
33,1,1,1,0,0,0,0,22.04,22.04,22.04
34,1,1,1,0,0,0,0,21.85,21.85,21.85
35,1,1,1,0,0,0,0,31.33,31.33,31.33
36,1,1,1,0,0,0,0,31.51,31.51,31.51
37,1,1,1,0,0,0,0,21.61,21.61,21.61
38,1,1,1,0,0,0,0,22.93,22.93,22.93
39,1,1,1,0,0,0,0,35.22,35.22,35.22
40,1,1,1,0,0,0,0,23.54,23.54,23.54
41,1,1,1,0,0,0,0,41.81,41.81,41.81
42,1,1,1,0,0,0,0,34.77,34.77,34.77
43,1,1,1,0,0,0,0,35.37,35.37,35.37
44,1,1,1,0,0,0,0,32.17,32.17,32.17
45,1,1,1,0,0,0,0,26.11,26.11,26.11
46,1,1,1,0,0,0,0,34.31,34.31,34.31
47,1,1,1,0,0,0,0,44.25,44.25,44.25
48,1,1,1,0,0,0,0,33.59,33.59,33.59
49,1,1,1,0,0,0,0,32.24,32.24,32.24
50,2,2,2,0,0,0,0,28.48,33.44,33.44
51,1,1,1,0,0,0,0,24.25,24.25,24.25
52,1,1,1,0,0,0,0,23.29,23.29,23.29
53,1,1,1,0,0,0,0,22.56,22.56,22.56
54,1,1,1,0,0,0,0,33.53,33.53,33.53
55,1,1,1,0,0,0,0,35.04,35.04,35.04
56,1,1,1,0,0,0,0,25.04,25.04,25.04
57,1,1,1,0,0,0,0,23.31,23.31,23.31
58,1,1,1,0,0,0,0,28.63,28.63,28.63
59,1,1,1,0,0,0,0,25.83,25.83,25.83
