t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,33.05,61.51,61.51
1,11,11,11,0,0,0,0,27.46,29.38,37.9
2,19,19,19,0,0,0,0,28.59,34.3,38.09
3,26,26,26,0,0,0,0,28.2,33.0,33.04
4,34,34,34,0,0,0,0,27.23,33.47,34.82
5,41,41,41,0,0,0,0,29.39,37.46,39.39
6,49,49,49,0,0,0,0,30.74,36.34,36.57
7,56,56,56,0,0,0,0,34.26,73.94,94.08
8,64,64,64,0,0,0,0,29.93,38.96,39.62
9,71,71,71,0,0,0,0,33.3,41.82,42.97
10,75,75,75,0,0,0,0,36.93,44.69,45.14
11,75,75,75,0,0,0,0,36.12,43.98,45.45
12,75,75,75,0,0,0,0,154.42,439.0,651.55
13,66,66,66,0,0,0,0,392.2,1532.81,2086.26
14,82,82,82,0,0,0,0,763.77,1572.87,1890.72
15,77,77,77,0,0,0,0,266.05,760.83,1151.78
16,75,75,75,0,0,0,0,81.16,189.33,313.81
17,75,75,75,0,0,0,0,93.63,136.85,149.62
18,75,75,75,0,0,0,0,90.35,223.26,274.64
19,75,75,36,39,0,0,0,573.45,627.35,632.21
20,75,75,70,5,0,0,0,430.69,591.19,615.91
21,75,75,75,0,0,0,0,88.35,324.91,355.86
22,75,75,75,0,0,0,0,38.09,47.23,54.2
23,75,75,75,0,0,0,0,44.51,88.16,94.88
24,75,75,75,0,0,0,0,34.86,42.93,46.69
25,75,75,75,0,0,0,0,43.12,61.67,67.54
26,75,75,75,0,0,0,0,55.95,80.28,82.33
27,75,75,75,0,0,0,0,61.86,86.41,90.5
28,75,75,75,0,0,0,0,70.42,156.84,164.76
29,75,75,75,0,0,0,0,34.82,43.23,47.44
30,75,75,75,0,0,0,0,35.91,42.23,44.41
31,75,75,75,0,0,0,0,36.4,45.9,48.5
32,75,75,75,0,0,0,0,38.85,48.54,49.09
33,75,75,75,0,0,0,0,36.56,48.0,51.17
34,75,75,75,0,0,0,0,36.53,44.49,45.48
35,75,75,75,0,0,0,0,35.23,43.84,45.88
36,75,75,75,0,0,0,0,35.82,44.39,46.85
37,75,75,75,0,0,0,0,36.03,44.23,45.04
38,75,75,75,0,0,0,0,46.37,290.06,361.52
39,75,75,75,0,0,0,0,254.27,337.65,355.75
40,75,75,75,0,0,0,0,39.26,95.8,117.69
41,75,75,75,0,0,0,0,36.33,44.46,49.86
42,75,75,75,0,0,0,0,35.89,43.64,44.02
43,75,75,75,0,0,0,0,36.29,45.38,48.64
44,75,75,75,0,0,0,0,35.72,43.98,45.87
45,75,75,75,0,0,0,0,35.44,59.13,66.85
46,75,75,75,0,0,0,0,34.16,41.05,44.7
47,75,75,75,0,0,0,0,35.15,44.75,46.42
48,75,75,75,0,0,0,0,35.02,42.89,46.0
49,75,75,75,0,0,0,0,35.9,45.61,51.39
50,75,75,75,0,0,0,0,37.15,72.29,75.03
51,75,75,75,0,0,0,0,35.31,47.31,48.8
52,75,75,75,0,0,0,0,34.32,43.91,45.72
53,75,75,75,0,0,0,0,36.72,42.72,48.32
54,75,75,75,0,0,0,0,35.6,42.02,44.05
55,75,75,75,0,0,0,0,35.49,44.81,48.3
56,75,75,75,0,0,0,0,34.39,42.84,50.57
57,75,75,75,0,0,0,0,36.23,45.71,51.31
58,75,75,75,0,0,0,0,37.29,50.28,56.49
59,75,75,75,0,0,0,0,36.98,43.9,45.64
60,75,75,75,0,0,0,0,35.99,44.7,46.87
61,75,75,75,0,0,0,0,35.31,42.96,45.03
62,75,75,75,0,0,0,0,35.38,44.25,46.97
63,75,75,75,0,0,0,0,35.29,44.96,47.89
64,75,75,75,0,0,0,0,35.73,43.69,44.68
65,75,75,75,0,0,0,0,36.44,42.76,46.28
66,75,75,75,0,0,0,0,35.99,43.67,49.14
67,75,75,75,0,0,0,0,33.34,45.89,48.64
68,75,75,75,0,0,0,0,36.72,44.33,47.08
69,75,75,75,0,0,0,0,34.37,42.29,43.54
