t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,107.75,107.75,107.75
1,1,1,1,0,0,0,0,52.79,52.79,52.79
2,1,1,1,0,0,0,0,21.54,21.54,21.54
3,1,1,1,0,0,0,0,33.15,33.15,33.15
4,1,1,1,0,0,0,0,20.2,20.2,20.2
5,1,1,1,0,0,0,0,35.29,35.29,35.29
6,1,1,1,0,0,0,0,21.85,21.85,21.85
7,1,1,1,0,0,0,0,36.17,36.17,36.17
8,1,1,1,0,0,0,0,19.78,19.78,19.78
9,1,1,1,0,0,0,0,32.07,32.07,32.07
10,1,1,1,0,0,0,0,21.88,21.88,21.88
11,1,1,1,0,0,0,0,31.73,31.73,31.73
12,1,1,1,0,0,0,0,30.06,30.06,30.06
13,1,1,1,0,0,0,0,31.24,31.24,31.24
14,1,1,1,0,0,0,0,25.92,25.92,25.92
15,1,1,1,0,0,0,0,31.26,31.26,31.26
16,1,1,1,0,0,0,0,29.69,29.69,29.69
17,1,1,1,0,0,0,0,30.98,30.98,30.98
18,1,1,1,0,0,0,0,21.72,21.72,21.72
19,1,1,1,0,0,0,0,30.42,30.42,30.42
20,1,1,1,0,0,0,0,23.21,23.21,23.21
21,1,1,1,0,0,0,0,32.44,32.44,32.44
22,1,1,1,0,0,0,0,23.14,23.14,23.14
23,1,1,1,0,0,0,0,32.76,32.76,32.76
24,1,1,1,0,0,0,0,24.94,24.94,24.94
25,2,2,2,0,0,0,0,22.64,33.06,33.06
26,1,1,1,0,0,0,0,34.55,34.55,34.55
27,1,1,1,0,0,0,0,22.68,22.68,22.68
28,1,1,1,0,0,0,0,30.77,30.77,30.77
29,1,1,1,0,0,0,0,24.98,24.98,24.98
30,1,1,1,0,0,0,0,29.34,29.34,29.34
31,1,1,1,0,0,0,0,38.76,38.76,38.76
32,1,1,1,0,0,0,0,32.38,32.38,32.38
33,1,1,1,0,0,0,0,44.81,44.81,44.81
34,1,1,1,0,0,0,0,31.62,31.62,31.62
35,1,1,1,0,0,0,0,33.81,33.81,33.81
36,1,1,1,0,0,0,0,26.04,26.04,26.04
37,1,1,1,0,0,0,0,31.53,31.53,31.53
38,1,1,1,0,0,0,0,22.56,22.56,22.56
39,1,1,1,0,0,0,0,35.16,35.16,35.16
40,1,1,1,0,0,0,0,25.68,25.68,25.68
41,1,1,1,0,0,0,0,34.78,34.78,34.78
42,1,1,1,0,0,0,0,24.88,24.88,24.88
43,1,1,1,0,0,0,0,35.75,35.75,35.75
44,1,1,1,0,0,0,0,23.75,23.75,23.75
45,1,1,1,0,0,0,0,30.97,30.97,30.97
46,1,1,1,0,0,0,0,22.07,22.07,22.07
47,1,1,1,0,0,0,0,31.56,31.56,31.56
48,1,1,1,0,0,0,0,24.29,24.29,24.29
49,1,1,1,0,0,0,0,32.21,32.21,32.21
50,2,2,2,0,0,0,0,32.61,36.84,36.84
51,1,1,1,0,0,0,0,26.4,26.4,26.4
52,1,1,1,0,0,0,0,32.82,32.82,32.82
53,1,1,1,0,0,0,0,24.37,24.37,24.37
54,1,1,1,0,0,0,0,31.24,31.24,31.24
55,1,1,1,0,0,0,0,26.11,26.11,26.11
56,1,1,1,0,0,0,0,33.91,33.91,33.91
57,1,1,1,0,0,0,0,33.46,33.46,33.46
58,1,1,1,0,0,0,0,30.06,30.06,30.06
59,1,1,1,0,0,0,0,24.41,24.41,24.41
60,1,1,1,0,0,0,0,29.91,29.91,29.91
61,1,1,1,0,0,0,0,23.49,23.49,23.49
62,1,1,1,0,0,0,0,33.56,33.56,33.56
63,1,1,1,0,0,0,0,23.62,23.62,23.62
64,1,1,1,0,0,0,0,30.59,30.59,30.59
65,1,1,1,0,0,0,0,22.24,22.24,22.24
66,1,1,1,0,0,0,0,30.59,30.59,30.59
67,1,1,1,0,0,0,0,24.96,24.96,24.96
68,1,1,1,0,0,0,0,30.37,30.37,30.37
69,1,1,1,0,0,0,0,24.09,24.09,24.09
70,1,1,1,0,0,0,0,29.4,29.4,29.4
71,1,1,1,0,0,0,0,23.82,23.82,23.82
72,1,1,1,0,0,0,0,29.04,29.04,29.04
73,1,1,1,0,0,0,0,22.74,22.74,22.74
74,1,1,1,0,0,0,0,29.29,29.29,29.29
75,2,2,2,0,0,0,0,22.46,32.43,32.43
76,1,1,1,0,0,0,0,22.1,22.1,22.1
77,1,1,1,0,0,0,0,38.45,38.45,38.45
78,1,1,1,0,0,0,0,23.35,23.35,23.35
79,1,1,1,0,0,0,0,33.74,33.74,33.74
80,1,1,1,0,0,0,0,28.8,28.8,28.8
81,1,1,1,0,0,0,0,31.61,31.61,31.61
82,1,1,1,0,0,0,0,25.72,25.72,25.72
83,1,1,1,0,0,0,0,32.35,32.35,32.35
84,1,1,1,0,0,0,0,25.09,25.09,25.09
85,1,1,1,0,0,0,0,31.47,31.47,31.47
86,1,1,1,0,0,0,0,24.67,24.67,24.67
87,1,1,1,0,0,0,0,30.77,30.77,30.77
88,1,1,1,0,0,0,0,23.04,23.04,23.04
89,1,1,1,0,0,0,0,32.6,32.6,32.6
90,1,1,1,0,0,0,0,23.96,23.96,23.96
91,1,1,1,0,0,0,0,30.61,30.61,30.61
92,1,1,1,0,0,0,0,22.54,22.54,22.54
93,1,1,1,0,0,0,0,38.09,38.09,38.09
94,1,1,1,0,0,0,0,30.1,30.1,30.1
95,1,1,1,0,0,0,0,34.17,34.17,34.17
96,1,1,1,0,0,0,0,19.98,19.98,19.98
97,1,1,1,0,0,0,0,29.99,29.99,29.99
98,1,1,1,0,0,0,0,23.77,23.77,23.77
99,1,1,1,0,0,0,0,32.93,32.93,32.93
100,2,2,2,0,0,0,0,24.06,30.98,30.98
101,1,1,1,0,0,0,0,26.64,26.64,26.64
102,1,1,1,0,0,0,0,33.01,33.01,33.01
103,1,1,1,0,0,0,0,23.53,23.53,23.53
104,1,1,1,0,0,0,0,30.64,30.64,30.64
105,1,1,1,0,0,0,0,23.25,23.25,23.25
106,1,1,1,0,0,0,0,30.56,30.56,30.56
107,1,1,1,0,0,0,0,23.85,23.85,23.85
108,1,1,1,0,0,0,0,32.41,32.41,32.41
109,1,1,1,0,0,0,0,25.89,25.89,25.89
110,1,1,1,0,0,0,0,31.16,31.16,31.16
111,1,1,1,0,0,0,0,26.89,26.89,26.89
112,1,1,1,0,0,0,0,29.75,29.75,29.75
113,1,1,1,0,0,0,0,21.84,21.84,21.84
114,1,1,1,0,0,0,0,30.11,30.11,30.11
115,1,1,1,0,0,0,0,23.69,23.69,23.69
116,1,1,1,0,0,0,0,33.04,33.04,33.04
117,1,1,1,0,0,0,0,22.36,22.36,22.36
118,1,1,1,0,0,0,0,29.88,29.88,29.88
119,1,1,1,0,0,0,0,22.7,22.7,22.7
120,2,2,2,0,0,0,0,23.61,31.53,31.53
121,4,4,4,0,0,0,0,22.3,31.08,31.08
122,5,5,5,0,0,0,0,30.65,38.88,38.88
123,7,7,7,0,0,0,0,27.94,33.74,33.74
124,9,9,9,0,0,0,0,24.39,32.3,32.3
125,10,10,10,0,0,0,0,24.21,34.04,34.04
126,13,13,13,0,0,0,0,25.04,30.62,31.7
127,14,14,14,0,0,0,0,25.62,32.98,33.73
128,15,15,15,0,0,0,0,28.58,31.56,37.26
129,17,17,17,0,0,0,0,25.02,30.75,31.06
130,20,20,20,0,0,0,0,26.07,30.16,30.6
131,20,20,20,0,0,0,0,25.55,29.76,32.21
132,23,23,23,0,0,0,0,27.95,31.21,31.53
133,24,24,24,0,0,0,0,28.38,31.36,36.13
134,26,26,26,0,0,0,0,22.15,32.68,33.89
135,28,28,28,0,0,0,0,23.78,50.39,56.69
136,29,29,29,0,0,0,0,24.29,43.57,58.13
137,31,31,31,0,0,0,0,29.07,38.91,41.51
138,33,33,33,0,0,0,0,29.39,33.32,35.59
139,34,34,34,0,0,0,0,28.63,32.85,42.28
140,36,36,36,0,0,0,0,27.86,32.05,37.86
141,38,38,38,0,0,0,0,25.48,31.02,32.66
142,40,40,40,0,0,0,0,23.69,30.71,31.61
143,41,41,41,0,0,0,0,27.06,32.18,32.45
144,44,44,44,0,0,0,0,25.4,32.07,34.66
145,44,44,44,0,0,0,0,29.83,33.54,35.7
146,47,47,47,0,0,0,0,27.27,32.81,34.34
147,48,48,48,0,0,0,0,26.01,31.66,33.23
148,50,50,50,0,0,0,0,25.66,32.11,32.77
149,51,51,51,0,0,0,0,28.76,33.43,35.78
150,54,54,54,0,0,0,0,27.92,32.0,32.56
151,55,55,55,0,0,0,0,30.52,60.04,64.77
152,54,54,54,0,0,0,0,29.96,105.94,150.01
153,58,58,58,0,0,0,0,237.04,581.6,947.87
154,63,63,63,0,0,0,0,290.37,756.9,811.5
155,63,63,63,0,0,0,0,34.96,80.65,125.26
156,63,63,63,0,0,0,0,32.24,38.61,42.84
157,66,66,66,0,0,0,0,32.3,39.53,42.52
158,67,67,67,0,0,0,0,32.01,37.04,38.56
159,69,69,69,0,0,0,0,33.23,48.35,53.6
160,70,70,70,0,0,0,0,31.94,39.0,40.2
161,72,72,72,0,0,0,0,29.66,38.37,39.31
162,74,74,74,0,0,0,0,34.27,206.79,297.12
163,76,76,76,0,0,0,0,331.52,377.77,398.49
164,77,77,77,0,0,0,0,182.11,345.81,348.91
165,79,79,79,0,0,0,0,45.4,129.91,154.64
166,81,81,81,0,0,0,0,33.76,41.78,43.89
167,83,83,83,0,0,0,0,36.54,46.06,49.81
168,84,84,84,0,0,0,0,36.46,43.63,44.98
169,86,86,86,0,0,0,0,37.5,46.39,50.64
170,88,88,88,0,0,0,0,41.01,51.99,53.54
171,89,89,89,0,0,0,0,54.86,109.43,116.94
