t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,4,4,4,0,0,0,0,23.67,56.64,56.64
1,15,15,15,0,0,0,0,24.27,32.47,33.69
2,25,25,25,0,0,0,0,23.36,32.13,33.48
3,35,35,35,0,0,0,0,24.74,31.96,33.4
4,45,45,45,0,0,0,0,24.32,34.16,37.37
5,55,55,55,0,0,0,0,27.03,33.12,34.75
6,65,65,65,0,0,0,0,31.61,39.06,41.92
7,75,75,74,1,0,0,0,99.57,612.62,790.12
8,85,85,22,63,0,0,0,614.32,925.23,1090.8
9,95,95,0,95,0,0,0,704.61,959.29,1063.01
10,100,100,0,100,0,0,0,791.4,1149.24,1198.98
11,100,100,0,100,0,0,0,935.95,1315.45,1689.32
12,100,100,0,100,0,0,0,1067.57,1490.93,1611.59
13,100,100,0,100,0,0,0,1180.9,1616.26,2246.67
14,100,100,0,100,0,0,0,1377.38,1752.76,2343.84
15,100,100,0,100,0,0,0,1487.63,1916.38,2127.15
16,100,100,0,100,0,0,0,1639.1,2131.51,2515.25
17,100,100,0,100,0,0,0,1883.03,2288.33,2598.84
18,100,100,0,100,0,0,0,2014.33,2527.03,2667.47
19,100,100,0,100,0,0,0,2285.26,2695.9,3110.6
20,100,100,0,100,0,0,0,2412.53,2719.81,2888.28
21,100,100,0,100,0,0,0,2485.78,2876.84,3395.8
22,100,100,0,100,0,0,0,2590.15,3012.59,3137.78
23,100,100,0,100,0,0,0,2708.3,3052.66,3286.04
24,92,92,0,92,0,0,0,2779.98,3273.94,3358.08
25,92,92,0,92,0,0,0,2976.54,3313.71,3605.49
26,90,90,0,90,0,0,0,3209.28,3516.26,3762.27
27,76,76,0,76,0,0,0,3366.14,3748.2,3873.56
28,82,82,0,82,0,0,0,3384.65,3721.77,4002.85
29,78,78,0,78,0,0,0,3453.92,3717.78,3950.5
30,86,86,0,86,0,0,0,2903.02,3701.51,3861.29
31,74,74,0,74,0,0,0,2939.14,3876.49,4065.63
32,76,76,0,76,0,0,0,2926.23,3848.03,3968.09
33,89,89,0,89,0,0,0,3215.85,4088.63,4172.04
34,76,76,0,76,0,0,0,3620.81,4012.76,4652.3
35,72,72,0,72,0,0,0,3250.21,4105.0,4243.03
36,65,65,0,65,0,0,0,3097.37,4165.88,4358.22
37,81,81,0,81,0,0,0,4005.32,4249.73,4359.08
38,70,70,0,70,0,0,0,3096.37,4119.8,4179.46
39,66,66,0,66,0,0,0,2780.13,3818.13,3845.74
40,64,64,0,64,0,0,0,3143.66,3508.5,3580.54
41,98,98,0,98,0,0,0,2269.78,3165.08,3187.04
42,93,93,0,93,0,0,0,2237.21,3058.17,3075.59
43,88,88,0,88,0,0,0,2842.73,3045.31,3062.77
44,116,116,0,116,0,0,0,2780.84,2999.42,3018.05
45,97,97,0,97,0,0,0,2737.35,2926.73,2947.07
46,105,105,0,105,0,0,0,1663.39,2849.09,2917.36
47,114,114,0,114,0,0,0,1560.25,2785.11,2848.62
48,123,123,0,123,0,0,0,2290.02,2638.48,2779.47
49,144,144,0,144,0,0,0,1766.55,2918.75,3047.28
50,123,123,0,123,0,0,0,2978.61,3626.07,3916.96
51,108,108,0,108,0,0,0,3197.59,3674.09,3908.83
52,77,77,0,77,0,0,0,3237.36,3962.57,4041.67
53,90,90,0,90,0,0,0,2325.43,4001.79,4130.13
54,91,91,0,91,0,0,0,3649.15,4132.47,4235.82
55,85,85,0,85,0,0,0,2527.47,3980.26,4158.36
56,87,87,0,87,0,0,0,3505.38,3929.67,4069.76
57,77,77,0,77,0,0,0,2363.1,3908.47,3972.19
58,77,77,0,77,0,0,0,2571.43,4017.18,4264.68
59,91,91,0,91,0,0,0,3082.4,4127.16,4448.72
60,85,85,0,85,0,0,0,2636.57,4131.83,4163.35
61,79,79,0,79,0,0,0,2525.58,4346.81,4578.68
62,87,87,0,87,0,0,0,2460.74,4107.48,4251.05
63,82,82,0,82,0,0,0,3793.7,4034.89,4250.47
64,81,81,0,81,0,0,0,3793.98,3920.66,4187.49
65,73,73,0,73,0,0,0,3681.62,4074.39,4300.23
66,71,71,0,71,0,0,0,2873.93,4189.58,4213.89
67,81,81,0,81,0,0,0,3614.94,4299.79,4450.01
68,82,82,0,82,0,0,0,2921.56,4538.63,4850.39
69,69,69,0,69,0,0,0,2933.71,4616.1,4834.61
70,85,85,0,85,0,0,0,3938.2,5024.71,5599.39
71,77,77,0,77,0,0,0,2976.55,4884.86,4917.22
72,65,65,0,65,0,0,0,2716.61,5057.81,5134.51
73,66,66,0,66,0,0,0,4275.98,5144.39,5378.04
74,73,73,0,73,0,0,0,2759.76,5072.76,5134.88
75,76,76,0,76,0,0,0,4408.38,4968.02,5057.88
76,72,72,0,72,0,0,0,4374.12,4813.96,4873.01
77,57,57,0,57,0,0,0,2447.53,4803.75,4895.41
78,26,26,0,26,0,0,0,4395.99,4791.56,5030.38
