t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,30.3,104.05,104.05
1,11,11,11,0,0,0,0,29.42,31.94,31.97
2,19,19,19,0,0,0,0,28.49,49.26,57.66
3,26,26,26,0,0,0,0,28.97,33.57,40.7
4,34,34,34,0,0,0,0,28.75,32.65,33.97
5,41,41,41,0,0,0,0,25.3,32.48,33.97
6,49,49,49,0,0,0,0,26.87,39.22,44.71
7,56,56,56,0,0,0,0,30.26,45.82,48.32
8,64,64,64,0,0,0,0,30.96,35.39,35.7
9,71,71,71,0,0,0,0,31.12,36.39,36.61
10,75,75,75,0,0,0,0,67.78,354.08,488.33
11,75,75,75,0,0,0,0,249.22,320.82,328.99
12,75,75,75,0,0,0,0,35.6,119.29,156.6
13,75,75,75,0,0,0,0,32.52,38.99,40.63
14,75,75,75,0,0,0,0,33.32,37.99,38.8
15,75,75,75,0,0,0,0,32.71,38.26,41.66
16,75,75,75,0,0,0,0,32.14,38.71,40.85
17,75,75,75,0,0,0,0,30.36,37.26,41.27
18,75,75,75,0,0,0,0,31.45,38.7,40.94
19,75,75,75,0,0,0,0,31.44,35.95,37.6
20,75,75,75,0,0,0,0,30.09,36.83,37.79
21,75,75,75,0,0,0,0,30.85,38.52,39.45
22,75,75,75,0,0,0,0,34.15,52.27,63.02
23,75,75,75,0,0,0,0,31.75,37.58,40.12
24,75,75,75,0,0,0,0,32.74,111.18,167.3
25,75,75,75,0,0,0,0,167.49,235.57,325.12
26,75,75,75,0,0,0,0,30.36,45.86,53.44
27,75,75,75,0,0,0,0,30.06,36.64,37.16
28,75,75,75,0,0,0,0,31.78,37.97,38.68
29,75,75,75,0,0,0,0,32.52,37.95,40.09
30,75,75,75,0,0,0,0,34.03,42.1,45.89
31,75,75,75,0,0,0,0,34.49,40.99,42.75
32,75,75,75,0,0,0,0,32.23,41.17,43.29
33,75,75,75,0,0,0,0,33.96,40.36,42.9
34,75,75,75,0,0,0,0,33.3,40.11,41.94
35,75,75,75,0,0,0,0,32.89,45.81,68.88
36,75,75,75,0,0,0,0,188.18,286.92,334.24
37,75,75,75,0,0,0,0,34.11,109.73,140.65
38,75,75,75,0,0,0,0,32.85,38.03,39.27
39,75,75,75,0,0,0,0,32.43,40.22,42.34
40,75,75,75,0,0,0,0,32.8,40.26,42.76
41,75,75,75,0,0,0,0,33.19,38.92,40.44
42,75,75,75,0,0,0,0,32.24,38.45,40.03
43,75,75,75,0,0,0,0,33.51,39.0,40.21
44,75,75,75,0,0,0,0,32.29,37.72,39.13
45,75,75,75,0,0,0,0,32.13,39.31,41.45
46,75,75,75,0,0,0,0,32.31,38.08,39.77
47,75,75,75,0,0,0,0,39.6,70.99,75.06
48,75,75,75,0,0,0,0,33.08,40.67,42.35
49,75,75,75,0,0,0,0,33.16,38.52,41.79
50,75,75,75,0,0,0,0,33.56,38.75,39.89
51,75,75,75,0,0,0,0,43.5,296.41,377.76
52,74,74,74,0,0,0,0,180.37,248.22,287.11
53,73,73,73,0,0,0,0,586.94,1950.48,2028.67
54,78,78,78,0,0,0,0,550.66,1121.34,1468.15
55,75,75,75,0,0,0,0,74.86,463.14,571.54
56,75,75,75,0,0,0,0,54.77,208.67,269.57
57,75,75,75,0,0,0,0,216.76,327.64,336.34
58,75,75,75,0,0,0,0,36.89,94.93,122.41
59,75,75,75,0,0,0,0,37.29,43.67,49.68
60,75,75,75,0,0,0,0,34.94,44.54,46.39
61,75,75,75,0,0,0,0,33.05,41.22,42.86
62,75,75,75,0,0,0,0,48.63,119.81,129.11
63,75,75,75,0,0,0,0,70.84,127.91,144.67
64,75,75,75,0,0,0,0,50.83,92.2,98.47
65,75,75,75,0,0,0,0,32.25,38.75,39.28
66,75,75,75,0,0,0,0,35.26,46.79,48.2
67,75,75,75,0,0,0,0,33.66,40.99,41.94
68,75,75,75,0,0,0,0,41.7,79.76,94.13
69,75,75,75,0,0,0,0,42.85,52.82,55.83
