t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,31.14,79.72,79.72
1,11,11,11,0,0,0,0,28.59,31.53,35.77
2,19,19,19,0,0,0,0,29.5,33.77,34.04
3,26,26,26,0,0,0,0,29.31,31.43,32.28
4,34,34,34,0,0,0,0,28.71,31.64,31.85
5,41,41,41,0,0,0,0,28.97,33.78,37.28
6,49,49,49,0,0,0,0,29.37,40.6,49.76
7,56,56,56,0,0,0,0,31.04,43.41,58.8
8,64,64,64,0,0,0,0,31.68,36.26,38.16
9,71,71,71,0,0,0,0,33.21,36.38,37.12
10,75,75,75,0,0,0,0,86.59,360.95,461.69
11,75,75,75,0,0,0,0,227.68,331.22,336.81
12,75,75,75,0,0,0,0,36.56,91.65,123.69
13,75,75,75,0,0,0,0,33.18,39.48,42.21
14,75,75,75,0,0,0,0,34.16,37.65,40.58
15,75,75,75,0,0,0,0,32.65,38.34,69.81
16,75,75,75,0,0,0,0,32.78,44.3,48.39
17,75,75,75,0,0,0,0,31.81,37.71,41.0
18,75,75,75,0,0,0,0,31.45,37.29,38.32
19,75,75,75,0,0,0,0,31.11,37.1,37.14
20,75,75,75,0,0,0,0,31.2,37.39,39.97
21,75,75,75,0,0,0,0,33.04,39.37,41.03
22,75,75,75,0,0,0,0,34.59,53.67,71.56
23,75,75,75,0,0,0,0,34.17,40.52,41.11
24,75,75,75,0,0,0,0,35.12,153.73,275.27
25,75,75,75,0,0,0,0,140.68,228.02,242.85
26,75,75,75,0,0,0,0,28.41,36.87,38.6
27,75,75,75,0,0,0,0,32.17,38.67,39.42
28,75,75,75,0,0,0,0,33.13,37.25,37.45
29,75,75,75,0,0,0,0,32.2,38.18,38.42
30,75,75,75,0,0,0,0,33.52,41.44,46.58
31,75,75,75,0,0,0,0,36.76,43.58,44.78
32,75,75,75,0,0,0,0,34.56,43.22,47.92
33,75,75,75,0,0,0,0,34.36,41.06,49.95
34,75,75,75,0,0,0,0,31.54,40.72,43.94
35,75,75,75,0,0,0,0,35.3,64.08,68.98
36,75,75,75,0,0,0,0,164.99,291.63,347.72
37,75,75,75,0,0,0,0,35.04,80.72,91.93
38,75,75,75,0,0,0,0,33.15,38.83,39.08
39,75,75,75,0,0,0,0,34.49,41.48,42.11
40,75,75,75,0,0,0,0,34.04,40.7,42.48
41,75,75,75,0,0,0,0,33.2,40.16,41.24
42,75,75,75,0,0,0,0,34.06,37.74,38.86
43,75,75,75,0,0,0,0,35.04,40.66,41.99
44,75,75,75,0,0,0,0,33.37,40.11,41.17
45,75,75,75,0,0,0,0,34.26,39.97,40.14
46,75,75,75,0,0,0,0,34.81,40.64,43.42
47,75,75,75,0,0,0,0,41.11,68.36,72.68
48,75,75,75,0,0,0,0,34.64,40.45,41.54
49,75,75,75,0,0,0,0,33.77,40.48,41.33
50,75,75,75,0,0,0,0,31.38,38.79,42.38
51,75,75,75,0,0,0,0,70.67,241.35,344.27
52,67,67,67,0,0,0,0,210.01,2013.33,3274.91
53,74,74,74,0,0,0,0,2387.71,6387.15,7566.45
54,81,81,81,0,0,0,0,2060.76,5384.34,6331.83
55,69,69,69,0,0,0,0,2123.46,6058.34,6756.4
56,83,83,83,0,0,0,0,1646.55,4503.83,5736.4
57,74,74,74,0,0,0,0,1533.8,3810.95,4314.29
58,75,75,75,0,0,0,0,1078.3,3376.21,3729.73
59,74,74,74,0,0,0,0,948.45,2669.92,2900.6
60,77,77,77,0,0,0,0,700.26,1988.56,2579.68
61,75,75,75,0,0,0,0,446.44,1034.86,1305.22
62,76,76,76,0,0,0,0,115.63,493.64,647.28
63,75,75,75,0,0,0,0,70.78,116.87,121.28
64,75,75,75,0,0,0,0,44.8,76.86,80.24
65,75,75,75,0,0,0,0,34.8,48.59,52.44
66,75,75,75,0,0,0,0,35.56,43.86,47.79
67,75,75,75,0,0,0,0,33.63,42.8,43.24
68,75,75,75,0,0,0,0,42.72,69.76,99.33
69,75,75,75,0,0,0,0,41.37,53.19,54.66
