t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,1,1,1,0,0,0,0,68.08,68.08,68.08
1,1,1,1,0,0,0,0,30.69,30.69,30.69
2,1,1,1,0,0,0,0,21.06,21.06,21.06
3,1,1,1,0,0,0,0,28.15,28.15,28.15
4,1,1,1,0,0,0,0,21.02,21.02,21.02
5,1,1,1,0,0,0,0,31.2,31.2,31.2
6,1,1,1,0,0,0,0,19.45,19.45,19.45
7,1,1,1,0,0,0,0,31.08,31.08,31.08
8,1,1,1,0,0,0,0,20.78,20.78,20.78
9,1,1,1,0,0,0,0,28.29,28.29,28.29
10,1,1,1,0,0,0,0,20.96,20.96,20.96
11,1,1,1,0,0,0,0,28.86,28.86,28.86
12,1,1,1,0,0,0,0,19.13,19.13,19.13
13,1,1,1,0,0,0,0,28.67,28.67,28.67
14,1,1,1,0,0,0,0,18.75,18.75,18.75
15,1,1,1,0,0,0,0,30.05,30.05,30.05
16,1,1,1,0,0,0,0,60.24,60.24,60.24
17,1,1,1,0,0,0,0,42.73,42.73,42.73
18,1,1,1,0,0,0,0,23.1,23.1,23.1
19,1,1,1,0,0,0,0,29.81,29.81,29.81
20,1,1,1,0,0,0,0,27.8,27.8,27.8
21,1,1,1,0,0,0,0,29.39,29.39,29.39
22,1,1,1,0,0,0,0,21.07,21.07,21.07
23,1,1,1,0,0,0,0,27.99,27.99,27.99
24,1,1,1,0,0,0,0,21.95,21.95,21.95
25,2,2,2,0,0,0,0,16.87,31.36,31.36
26,1,1,1,0,0,0,0,27.93,27.93,27.93
27,1,1,1,0,0,0,0,17.37,17.37,17.37
28,1,1,1,0,0,0,0,32.25,32.25,32.25
29,1,1,1,0,0,0,0,22.69,22.69,22.69
30,1,1,1,0,0,0,0,34.04,34.04,34.04
31,1,1,1,0,0,0,0,25.98,25.98,25.98
32,1,1,1,0,0,0,0,31.22,31.22,31.22
33,1,1,1,0,0,0,0,23.05,23.05,23.05
34,1,1,1,0,0,0,0,32.37,32.37,32.37
35,1,1,1,0,0,0,0,23.16,23.16,23.16
36,1,1,1,0,0,0,0,32.03,32.03,32.03
37,1,1,1,0,0,0,0,23.71,23.71,23.71
38,1,1,1,0,0,0,0,33.07,33.07,33.07
39,1,1,1,0,0,0,0,22.59,22.59,22.59
40,1,1,1,0,0,0,0,29.8,29.8,29.8
41,1,1,1,0,0,0,0,25.77,25.77,25.77
42,1,1,1,0,0,0,0,31.09,31.09,31.09
43,1,1,1,0,0,0,0,25.07,25.07,25.07
44,1,1,1,0,0,0,0,33.24,33.24,33.24
45,1,1,1,0,0,0,0,21.92,21.92,21.92
46,1,1,1,0,0,0,0,29.52,29.52,29.52
47,1,1,1,0,0,0,0,23.65,23.65,23.65
48,1,1,1,0,0,0,0,31.23,31.23,31.23
49,1,1,1,0,0,0,0,25.55,25.55,25.55
50,2,2,2,0,0,0,0,22.56,33.43,33.43
51,1,1,1,0,0,0,0,34.08,34.08,34.08
52,1,1,1,0,0,0,0,22.31,22.31,22.31
53,1,1,1,0,0,0,0,32.81,32.81,32.81
54,1,1,1,0,0,0,0,21.46,21.46,21.46
55,1,1,1,0,0,0,0,28.77,28.77,28.77
56,1,1,1,0,0,0,0,19.57,19.57,19.57
57,1,1,1,0,0,0,0,28.87,28.87,28.87
58,1,1,1,0,0,0,0,21.58,21.58,21.58
59,1,1,1,0,0,0,0,33.18,33.18,33.18
60,1,1,1,0,0,0,0,19.9,19.9,19.9
