t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,32.58,108.64,108.64
1,11,11,11,0,0,0,0,31.33,32.95,35.42
2,19,19,19,0,0,0,0,25.74,34.22,34.61
3,26,26,26,0,0,0,0,27.8,32.65,34.07
4,34,34,34,0,0,0,0,29.63,34.53,35.32
5,41,41,41,0,0,0,0,28.82,37.32,38.11
6,49,49,49,0,0,0,0,30.54,38.62,40.02
7,56,56,55,1,0,0,0,36.43,225.16,762.06
8,64,64,19,45,0,0,0,663.71,1091.24,1207.6
9,71,71,0,71,0,0,0,829.7,1113.66,1258.42
10,75,75,0,75,0,0,0,1038.02,1441.7,1643.57
11,75,75,0,75,0,0,0,1296.47,1988.37,2262.27
12,75,75,0,75,0,0,0,1500.66,2154.89,2335.47
13,75,75,0,75,0,0,0,1653.84,2278.39,2410.6
14,75,75,0,75,0,0,0,1990.47,2470.18,2735.83
15,75,75,0,75,0,0,0,2172.85,2660.71,2850.65
16,75,75,0,75,0,0,0,2389.73,3074.6,3497.87
17,75,75,0,75,0,0,0,2570.69,3273.46,3342.6
18,75,75,0,75,0,0,0,2819.94,3502.52,3636.13
19,75,75,0,75,0,0,0,3163.81,3937.07,4108.26
20,75,75,0,75,0,0,0,3417.22,5813.24,6846.82
21,75,75,0,75,0,0,0,6105.3,7992.75,8373.98
22,75,75,0,75,0,0,0,7506.86,8710.16,9025.45
23,61,61,0,61,0,0,0,8152.79,14321.6,14874.32
24,28,28,1,27,0,0,0,12727.65,15140.81,15162.2
25,19,19,0,19,0,0,0,12917.91,13948.6,14240.62
26,17,17,0,17,0,0,0,12260.16,13434.54,13548.91
27,16,16,0,16,0,0,0,11265.35,11837.14,12811.87
28,22,22,2,20,0,0,0,9707.83,11006.06,11170.77
29,44,44,1,43,0,0,0,9213.69,10188.59,10514.04
30,42,42,0,42,0,0,0,8206.81,9109.82,9260.04
31,39,39,0,39,0,0,0,7169.77,7935.74,8340.76
32,26,26,2,24,0,0,0,6017.33,7327.39,7403.32
33,1,1,0,1,0,0,0,3247.41,3247.41,3247.41
34,10,10,1,9,0,0,0,4121.16,5621.28,5621.28
35,13,13,0,13,0,0,0,2768.54,3701.76,3911.18
36,20,20,0,20,0,0,0,1535.23,3311.95,4116.08
37,22,22,0,22,0,0,0,1579.51,2194.07,2342.12
38,156,156,0,156,0,0,0,1186.88,1867.93,2009.06
39,189,189,0,189,0,0,0,1319.48,4674.5,6586.79
40,162,162,13,149,0,0,0,4899.79,12314.79,13624.16
