t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,33.66,82.24,82.24
1,11,11,11,0,0,0,0,24.15,29.15,31.35
2,19,19,19,0,0,0,0,23.87,31.17,32.09
3,26,26,26,0,0,0,0,29.02,33.78,40.72
4,34,34,34,0,0,0,0,28.54,34.1,41.96
5,41,41,41,0,0,0,0,23.83,34.23,34.7
6,49,49,49,0,0,0,0,28.59,33.32,33.45
7,56,56,51,5,0,0,0,34.65,944.74,1221.39
8,64,64,18,46,0,0,0,728.38,1140.45,1215.7
9,71,71,0,71,0,0,0,957.47,1340.09,1484.86
10,75,75,0,75,0,0,0,1081.39,1457.74,1627.31
11,75,75,0,75,0,0,0,1322.52,1797.28,1918.66
12,75,75,0,75,0,0,0,1484.51,2148.21,2289.56
13,75,75,0,75,0,0,0,1820.17,2359.05,2454.57
14,75,75,0,75,0,0,0,2013.49,2613.21,2971.34
15,75,75,0,75,0,0,0,2267.99,2849.28,3092.23
16,75,75,0,75,0,0,0,2667.66,3061.97,3185.08
17,75,75,0,75,0,0,0,2848.14,3225.44,3261.09
18,75,75,0,75,0,0,0,3151.9,3810.22,3978.41
19,75,75,0,75,0,0,0,3228.68,4035.09,4071.62
20,75,75,0,75,0,0,0,3610.05,4437.78,4693.29
21,75,75,0,75,0,0,0,3880.54,4581.72,4837.48
22,74,74,0,74,0,0,0,3930.2,4708.44,4844.16
23,61,61,0,61,0,0,0,4435.19,4836.51,4869.95
24,51,51,0,51,0,0,0,4080.26,4789.5,4835.65
25,67,67,0,67,0,0,0,4145.65,5017.57,5111.94
26,60,60,0,60,0,0,0,4514.76,5329.57,5450.46
27,65,65,0,65,0,0,0,4716.38,5314.47,5489.5
28,49,49,0,49,0,0,0,4320.1,5099.01,5255.97
29,56,56,0,56,0,0,0,4861.81,5264.87,5621.35
30,52,52,0,52,0,0,0,4446.41,5045.14,5080.22
