t_rel_s,peticiones,tps,ok,err_408_presupuesto,err_429_cuota,err_5xx,err_conexion,p50_ms,p95_ms,p99_ms
0,3,3,3,0,0,0,0,52.94,94.91,94.91
1,11,11,11,0,0,0,0,28.32,34.94,35.34
2,19,19,19,0,0,0,0,30.25,37.8,42.74
3,26,26,26,0,0,0,0,31.24,41.96,43.46
4,34,34,34,0,0,0,0,29.81,38.39,41.88
5,41,41,41,0,0,0,0,26.2,33.8,36.47
6,49,49,49,0,0,0,0,30.82,38.51,41.4
7,56,56,56,0,0,0,0,32.34,54.24,87.61
8,64,64,36,28,0,0,0,424.91,859.77,1096.58
9,71,71,5,66,0,0,0,814.43,1087.2,1199.16
10,75,75,0,75,0,0,0,1073.11,1400.04,1648.42
11,75,75,0,75,0,0,0,1334.77,1778.71,1831.68
12,75,75,0,75,0,0,0,1629.57,1961.89,2176.86
13,75,75,0,75,0,0,0,1848.7,2181.47,2267.6
14,75,75,0,75,0,0,0,1999.49,2503.96,2756.84
15,75,75,0,75,0,0,0,2362.68,2774.64,2907.66
16,75,75,0,75,0,0,0,2476.57,2931.55,3200.96
17,75,75,0,75,0,0,0,2820.92,3289.92,3572.02
18,75,75,0,75,0,0,0,3087.64,3608.47,3831.43
19,75,75,0,75,0,0,0,3272.17,4022.94,4368.7
20,75,75,0,75,0,0,0,3390.96,4134.78,4325.9
21,75,75,0,75,0,0,0,3811.12,4351.5,4399.12
22,72,72,0,72,0,0,0,3740.21,4634.19,4756.29
23,73,73,0,73,0,0,0,4288.29,4780.38,5016.46
24,56,56,0,56,0,0,0,4488.48,4932.18,4968.93
25,72,72,0,72,0,0,0,4114.15,5029.53,5251.82
26,51,51,0,51,0,0,0,4090.71,5127.86,5158.55
27,59,59,0,59,0,0,0,4056.57,5223.57,5423.67
28,62,62,0,62,0,0,0,4113.21,5305.82,5373.94
29,64,64,0,64,0,0,0,4082.38,5365.11,5525.51
30,50,50,0,50,0,0,0,4039.88,5742.0,5801.0
31,59,59,0,59,0,0,0,5238.13,5679.14,5880.57
32,57,57,0,57,0,0,0,5094.07,5643.48,5802.73
33,62,62,0,62,0,0,0,4369.98,5858.06,5996.72
34,52,52,0,52,0,0,0,4131.69,5677.77,5754.99
35,38,38,0,38,0,0,0,4140.81,5713.88,5804.03
36,61,61,0,61,0,0,0,3972.21,5759.78,6060.48
37,64,64,0,64,0,0,0,5313.51,5855.73,6028.5
38,51,51,0,51,0,0,0,4365.7,5959.97,6277.59
39,55,55,0,55,0,0,0,4284.99,5897.42,5973.17
40,56,56,0,56,0,0,0,4207.07,5677.05,5862.54
41,36,36,0,36,0,0,0,4354.03,5844.2,6010.68
42,64,64,0,64,0,0,0,4195.2,5764.06,6235.48
43,54,54,0,54,0,0,0,4210.57,5752.26,5810.17
44,49,49,0,49,0,0,0,4355.89,5872.88,5947.6
45,56,56,0,56,0,0,0,4186.27,5687.5,5778.32
46,50,50,0,50,0,0,0,4364.05,5930.25,6048.62
47,53,53,0,53,0,0,0,5367.08,5777.32,6005.46
48,54,54,0,54,0,0,0,4608.68,5733.35,5746.2
49,53,53,0,53,0,0,0,5342.69,5816.15,5855.97
50,51,51,0,51,0,0,0,5311.57,5931.07,6008.16
51,38,38,0,38,0,0,0,5424.19,5863.23,6154.29
52,53,53,0,53,0,0,0,4929.99,6037.41,6256.84
53,58,58,0,58,0,0,0,4692.57,5844.25,5941.87
54,52,52,0,52,0,0,0,5468.44,6155.89,6304.28
55,47,47,0,47,0,0,0,5544.72,6053.71,6344.07
56,42,42,0,42,0,0,0,4429.53,5951.55,6419.67
57,56,56,0,56,0,0,0,5450.82,6017.11,6043.51
58,52,52,0,52,0,0,0,4509.78,6004.77,6042.72
59,40,40,0,40,0,0,0,5610.68,5938.71,6176.61
60,58,58,0,58,0,0,0,5471.05,6000.35,6110.09
61,48,48,0,48,0,0,0,4621.11,5914.2,6607.45
62,46,46,0,46,0,0,0,5312.36,5978.02,6070.49
63,54,54,0,54,0,0,0,4785.41,6070.04,6721.13
64,50,50,0,50,0,0,0,4915.02,5696.7,5724.83
65,45,45,0,45,0,0,0,4065.77,5283.49,5325.45
66,49,49,0,49,0,0,0,3453.08,4711.24,4745.35
67,52,52,0,52,0,0,0,3792.92,4222.3,4375.94
68,69,69,0,69,0,0,0,2643.5,3801.91,3824.37
69,78,78,0,78,0,0,0,3075.23,3489.82,3571.03
70,83,83,0,83,0,0,0,2999.87,3453.52,3502.94
71,89,89,0,89,0,0,0,2904.31,3333.37,3527.6
72,95,95,0,95,0,0,0,3013.96,3569.32,3719.12
73,97,97,0,97,0,0,0,2479.78,3242.08,3615.25
74,84,84,0,84,0,0,0,2809.47,3259.83,3538.88
75,110,110,0,110,0,0,0,2429.06,2994.9,3165.58
76,90,90,0,90,0,0,0,3627.33,4925.52,5124.43
77,97,97,0,97,0,0,0,4373.2,5112.62,5207.87
78,75,75,0,75,0,0,0,4198.36,4887.69,4977.91
79,26,26,0,26,0,0,0,4218.38,4851.51,4989.41
80,49,49,0,49,0,0,0,3727.52,4999.73,5139.14
81,84,84,0,84,0,0,0,4627.07,5343.87,5676.39
